step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
9200,2,0.000297,2.441875,-0.313926,1.468760,0.064355,-0.756787,1.443849,0.024912,0.348477,0.078743,0.133224,2.841088,29.536975,4.195364,428.965518
9300,2,0.000297,2.451875,-0.314180,1.461248,0.064121,-0.756583,1.438857,0.022391,0.346484,0.083081,0.134125,2.816588,59.847317,4.199413,428.155086
9400,2,0.000297,2.544688,-0.316406,1.460772,0.064216,-0.761150,1.439176,0.021597,0.348203,0.093501,0.127775,2.799821,42.262141,4.203375,427.354987
9500,2,0.000297,2.574531,-0.310215,1.462757,0.064238,-0.748972,1.442302,0.020455,0.347539,0.088330,0.130136,2.791741,36.846390,4.207025,426.588057
9600,2,0.000297,2.362500,-0.318828,1.448951,0.064241,-0.765961,1.431412,0.017539,0.356094,0.089751,0.129442,2.772615,74.414967,4.210867,425.803095
9700,2,0.000297,2.370156,-0.314541,1.449101,0.064204,-0.757197,1.430976,0.018125,0.352773,0.091167,0.125295,2.800791,43.390410,4.214625,425.027976
9800,2,0.000297,2.757031,-0.314727,1.452467,0.064277,-0.758131,1.435831,0.016636,0.354219,0.089170,0.128360,2.872469,44.417993,4.217942,424.298583
9900,2,0.000297,2.518594,-0.316533,1.451442,0.064141,-0.761278,1.432969,0.018472,0.348672,0.092690,0.125913,2.847378,74.394277,4.221353,423.560878
10000,2,0.000296,2.312969,-0.317715,1.455560,0.064092,-0.763722,1.434994,0.020566,0.350352,0.091084,0.129539,2.803357,71.954549,4.224900,422.810811
10000,0.002992,0.003884,0.004887,-0.374402,0.003867,-0.756539,0.066650,0.330566,0.018472,2.719820,0.088340,0.118368
10100,2,0.000296,2.376562,-0.315811,1.451937,0.064265,-0.760163,1.432439,0.019498,0.351367,0.095273,0.124185,2.781734,28.114789,4.227332,422.173276
10200,2,0.000296,2.430469,-0.310928,1.464610,0.064287,-0.750198,1.441115,0.023495,0.349414,0.100825,0.131659,2.823839,70.644950,4.230539,421.459293
10300,2,0.000296,2.407188,-0.307959,1.454996,0.064229,-0.744146,1.433960,0.021036,0.353008,0.097305,0.128712,2.800707,101.989891,4.233890,420.732106
10400,2,0.000296,2.358125,-0.314961,1.452280,0.064092,-0.758152,1.433401,0.018879,0.349687,0.090322,0.124619,2.832856,91.184328,4.237203,420.009777
