step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min,mean_nu,mean_mse,pred_mean_std
27700,6,0.000075,-8.429712,-1.552880,0.160737,0.033676,-1.572526,0.112051,0.048687,0.961484,0.002690,0.044491,1.000000,129.828171,19.686831,10.836347,3.702612,0.009361,0.006093
27800,6,0.000074,-8.409563,-1.552012,0.194766,0.033548,-1.571350,0.120146,0.074619,0.960703,0.002441,0.044858,1.000000,69.507373,19.687822,10.751147,3.717554,0.008546,0.005014
27900,6,0.000073,-8.607733,-1.560550,0.207744,0.033690,-1.580418,0.116126,0.091618,0.961602,0.002205,0.043903,1.000000,12.905477,19.688805,10.665960,3.536965,0.010075,0.004395
28000,6,0.000072,-8.581728,-1.557688,0.173612,0.033680,-1.577376,0.114780,0.058831,0.961406,0.002244,0.044243,1.000000,14.794666,19.689089,10.581156,3.683292,0.009492,0.004696
28100,6,0.000071,-8.607176,-1.551717,0.167910,0.033782,-1.571341,0.109811,0.058099,0.964063,0.002397,0.044144,1.000000,29.205561,19.680798,10.500929,3.615628,0.009109,0.005170
28200,6,0.000070,-8.350585,-1.548277,0.173789,0.034233,-1.568278,0.113880,0.059909,0.961680,0.002179,0.044521,1.000000,16.064208,19.681719,10.415757,3.682953,0.009615,0.005256
28300,6,0.000069,-8.197244,-1.556691,0.198652,0.033404,-1.575998,0.109185,0.089468,0.963242,0.002326,0.044055,1.000000,15.980639,19.682639,10.330593,3.699101,0.008685,0.004829
28400,7,0.000068,-8.124919,-1.561317,0.199431,0.033619,-1.581172,0.111879,0.087551,0.962148,0.002695,0.043730,1.000000,13.691630,19.674768,10.250015,3.620197,0.010148,0.006649
28500,7,0.000067,-8.311112,-1.559060,0.156930,0.033540,-1.578487,0.109409,0.047520,0.963008,0.002294,0.043806,1.000000,33.485489,19.675723,10.164810,3.622893,0.008858,0.005413
28600,7,0.000066,-8.428874,-1.553159,0.188776,0.033813,-1.572807,0.107030,0.081746,0.964297,0.002197,0.044173,1.000000,26.017708,19.676654,10.079627,3.564077,0.009139,0.005389
28700,7,0.000065,-8.642943,-1.557213,0.165861,0.033721,-1.576952,0.113218,0.052643,0.961875,0.002412,0.044241,1.000000,32.898655,19.677580,9.994454,3.592904,0.009594,0.005742
28800,7,0.000064,-8.467545,-1.560110,0.161899,0.033676,-1.579997,0.110882,0.051017,0.962773,0.002269,0.044478,1.000000,34.015068,19.678549,9.909267,3.688318,0.010164,0.005263
28900,7,0.000063,-8.298062,-1.552386,0.158989,0.033866,-1.572243,0.103283,0.055705,0.965586,0.002540,0.044659,1.000000,18.771563,19.679515,9.824090,3.682897,0.009748,0.006150
29000,7,0.000062,-8.220247,-1.558603,0.150879,0.033484,-1.577919,0.106986,0.043892,0.963320,0.002589,0.043917,1.000000,100.284370,19.680444,9.738940,3.655041,0.008580,0.006310
29100,7,0.000061,-7.712350,-1.556343,0.161326,0.033811,-1.576211,0.112643,0.048682,0.962891,0.002643,0.043790,1.000000,18.744341,19.681392,9.653789,3.575397,0.009874,0.005995
29200,7,0.000060,-7.664942,-1.554335,0.182800,0.033796,-1.574382,0.107509,0.075291,0.964297,0.002738,0.044588,1.000000,20.695858,19.682328,9.568651,3.823072,0.010497,0.006307
29300,7,0.000059,-7.646462,-1.565286,0.167471,0.033459,-1.585018,0.111733,0.055738,0.961758,0.002654,0.044063,1.000000,17.140088,19.683241,9.483533,3.784414,0.010009,0.006734
29400,7,0.000058,-7.669430,-1.561837,0.207750,0.033660,-1.581562,0.105061,0.102689,0.964336,0.002674,0.044099,1.000000,13.397653,19.684151,9.398424,3.714078,0.009650,0.006115
29500,7,0.000057,-7.532253,-1.561127,0.171098,0.033357,-1.580765,0.107220,0.063878,0.965313,0.002291,0.043954,1.000000,17.413603,19.685049,9.313329,3.712159,0.009866,0.005477
29600,7,0.000056,-7.761809,-1.565840,0.172542,0.033588,-1.585665,0.110437,0.062106,0.962148,0.002388,0.043793,1.000000,13.295384,19.685921,9.228253,3.681742,0.010105,0.005494
29700,7,0.000055,-8.087231,-1.562505,0.156392,0.033290,-1.581815,0.110192,0.046201,0.963086,0.002176,0.044071,1.000000,13.310771,19.686768,9.143197,3.707006,0.008885,0.004947
29800,7,0.000054,-7.931887,-1.555489,0.199283,0.033939,-1.575635,0.115159,0.084125,0.962422,0.002206,0.044552,1.000000,53.206461,19.687612,9.058149,3.673805,0.010590,0.005768
29900,7,0.000054,-8.050116,-1.563341,0.167330,0.033349,-1.582916,0.106730,0.060600,0.964063,0.002373,0.044359,1.000000,29.936689,19.688496,8.973091,3.759146,0.009668,0.005807
30000,7,0.000053,-8.011129,-1.552532,0.146566,0.033954,-1.572585,0.111234,0.035332,0.964766,0.002228,0.044373,1.000000,45.373311,19.689249,8.888099,3.621967,0.010252,0.005202
30100,7,0.000052,-8.094697,-1.553959,0.181737,0.034164,-1.574790,0.109438,0.072299,0.964336,0.002324,0.044708,1.000000,12.649501,19.681300,8.807006,3.681334,0.012495,0.005219
30200,7,0.000051,-8.262086,-1.565681,0.157566,0.033023,-1.584688,0.107383,0.050182,0.964492,0.002110,0.043929,1.000000,17.909485,19.682180,8.721934,3.679437,0.008321,0.005229
30300,7,0.000050,-8.498214,-1.557304,0.133086,0.033716,-1.577019,0.102099,0.030987,0.965664,0.002467,0.044330,1.000000,87.365678,19.683034,8.636880,3.685203,0.009521,0.006219
30400,7,0.000049,-8.727878,-1.552308,0.187637,0.034155,-1.572669,0.103397,0.084240,0.965938,0.002573,0.044638,1.000000,13.999728,19.683936,8.551813,3.721035,0.010944,0.006310
30500,7,0.000048,-9.151191,-1.564456,0.180464,0.033560,-1.584168,0.105589,0.074875,0.964883,0.002226,0.043900,1.000000,12.230034,19.684827,8.466758,3.647061,0.009771,0.005272
30600,7,0.000047,-9.505737,-1.559965,0.154305,0.033634,-1.579902,0.109867,0.044438,0.964648,0.002355,0.043999,1.000000,253.206548,19.685684,8.381725,3.675109,0.010400,0.005636
30700,7,0.000046,-9.601184,-1.557286,0.169749,0.033642,-1.576984,0.106379,0.063370,0.964141,0.002317,0.044153,1.000000,314.057144,19.686528,8.296706,3.719930,0.009591,0.005483
30800,7,0.000045,-9.253724,-1.562177,0.170681,0.033699,-1.582048,0.105878,0.064804,0.964570,0.002525,0.044046,1.000000,128.970062,19.687364,8.211697,3.675956,0.010072,0.006141
30900,7,0.000045,-9.162481,-1.567639,0.138885,0.033140,-1.586767,0.106924,0.031961,0.964258,0.002621,0.043522,1.000000,37.817328,19.688228,8.126683,3.694846,0.008528,0.006156
31000,7,0.000044,-8.908742,-1.561724,0.167894,0.033883,-1.581974,0.112454,0.055440,0.961758,0.002415,0.044076,1.000000,34.090551,19.689100,8.041674,3.709988,0.011028,0.006164
31100,7,0.000043,-9.104337,-1.554473,0.175850,0.033892,-1.574306,0.108967,0.066883,0.963594,0.002614,0.044031,1.000000,26.968436,19.689964,7.956676,3.581438,0.009624,0.007064
31200,7,0.000042,-9.618669,-1.560593,0.180647,0.033537,-1.580191,0.109181,0.071466,0.963711,0.002566,0.044035,1.000000,47.355452,19.690810,7.871692,3.680351,0.009430,0.006346
31300,7,0.000041,-9.735889,-1.556840,0.169176,0.033737,-1.576656,0.106425,0.062751,0.964297,0.002451,0.044736,1.000000,38.852593,19.691610,7.786734,3.720595,0.009828,0.006205
31400,7,0.000040,-9.836420,-1.544438,0.179599,0.034305,-1.564761,0.110749,0.068850,0.963281,0.002412,0.044660,1.000000,344.830100,19.692437,7.701772,3.679904,0.010570,0.006284
31500,7,0.000040,-10.071482,-1.560915,0.145363,0.033533,-1.580756,0.104084,0.041280,0.965234,0.002301,0.043729,1.000000,29.593056,19.693279,7.616812,3.669617,0.010250,0.005546
31600,7,0.000039,-9.979082,-1.567979,0.208325,0.033423,-1.587696,0.103291,0.105033,0.966016,0.002395,0.044177,1.000000,79.982328,19.694109,7.531863,3.718356,0.010016,0.006056
31700,7,0.000038,-9.656323,-1.560129,0.153483,0.034321,-1.581254,0.108602,0.044881,0.962773,0.002366,0.044225,1.000000,19.918359,19.694929,7.446925,3.686232,0.013215,0.006233
31800,7,0.000037,-9.427552,-1.562687,0.147313,0.033470,-1.582269,0.105396,0.041917,0.964336,0.002475,0.044006,1.000000,18.693161,19.695726,7.362003,3.704114,0.009490,0.006074
31900,7,0.000036,-9.306763,-1.555264,0.132445,0.033663,-1.574935,0.100404,0.032041,0.966133,0.002482,0.044210,1.000000,22.087735,19.696530,7.277086,3.691326,0.009463,0.006360
32000,7,0.000036,-9.505291,-1.557230,0.147401,0.033947,-1.577464,0.107448,0.039953,0.963281,0.002677,0.044449,1.000000,11.909411,19.697339,7.192173,3.754211,0.010870,0.006960
32100,7,0.000035,-9.494059,-1.559404,0.140498,0.033451,-1.578870,0.103685,0.036812,0.965664,0.002706,0.044297,1.000000,15.909679,19.689771,7.110291,3.682200,0.009132,0.007087
32200,7,0.000034,-9.698710,-1.547997,0.140652,0.033967,-1.567786,0.109760,0.030893,0.963672,0.002504,0.044568,1.000000,247.364590,19.690549,7.025367,3.657429,0.009349,0.006337
32300,7,0.000033,-9.933647,-1.561408,0.138694,0.033543,-1.581126,0.108905,0.029789,0.962773,0.002584,0.044096,1.000000,60.573102,19.691320,6.940452,3.653877,0.009823,0.006619
32400,7,0.000032,-10.001929,-1.553965,0.152177,0.033805,-1.573796,0.109458,0.042719,0.963320,0.002552,0.044722,1.000000,51.895942,19.691621,6.855708,3.696427,0.009763,0.006896
32500,8,0.000032,-10.146558,-1.557057,0.186594,0.033881,-1.577140,0.105110,0.081484,0.964453,0.002569,0.044486,1.000000,59.377316,19.688526,6.772134,3.652287,0.010476,0.007028
32600,8,0.000031,-10.467148,-1.566373,0.154698,0.033712,-1.586493,0.103565,0.051133,0.965313,0.002395,0.043587,1.000000,143.216128,19.689242,6.687239,3.633769,0.010878,0.006267
32700,8,0.000030,-10.318264,-1.563852,0.156190,0.033468,-1.583525,0.105824,0.050366,0.964492,0.002383,0.044156,1.000000,27.652824,19.689953,6.602352,3.779340,0.009797,0.006320
32800,8,0.000030,-10.312027,-1.559848,0.168142,0.033491,-1.579358,0.107162,0.060980,0.965195,0.002250,0.044519,1.000000,39.265609,19.690606,6.517490,3.726983,0.009216,0.006099
32900,8,0.000029,-10.425083,-1.558835,0.184381,0.033721,-1.578843,0.107215,0.077166,0.964961,0.002488,0.044329,1.000000,20.987212,19.691151,6.432670,3.637247,0.010493,0.006560
33000,8,0.000028,-10.626726,-1.556954,0.161664,0.033667,-1.576530,0.108617,0.053046,0.963750,0.002390,0.044027,1.000000,45.621288,19.691748,6.347837,3.615189,0.009141,0.006203
33100,8,0.000027,-10.764409,-1.547720,0.195030,0.034274,-1.568283,0.113695,0.081335,0.962852,0.002573,0.044499,1.000000,116.750292,19.692285,6.263028,3.673099,0.011420,0.006804
33200,8,0.000027,-10.747451,-1.560178,0.138529,0.033562,-1.579913,0.106915,0.031613,0.966328,0.002405,0.043927,1.000000,144.079427,19.692798,6.178231,3.628012,0.009846,0.006368
33300,8,0.000026,-10.340336,-1.563085,0.183511,0.033422,-1.582612,0.116478,0.067033,0.961875,0.002385,0.043148,1.000000,282.246803,19.693334,6.093432,3.582120,0.009387,0.006082
33400,8,0.000025,-9.168406,-1.555335,0.157928,0.033618,-1.574737,0.125019,0.032909,0.959531,0.002501,0.044257,1.000000,129.213340,19.693858,6.008641,3.667772,0.008646,0.006812
33500,8,0.000025,-8.459079,-1.554636,0.172234,0.033996,-1.574413,0.124799,0.047435,0.959648,0.002515,0.044354,1.000000,250.076183,19.694373,5.923858,3.733376,0.009263,0.006314
33600,8,0.000024,-9.828009,-1.564181,0.163698,0.033497,-1.583808,0.120246,0.043452,0.960625,0.002321,0.044506,1.000000,175.834588,19.694888,5.839079,3.714208,0.009593,0.005917
33700,8,0.000023,-10.045263,-1.561736,0.175924,0.033714,-1.581881,0.114795,0.061129,0.963320,0.002366,0.043262,1.000000,169.931985,19.695303,5.754333,3.629626,0.010959,0.005901
33800,8,0.000023,-10.237371,-1.569854,0.153235,0.033123,-1.589007,0.116722,0.036512,0.962227,0.002220,0.043937,1.000000,64.142012,19.695775,5.669575,3.705463,0.008638,0.005923
33900,8,0.000022,-10.001044,-1.561117,0.185737,0.033523,-1.580865,0.116377,0.069360,0.962617,0.002279,0.043887,1.000000,209.484119,19.696242,5.584822,3.653181,0.009956,0.006003
34000,8,0.000022,-10.066173,-1.559764,0.177949,0.033999,-1.580059,0.116131,0.061819,0.960859,0.002354,0.044146,1.000000,79.127102,19.696749,5.500061,3.708238,0.010986,0.006762
34100,8,0.000021,-9.872281,-1.560604,0.162139,0.033771,-1.580535,0.118327,0.043812,0.960938,0.002106,0.044142,1.000000,59.991032,19.692810,5.416528,3.630071,0.010153,0.005572
34200,8,0.000020,-9.257307,-1.556857,0.161490,0.033573,-1.576295,0.120875,0.040615,0.961289,0.002178,0.043968,1.000000,89.755259,19.693400,5.331736,3.641282,0.008839,0.005596
34300,8,0.000020,-8.589083,-1.555155,0.160633,0.033639,-1.574650,0.124228,0.036405,0.961523,0.002334,0.044419,1.000000,100.837967,19.694064,5.246928,3.647544,0.008921,0.006193
34400,8,0.000019,-9.488985,-1.546384,0.162593,0.034529,-1.567262,0.117227,0.045367,0.962383,0.002512,0.045074,1.000000,117.576444,19.694734,5.162124,3.693619,0.012042,0.006753
34500,8,0.000019,-10.313155,-1.566201,0.188997,0.033146,-1.585401,0.112910,0.076087,0.964961,0.002290,0.044275,1.000000,82.323435,19.695396,5.077329,3.739793,0.008758,0.005857
34600,8,0.000018,-10.631622,-1.564682,0.152127,0.033414,-1.584155,0.110540,0.041588,0.963789,0.002228,0.043368,1.000000,82.297694,19.696036,4.992544,3.716968,0.009218,0.005589
34700,8,0.000017,-10.680350,-1.542012,0.155706,0.034474,-1.562265,0.113895,0.041811,0.964102,0.002357,0.044691,1.000000,39.428668,19.696591,4.907787,3.659894,0.010052,0.006108
34800,8,0.000017,-10.772261,-1.561494,0.200314,0.033885,-1.581783,0.111707,0.088607,0.962578,0.002381,0.044816,1.000000,53.140202,19.697241,4.823011,3.716117,0.011153,0.006118
34900,8,0.000016,-10.807494,-1.551672,0.155118,0.034033,-1.571846,0.112560,0.042558,0.961992,0.002360,0.045072,1.000000,151.218183,19.697748,4.738274,3.732127,0.010524,0.006162
35000,8,0.000016,-10.808457,-1.552617,0.158451,0.034047,-1.572661,0.109606,0.048845,0.964453,0.002171,0.044372,1.000000,42.274245,19.698269,4.653539,3.723440,0.010070,0.006119
35100,8,0.000015,-10.763852,-1.552233,0.202072,0.034264,-1.572779,0.111416,0.090656,0.961484,0.002344,0.044856,1.000000,210.929246,19.692547,4.570257,3.709787,0.011382,0.006183
35200,8,0.000015,-10.735400,-1.562224,0.198088,0.033939,-1.582828,0.107335,0.090753,0.963359,0.002269,0.043874,1.000000,25.466941,19.693051,4.485508,3.681451,0.012114,0.006051
35300,8,0.000014,-10.657577,-1.570670,0.131635,0.033071,-1.590313,0.101728,0.029907,0.966484,0.002140,0.043701,1.000000,37.663326,19.693687,4.400733,3.723735,0.010358,0.005663
35400,8,0.000014,-10.608267,-1.570793,0.159123,0.033298,-1.590344,0.104197,0.054926,0.965430,0.002251,0.044135,1.000000,15.971649,19.694211,4.315989,3.749769,0.009676,0.006111
35500,8,0.000013,-10.607822,-1.555198,0.147283,0.033839,-1.575236,0.105743,0.041540,0.963828,0.002192,0.044348,1.000000,12.157836,19.694701,4.231257,3.748416,0.010394,0.006035
35600,8,0.000013,-10.608692,-1.566231,0.163770,0.033397,-1.585669,0.111763,0.052007,0.963516,0.002179,0.044221,1.000000,24.297956,19.695181,4.146530,3.756469,0.009133,0.005905
35700,8,0.000012,-10.659812,-1.567309,0.146683,0.033204,-1.586527,0.105426,0.041256,0.964453,0.002117,0.044170,1.000000,24.217751,19.695685,4.061803,3.774479,0.008722,0.005755
35800,8,0.000012,-10.643957,-1.564737,0.134295,0.033215,-1.583800,0.105726,0.028570,0.964805,0.002228,0.043796,1.000000,32.207945,19.696247,3.977069,3.697356,0.008185,0.006230
35900,8,0.000011,-10.564901,-1.562221,0.137912,0.033469,-1.581932,0.101429,0.036484,0.966172,0.002348,0.043634,1.000000,41.118856,19.696747,3.892352,3.719634,0.009922,0.006452
36000,8,0.000011,-10.503283,-1.558810,0.162997,0.033725,-1.578702,0.109073,0.053925,0.963437,0.002354,0.045120,1.000000,32.955686,19.697218,3.807644,3.779025,0.010099,0.006765
36100,8,0.000011,-10.613081,-1.560765,0.156454,0.033500,-1.580358,0.102996,0.053458,0.966367,0.002303,0.044517,1.000000,20.203502,19.690174,3.724362,3.706166,0.009477,0.006667
36200,8,0.000010,-10.691267,-1.562759,0.161004,0.033496,-1.582441,0.110391,0.050613,0.963320,0.002303,0.044326,1.000000,44.970649,19.690655,3.639628,3.696910,0.009782,0.006499
36300,8,0.000010,-10.733017,-1.552061,0.141086,0.033866,-1.571797,0.105840,0.035246,0.964961,0.002314,0.044485,1.000000,44.865490,19.691155,3.554896,3.709363,0.009346,0.006412
36400,8,0.000009,-10.691998,-1.559319,0.151090,0.033741,-1.579063,0.111455,0.039635,0.963125,0.002223,0.044075,1.000000,49.735007,19.691642,3.470169,3.738717,0.009580,0.006141
36500,9,0.000009,-10.664986,-1.560004,0.209933,0.033720,-1.579869,0.108307,0.101626,0.964805,0.002233,0.044241,1.000000,141.209429,19.688017,3.386154,3.741229,0.010013,0.006197
36600,9,0.000009,-10.544350,-1.561278,0.212705,0.033767,-1.581644,0.112995,0.099710,0.963750,0.002206,0.044386,1.000000,120.562074,19.688609,3.301401,3.798405,0.011608,0.006100
36700,9,0.000008,-10.639868,-1.549583,0.151810,0.034362,-1.570126,0.102884,0.048926,0.966172,0.002283,0.044803,1.000000,28.666925,19.689127,3.216665,3.770827,0.011208,0.006228
36800,9,0.000008,-10.718824,-1.556905,0.149920,0.033641,-1.576715,0.108561,0.041359,0.964219,0.002248,0.044503,1.000000,80.463173,19.689641,3.131934,3.768278,0.009966,0.006284
36900,9,0.000007,-10.697975,-1.556701,0.155636,0.033881,-1.576482,0.107754,0.047881,0.965273,0.002368,0.044524,1.000000,130.780222,19.690161,3.047207,3.751746,0.009468,0.006272
37000,9,0.000007,-10.661655,-1.562651,0.157243,0.033640,-1.582433,0.106815,0.050427,0.963594,0.002253,0.044221,1.000000,57.623417,19.690801,2.962466,3.727648,0.009874,0.006154
37100,9,0.000007,-10.682525,-1.559070,0.153055,0.033815,-1.578865,0.103561,0.049493,0.966289,0.002343,0.044211,1.000000,105.733694,19.691455,2.877729,3.708383,0.009626,0.006096
37200,9,0.000006,-10.671871,-1.555115,0.186955,0.034044,-1.575482,0.107887,0.079068,0.964336,0.002274,0.044692,1.000000,50.122120,19.692042,2.793006,3.747423,0.011151,0.006185
37300,9,0.000006,-10.723240,-1.559366,0.143754,0.033603,-1.579156,0.103430,0.040325,0.966289,0.002253,0.044419,1.000000,48.063824,19.692631,2.708289,3.761252,0.009962,0.006174
37400,9,0.000006,-10.744110,-1.555479,0.137721,0.033727,-1.575015,0.110654,0.027067,0.962383,0.002253,0.044644,1.000000,43.524020,19.693235,2.623574,3.754911,0.008910,0.006223
37500,9,0.000005,-10.726526,-1.563983,0.147484,0.033410,-1.583443,0.107507,0.039977,0.964727,0.002231,0.044271,1.000000,32.262855,19.693837,2.538865,3.762445,0.009184,0.006147
37600,9,0.000005,-10.702392,-1.562037,0.172869,0.033742,-1.582206,0.105677,0.067192,0.964961,0.002352,0.044383,1.000000,35.366803,19.694452,2.454160,3.782166,0.010996,0.006440
37700,9,0.000005,-10.683307,-1.567456,0.174128,0.033450,-1.587074,0.100648,0.073481,0.965820,0.002375,0.044166,1.000000,96.440421,19.695039,2.369463,3.778285,0.009645,0.006484
37800,9,0.000005,-10.741484,-1.559100,0.214802,0.033826,-1.579292,0.106671,0.108131,0.964570,0.002307,0.044240,1.000000,36.417291,19.695587,2.284776,3.757070,0.010929,0.006317
37900,9,0.000004,-10.754397,-1.555799,0.155831,0.033831,-1.575476,0.102873,0.052958,0.965625,0.002364,0.044300,1.000000,48.176964,19.696050,2.200103,3.727972,0.009204,0.006445
38000,9,0.000004,-10.738184,-1.558391,0.134772,0.033899,-1.578311,0.104851,0.029921,0.965977,0.002370,0.044271,1.000000,237.537578,19.696517,2.115433,3.730397,0.009902,0.006539
38100,9,0.000004,-10.787064,-1.559020,0.136628,0.034196,-1.579465,0.107432,0.029195,0.964336,0.002354,0.044408,1.000000,56.996238,19.692984,2.031180,3.724491,0.011159,0.006385
38200,9,0.000004,-10.803943,-1.558842,0.142030,0.033621,-1.578678,0.103200,0.038830,0.965195,0.002250,0.044320,1.000000,68.326652,19.693537,1.946493,3.724410,0.010084,0.006097
38300,9,0.000003,-10.822009,-1.561271,0.136658,0.033487,-1.580708,0.107622,0.029036,0.963867,0.002252,0.044238,1.000000,122.956153,19.694131,1.861807,3.724296,0.008978,0.006100
38400,9,0.000003,-10.814124,-1.565533,0.145047,0.033506,-1.584997,0.102815,0.042232,0.966484,0.002343,0.044035,1.000000,26.575419,19.694729,1.777125,3.705515,0.009036,0.006369
38500,9,0.000003,-10.774970,-1.562431,0.194789,0.033346,-1.581999,0.106921,0.087868,0.964180,0.002353,0.043749,1.000000,40.507040,19.695195,1.692460,3.703601,0.009652,0.006372
38600,9,0.000003,-10.816833,-1.568761,0.133200,0.033566,-1.588534,0.098030,0.035170,0.967930,0.002357,0.043823,1.000000,142.971822,19.695655,1.607800,3.700419,0.009966,0.006449
38700,9,0.000003,-10.785515,-1.552293,0.158820,0.033741,-1.571935,0.111631,0.047189,0.963633,0.002275,0.043717,1.000000,88.807960,19.696084,1.523145,3.716747,0.009239,0.006117
38800,9,0.000002,-10.797763,-1.571292,0.137725,0.033330,-1.590905,0.107421,0.030305,0.964023,0.002283,0.044226,1.000000,72.133576,19.696555,1.438492,3.753830,0.009827,0.006122
38900,9,0.000002,-10.791462,-1.566690,0.162971,0.033551,-1.586478,0.108476,0.054495,0.963867,0.002327,0.044318,1.000000,35.323000,19.697018,1.353843,3.736724,0.010041,0.006345
39000,9,0.000002,-10.788092,-1.561940,0.157750,0.033616,-1.581649,0.103616,0.054134,0.965391,0.002341,0.044065,1.000000,47.574608,19.697462,1.269199,3.717297,0.009670,0.006758
39100,9,0.000002,-10.799581,-1.563499,0.176067,0.033468,-1.583025,0.107751,0.068316,0.964258,0.002392,0.044575,1.000000,47.552136,19.697907,1.184559,3.727884,0.009307,0.006460
39200,9,0.000002,-10.813103,-1.552239,0.147682,0.033871,-1.572161,0.109185,0.038497,0.964414,0.002340,0.044619,1.000000,39.170117,19.698364,1.099922,3.727753,0.009958,0.006373
39300,9,0.000002,-10.811837,-1.559489,0.163534,0.033470,-1.578991,0.106728,0.056806,0.964531,0.002303,0.044602,1.000000,32.862962,19.698797,1.015290,3.731418,0.009224,0.006402
39400,9,0.000002,-10.818029,-1.564226,0.190822,0.033981,-1.584897,0.109213,0.081609,0.963398,0.002282,0.044200,1.000000,132.303307,19.699240,0.930662,3.737171,0.012270,0.006256
39500,9,0.000001,-10.825767,-1.563438,0.142144,0.033454,-1.582740,0.106509,0.035635,0.965039,0.002327,0.044159,1.000000,110.308211,19.699712,0.846036,3.716689,0.008582,0.006322
39600,9,0.000001,-10.828955,-1.564331,0.150611,0.033281,-1.583995,0.101940,0.048671,0.966289,0.002326,0.044236,1.000000,90.901697,19.700288,0.761410,3.728526,0.010080,0.006317
39700,9,0.000001,-10.816213,-1.552740,0.152524,0.033876,-1.572448,0.102197,0.050327,0.966758,0.002329,0.044368,1.000000,44.636372,19.700892,0.676788,3.739339,0.009236,0.006453
39800,9,0.000001,-10.840087,-1.565282,0.149218,0.033514,-1.584908,0.104375,0.044842,0.965078,0.002263,0.044150,1.000000,94.485620,19.701453,0.592173,3.730092,0.009564,0.006156
39900,9,0.000001,-10.835394,-1.563472,0.153108,0.033361,-1.582920,0.101522,0.051586,0.965469,0.002299,0.044085,1.000000,56.241394,19.701895,0.507565,3.715267,0.009223,0.006183
40000,9,0.000001,-10.837306,-1.568844,0.160152,0.033735,-1.589369,0.106047,0.054105,0.963242,0.002266,0.044147,1.000000,39.106900,19.702287,0.422963,3.726948,0.012191,0.006208
40100,9,0.000001,-10.842393,-1.562902,0.160991,0.033727,-1.582653,0.101950,0.059042,0.966172,0.002327,0.044229,1.000000,41.711851,19.693798,0.338516,3.719038,0.009626,0.006471
40200,9,0.000001,-10.850852,-1.564559,0.138763,0.033500,-1.584178,0.109465,0.029299,0.963594,0.002325,0.044132,1.000000,45.427722,19.694296,0.253881,3.707909,0.009566,0.006346
40300,9,0.000001,-10.833190,-1.556441,0.152690,0.033676,-1.575951,0.103529,0.049161,0.965078,0.002363,0.044495,1.000000,40.479266,19.694714,0.169250,3.709117,0.008906,0.006605
40400,9,0.000001,-10.837079,-1.561635,0.155674,0.033644,-1.581755,0.107774,0.047900,0.965117,0.002228,0.044104,1.000000,55.520671,19.695195,0.084623,3.724436,0.010993,0.006141
40500,9,0.000001,-10.841481,-1.558270,0.147778,0.033636,-1.577697,0.101771,0.046007,0.966953,0.002253,0.044010,1.000000,74.240762,19.695366,0.000000,3.711850,0.008699,0.006189
