step,epoch,lr,loss,ed,nll,sde_acc,vol_mse,steps/s,eta_min
129800,32,0.000042,0.581776,0.003515,-0.789136,0.431758,0.001190,37.665448,46.266984
129900,32,0.000042,0.580363,0.003480,-0.793514,0.432109,0.001014,37.652362,46.238799
130000,32,0.000042,0.581354,0.003544,-0.777247,0.429922,0.001159,37.639235,46.210646
130000,-0.077712,0.002930,-0.806420,0.437012,0.002512
130100,32,0.000042,0.583884,0.003514,-0.779075,0.425039,0.001051,37.621102,46.188617
130200,32,0.000042,0.581540,0.003472,-0.784603,0.431484,0.001159,37.608074,46.160301
130300,32,0.000042,0.580455,0.003456,-0.787618,0.431094,0.001053,37.595149,46.131838
130400,32,0.000042,0.579234,0.003492,-0.785649,0.432305,0.001069,37.582164,46.103430
130500,32,0.000042,0.581973,0.003440,-0.794680,0.428359,0.001169,37.569212,46.074961
130600,32,0.000042,0.580222,0.003493,-0.784677,0.431016,0.001161,37.556312,46.046410
130700,32,0.000042,0.579440,0.003484,-0.783272,0.429531,0.001106,37.543382,46.017875
130800,32,0.000042,0.577875,0.003517,-0.790510,0.435117,0.001099,37.530495,45.989268
130900,32,0.000041,0.577111,0.003513,-0.781566,0.436016,0.001101,37.517572,45.960686
131000,32,0.000041,0.579181,0.003487,-0.790624,0.432852,0.001137,37.504629,45.932108
131100,32,0.000041,0.576774,0.003546,-0.786947,0.433203,0.001201,37.491945,45.903193
131200,32,0.000041,0.578642,0.003499,-0.791554,0.429219,0.001172,37.479114,45.874439
131300,32,0.000041,0.578791,0.003438,-0.792895,0.430781,0.001278,37.466396,45.845527
131400,32,0.000041,0.577579,0.003522,-0.791926,0.430586,0.001129,37.453558,45.816742
131500,32,0.000041,0.580117,0.003469,-0.773582,0.430430,0.001516,37.440804,45.787835
131600,32,0.000041,0.579439,0.003496,-0.783223,0.431875,0.001099,37.428164,45.758768
131700,32,0.000041,0.578212,0.003501,-0.793946,0.431563,0.001077,37.415085,45.730218
131800,33,0.000041,0.581543,0.003542,-0.791344,0.426953,0.001162,37.393126,45.712502
131900,33,0.000041,0.577238,0.003492,-0.792483,0.435430,0.001305,37.380595,45.683239
132000,33,0.000041,0.578553,0.003498,-0.789829,0.431563,0.001104,37.368110,45.653901
132000,-0.075693,0.003003,-0.786963,0.437988,0.003191
132100,33,0.000041,0.582713,0.003490,-0.779068,0.427969,0.001090,37.353183,45.627526
132200,33,0.000041,0.579284,0.003509,-0.772078,0.433828,0.001236,37.340451,45.598449
132300,33,0.000041,0.577760,0.003520,-0.789352,0.431250,0.001188,37.327765,45.569296
132400,33,0.000040,0.576723,0.003494,-0.781536,0.438711,0.001122,37.315251,45.539914
132500,33,0.000040,0.581397,0.003519,-0.783528,0.428672,0.001153,37.302842,45.510384
132600,33,0.000040,0.577720,0.003512,-0.778306,0.436758,0.001233,37.290463,45.480797
132700,33,0.000040,0.580958,0.003465,-0.785559,0.428789,0.001096,37.278140,45.451123
132800,33,0.000040,0.579587,0.003509,-0.791808,0.435117,0.001219,37.265849,45.421390
132900,33,0.000040,0.579509,0.003482,-0.777992,0.430508,0.001347,37.253534,45.391667
133000,33,0.000040,0.582139,0.003472,-0.789029,0.428164,0.001105,37.241270,45.361862
133100,33,0.000040,0.579995,0.003498,-0.784647,0.431133,0.001127,37.228999,45.332045
133200,33,0.000040,0.580331,0.003563,-0.777247,0.434180,0.000999,37.216859,45.302050
133300,33,0.000040,0.581164,0.003513,-0.778806,0.429648,0.001366,37.204591,45.272191
133400,33,0.000040,0.582082,0.003527,-0.778244,0.427773,0.001232,37.192464,45.242140
133500,33,0.000040,0.585373,0.003527,-0.779038,0.429922,0.001028,37.180307,45.212106
133600,33,0.000040,0.579096,0.003467,-0.783630,0.427383,0.001070,37.168148,45.182056
133700,33,0.000040,0.578945,0.003523,-0.784425,0.435820,0.001348,37.156152,45.151787
133800,33,0.000040,0.580297,0.003490,-0.788237,0.429414,0.001069,37.143442,45.122367
133900,33,0.000039,0.583174,0.003498,-0.785006,0.429375,0.001204,37.131298,45.092238
134000,33,0.000039,0.579996,0.003463,-0.785677,0.436055,0.001180,37.119173,45.062067
134000,-0.079738,0.002957,-0.826945,0.436523,0.003368
134100,33,0.000039,0.577095,0.003514,-0.779306,0.433555,0.001046,37.105002,45.034360
134200,33,0.000039,0.579732,0.003442,-0.783031,0.432227,0.001282,37.093037,45.003954
134300,33,0.000039,0.577575,0.003486,-0.780922,0.433984,0.001125,37.081111,44.973481
134400,33,0.000039,0.581348,0.003520,-0.782946,0.428047,0.001217,37.069108,44.943084
134500,33,0.000039,0.583087,0.003465,-0.789187,0.429805,0.001165,37.057188,44.912564
134600,33,0.000039,0.579295,0.003484,-0.785306,0.431172,0.001177,37.045306,44.881979
134700,33,0.000039,0.579449,0.003518,-0.780745,0.433164,0.001089,37.031707,44.853455
134800,33,0.000039,0.574945,0.003481,-0.781809,0.440625,0.001182,37.019962,44.822665
134900,33,0.000039,0.577909,0.003499,-0.791355,0.434961,0.001231,37.008158,44.791926
135000,33,0.000039,0.581776,0.003483,-0.783260,0.432461,0.001139,36.996536,44.760947
135100,33,0.000039,0.580341,0.003471,-0.779473,0.429727,0.001182,36.982281,44.733134
135200,33,0.000039,0.581558,0.003429,-0.782611,0.427383,0.001367,36.970586,44.702204
135300,33,0.000039,0.577583,0.003551,-0.774293,0.434141,0.001168,36.958911,44.671230
135400,33,0.000039,0.581018,0.003496,-0.773276,0.432500,0.001244,36.947176,44.640309
135500,33,0.000038,0.577146,0.003515,-0.787519,0.433594,0.001153,36.935603,44.609171
135600,33,0.000038,0.574197,0.003501,-0.787386,0.435977,0.001182,36.924080,44.577955
135700,34,0.000038,0.579616,0.003473,-0.785858,0.434219,0.001203,36.901920,44.559561
135800,34,0.000038,0.577869,0.003514,-0.791404,0.436914,0.001277,36.890434,44.528255
135900,34,0.000038,0.576021,0.003476,-0.790240,0.437461,0.001166,36.879021,44.496842
136000,34,0.000038,0.580119,0.003489,-0.784431,0.435664,0.001219,36.866776,44.466414
136000,-0.080269,0.002995,-0.832638,0.445312,0.002439
136100,34,0.000038,0.578047,0.003490,-0.782335,0.433203,0.001367,36.850764,44.440508
136200,34,0.000038,0.577033,0.003522,-0.791576,0.434453,0.001170,36.839381,44.408998
136300,34,0.000038,0.575987,0.003510,-0.786653,0.433984,0.001125,36.827945,44.377532
136400,34,0.000038,0.580102,0.003497,-0.791802,0.431719,0.001119,36.816486,44.346076
136500,34,0.000038,0.575693,0.003514,-0.783428,0.434727,0.001125,36.805093,44.314519
136600,34,0.000038,0.580282,0.003496,-0.774350,0.434688,0.001212,36.793759,44.282873
136700,34,0.000038,0.576740,0.003484,-0.786994,0.438398,0.001162,36.782418,44.251214
136800,34,0.000038,0.577152,0.003491,-0.784988,0.433750,0.001423,36.771077,44.219537
136900,34,0.000038,0.580033,0.003449,-0.789185,0.427773,0.001271,36.759816,44.187743
137000,34,0.000038,0.582134,0.003507,-0.781582,0.427031,0.001040,36.748548,44.155939
137100,34,0.000037,0.580380,0.003549,-0.784283,0.430898,0.001313,36.737307,44.124083
137200,34,0.000037,0.580750,0.003500,-0.784089,0.430273,0.001241,36.726064,44.092210
137300,34,0.000037,0.581067,0.003457,-0.789878,0.426602,0.001133,36.714884,44.060242
137400,34,0.000037,0.580790,0.003500,-0.785005,0.433477,0.001263,36.703807,44.028131
137500,34,0.000037,0.580508,0.003488,-0.784352,0.428945,0.001352,36.692605,43.996149
137600,34,0.000037,0.578023,0.003480,-0.788670,0.434844,0.001038,36.681561,43.963960
137700,34,0.000037,0.580631,0.003500,-0.773824,0.430547,0.001128,36.670502,43.931769
137800,34,0.000037,0.581031,0.003510,-0.783813,0.432461,0.001418,36.659454,43.899545
137900,34,0.000037,0.581098,0.003524,-0.789336,0.430000,0.001177,36.648425,43.867279
138000,34,0.000037,0.577558,0.003502,-0.786432,0.433008,0.001056,36.637441,43.834939
138000,-0.077779,0.002934,-0.807130,0.443848,0.002287
138100,34,0.000037,0.580557,0.003466,-0.779997,0.429180,0.001050,36.624384,43.805060
138200,34,0.000037,0.579349,0.003510,-0.783453,0.428594,0.001138,36.613400,43.772680
138300,34,0.000037,0.580431,0.003479,-0.781214,0.433984,0.001333,36.601589,43.741270
138400,34,0.000037,0.581075,0.003496,-0.777936,0.430195,0.001241,36.590690,43.708751
138500,34,0.000037,0.581950,0.003492,-0.785492,0.430156,0.001123,36.579709,43.676308
138600,34,0.000036,0.579285,0.003492,-0.781259,0.432109,0.001176,36.568763,43.643806
138700,34,0.000036,0.576158,0.003495,-0.782534,0.434844,0.001245,36.557863,43.611229
138800,34,0.000036,0.577979,0.003466,-0.794827,0.432031,0.001180,36.547010,43.578576
138900,34,0.000036,0.579858,0.003494,-0.780105,0.431445,0.001035,36.536183,43.545874
139000,34,0.000036,0.578543,0.003479,-0.793394,0.434727,0.001268,36.525419,43.513076
139100,34,0.000036,0.582099,0.003478,-0.787100,0.428242,0.001012,36.514609,43.480314
139200,34,0.000036,0.578073,0.003456,-0.782389,0.436133,0.001203,36.503903,43.447409
139300,34,0.000036,0.576767,0.003467,-0.784340,0.434961,0.001159,36.493233,43.414441
139400,34,0.000036,0.576437,0.003495,-0.797072,0.431914,0.001239,36.482569,43.381448
139500,34,0.000036,0.575696,0.003519,-0.796051,0.434727,0.001281,36.471856,43.348493
139600,34,0.000036,0.582592,0.003536,-0.781750,0.428711,0.001032,36.461132,43.315532
139700,35,0.000036,0.579917,0.003454,-0.792082,0.430625,0.001192,36.443762,43.290444
139800,35,0.000036,0.576514,0.003502,-0.782732,0.436094,0.001184,36.433148,43.257311
139900,35,0.000036,0.581028,0.003503,-0.797046,0.429297,0.001314,36.422585,43.224097
140000,35,0.000036,0.580469,0.003434,-0.781026,0.428867,0.001173,36.412082,43.190792
140000,-0.075387,0.002933,-0.783200,0.440918,0.002287
140100,35,0.000036,0.577450,0.003486,-0.787052,0.433203,0.001159,36.397003,43.162895
140200,35,0.000035,0.575966,0.003495,-0.776494,0.436641,0.001019,36.386411,43.129655
140300,35,0.000035,0.580072,0.003505,-0.783062,0.432578,0.001145,36.375593,43.096663
140400,35,0.000035,0.576768,0.003474,-0.785254,0.435547,0.001220,36.364135,43.064409
140500,35,0.000035,0.579978,0.003524,-0.788936,0.429766,0.001018,36.353571,43.031078
140600,35,0.000035,0.579333,0.003451,-0.781714,0.431875,0.001528,36.343194,42.997506
140700,35,0.000035,0.581585,0.003527,-0.779089,0.430742,0.001148,36.332744,42.964000
140800,35,0.000035,0.576620,0.003510,-0.781491,0.438437,0.001284,36.322405,42.930344
140900,35,0.000035,0.579825,0.003474,-0.786975,0.429141,0.001143,36.312053,42.896684
141000,35,0.000035,0.579335,0.003523,-0.780432,0.432734,0.001171,36.301694,42.863013
141100,35,0.000035,0.577738,0.003480,-0.788698,0.433437,0.001252,36.291330,42.829330
141200,35,0.000035,0.580754,0.003500,-0.781589,0.426641,0.001189,36.280515,42.796158
141300,35,0.000035,0.579987,0.003466,-0.789301,0.431641,0.000994,36.270106,42.762488
141400,35,0.000035,0.580355,0.003450,-0.781224,0.430117,0.001084,36.259852,42.728618
141500,35,0.000035,0.580369,0.003515,-0.786245,0.430586,0.001058,36.249567,42.694763
141600,35,0.000035,0.577952,0.003479,-0.788384,0.435156,0.000955,36.239400,42.660751
141700,35,0.000035,0.578131,0.003494,-0.784038,0.435195,0.001032,36.229093,42.626884
141800,35,0.000034,0.579992,0.003514,-0.785448,0.430547,0.001038,36.218883,42.592884
141900,35,0.000034,0.578524,0.003486,-0.792313,0.433711,0.001193,36.208725,42.558803
142000,35,0.000034,0.578995,0.003474,-0.786814,0.433203,0.001236,36.198446,42.524846
142000,-0.076456,0.002945,-0.794001,0.437988,0.002296
142100,35,0.000034,0.579383,0.003484,-0.792871,0.433867,0.001310,36.186172,42.493211
142200,35,0.000034,0.581456,0.003498,-0.788645,0.430586,0.001107,36.176105,42.458966
142300,35,0.000034,0.581154,0.003464,-0.782710,0.433086,0.001062,36.166100,42.424628
142400,35,0.000034,0.581313,0.003478,-0.783660,0.430859,0.001135,36.156004,42.390378
142500,35,0.000034,0.576044,0.003490,-0.785250,0.440039,0.001310,36.145917,42.356098
142600,35,0.000034,0.575930,0.003443,-0.792349,0.433398,0.000995,36.135847,42.321780
142700,35,0.000034,0.582184,0.003497,-0.783557,0.433477,0.001215,36.123570,42.290025
142800,35,0.000034,0.578355,0.003512,-0.782250,0.435664,0.001060,36.113500,42.255666
142900,35,0.000034,0.575285,0.003489,-0.796027,0.433398,0.001020,36.103444,42.221273
143000,35,0.000034,0.579974,0.003456,-0.793099,0.429219,0.001046,36.093539,42.186683
143100,35,0.000034,0.575116,0.003556,-0.792252,0.437422,0.001056,36.083682,42.152018
143200,35,0.000034,0.578159,0.003436,-0.796038,0.428438,0.001114,36.073768,42.117401
143300,35,0.000034,0.578498,0.003473,-0.792254,0.429766,0.001203,36.063893,42.082719
143400,35,0.000033,0.576302,0.003464,-0.786869,0.441445,0.001132,36.053964,42.048081
143500,35,0.000033,0.578336,0.003474,-0.792019,0.433945,0.001033,36.044066,42.013388
143600,36,0.000033,0.578262,0.003476,-0.784163,0.429531,0.001193,36.027178,41.986821
143700,36,0.000033,0.580245,0.003474,-0.787527,0.432305,0.001180,36.017458,41.951878
143800,36,0.000033,0.577826,0.003447,-0.783418,0.431523,0.001209,36.007605,41.917071
143900,36,0.000033,0.577039,0.003489,-0.786951,0.435039,0.001116,35.997747,41.882251
144000,36,0.000033,0.579615,0.003424,-0.791530,0.430781,0.001179,35.987902,41.847396
144000,-0.076331,0.002945,-0.792758,0.444336,0.002515
144100,36,0.000033,0.577115,0.003505,-0.791719,0.435781,0.001022,35.976167,41.814720
144200,36,0.000033,0.580047,0.003494,-0.785615,0.432617,0.001102,35.966538,41.779575
144300,36,0.000033,0.576009,0.003505,-0.778383,0.433750,0.001118,35.956852,41.744478
144400,36,0.000033,0.580962,0.003452,-0.785505,0.430664,0.001394,35.947178,41.709347
144500,36,0.000033,0.578095,0.003487,-0.786072,0.432812,0.001130,35.937497,41.674207
144600,36,0.000033,0.579194,0.003502,-0.778370,0.434414,0.001091,35.927799,41.639066
144700,36,0.000033,0.577487,0.003494,-0.779514,0.433828,0.001082,35.918114,41.603891
144800,36,0.000033,0.578992,0.003471,-0.781115,0.431250,0.001359,35.908496,41.568621
144900,36,0.000033,0.579697,0.003480,-0.779162,0.432266,0.000996,35.898184,41.534135
145000,36,0.000032,0.579023,0.003519,-0.790134,0.430156,0.001144,35.888557,41.498836
145100,36,0.000032,0.580904,0.003521,-0.778566,0.432070,0.001231,35.875824,41.467108
145200,36,0.000032,0.578355,0.003467,-0.787980,0.433789,0.001087,35.866235,41.431725
145300,36,0.000032,0.579098,0.003461,-0.779702,0.431875,0.001070,35.856733,41.396223
145400,36,0.000032,0.576612,0.003489,-0.784915,0.435078,0.000981,35.847309,41.360612
145500,36,0.000032,0.578211,0.003472,-0.787814,0.434609,0.001028,35.837778,41.325107
145600,36,0.000032,0.581996,0.003529,-0.776856,0.434297,0.001131,35.828321,41.289497
145700,36,0.000032,0.582615,0.003476,-0.786841,0.430703,0.001103,35.818833,41.253903
145800,36,0.000032,0.580289,0.003487,-0.791640,0.433750,0.001176,35.809357,41.218277
145900,36,0.000032,0.578394,0.003476,-0.781022,0.431563,0.001067,35.799972,41.182528
146000,36,0.000032,0.580273,0.003505,-0.785568,0.432773,0.001068,35.790599,41.146745
146000,-0.076772,0.002890,-0.796615,0.440430,0.002989
146100,36,0.000032,0.581532,0.003457,-0.779764,0.427656,0.001115,35.779397,41.113046
146200,36,0.000032,0.581545,0.003459,-0.780929,0.431133,0.001209,35.770024,41.077225
146300,36,0.000032,0.576287,0.003449,-0.789631,0.432773,0.001329,35.760574,41.041474
146400,36,0.000032,0.576287,0.003469,-0.786281,0.435977,0.001122,35.751229,41.005583
146500,36,0.000032,0.576227,0.003507,-0.790161,0.436211,0.001034,35.741879,40.969680
146600,36,0.000031,0.577718,0.003468,-0.782415,0.432891,0.001188,35.732635,40.933636
146700,36,0.000031,0.579260,0.003475,-0.769936,0.431367,0.001022,35.723309,40.897667
146800,36,0.000031,0.579785,0.003484,-0.786696,0.427031,0.001016,35.714115,40.861528
146900,36,0.000031,0.579360,0.003499,-0.787172,0.428477,0.001114,35.704625,40.825710
147000,36,0.000031,0.574975,0.003488,-0.796428,0.436563,0.001337,35.694701,40.790369
147100,36,0.000031,0.579081,0.003466,-0.784882,0.431914,0.001223,35.685433,40.754257
147200,36,0.000031,0.578509,0.003520,-0.780377,0.430234,0.001214,35.676223,40.718062
147300,36,0.000031,0.575559,0.003439,-0.790487,0.436445,0.001071,35.667090,40.681760
147400,36,0.000031,0.578716,0.003507,-0.794792,0.430508,0.001211,35.658006,40.645384
147500,37,0.000031,0.576888,0.003458,-0.784348,0.437070,0.001139,35.642047,40.616822
147600,37,0.000031,0.579462,0.003428,-0.789121,0.431719,0.001196,35.633034,40.580322
147700,37,0.000031,0.578059,0.003500,-0.791577,0.435820,0.001079,35.624094,40.543722
147800,37,0.000031,0.576666,0.003471,-0.778889,0.436797,0.001049,35.614949,40.507335
147900,37,0.000031,0.579653,0.003489,-0.780332,0.432305,0.001185,35.605958,40.470755
148000,37,0.000031,0.576643,0.003495,-0.781142,0.437656,0.001061,35.596862,40.434275
148000,-0.079782,0.002914,-0.826953,0.439941,0.002656
148100,37,0.000031,0.579704,0.003455,-0.787527,0.430898,0.001300,35.585934,40.399858
148200,37,0.000031,0.577392,0.003459,-0.780428,0.434766,0.001002,35.576896,40.363274
148300,37,0.000030,0.579824,0.003524,-0.780774,0.431445,0.000965,35.567874,40.326653
148400,37,0.000030,0.577513,0.003469,-0.779584,0.438125,0.001150,35.558967,40.289884
148500,37,0.000030,0.580232,0.003480,-0.779428,0.429063,0.001016,35.549996,40.253169
148600,37,0.000030,0.578229,0.003500,-0.789274,0.434453,0.001106,35.540994,40.216470
148700,37,0.000030,0.579049,0.003458,-0.786952,0.433281,0.001500,35.532102,40.179629
148800,37,0.000030,0.578993,0.003537,-0.778116,0.433086,0.001205,35.523196,40.142784
148900,37,0.000030,0.577801,0.003490,-0.780750,0.436680,0.001132,35.514374,40.105827
149000,37,0.000030,0.579440,0.003498,-0.784479,0.429961,0.001107,35.505459,40.068956
149100,37,0.000030,0.579512,0.003513,-0.783995,0.432344,0.001018,35.496596,40.032007
149200,37,0.000030,0.578661,0.003414,-0.788458,0.430234,0.001100,35.487142,39.995707
149300,37,0.000030,0.582024,0.003511,-0.779000,0.431875,0.001049,35.476542,39.960678
149400,37,0.000030,0.578441,0.003464,-0.796303,0.430078,0.001136,35.467825,39.923508
149500,37,0.000030,0.580202,0.003500,-0.782404,0.431211,0.001138,35.459098,39.886332
149600,37,0.000030,0.580705,0.003472,-0.790278,0.431211,0.001104,35.450325,39.849189
149700,37,0.000030,0.577913,0.003460,-0.786062,0.433945,0.001238,35.441575,39.812000
149800,37,0.000030,0.578222,0.003483,-0.786696,0.431367,0.001144,35.432914,39.774695
149900,37,0.000029,0.578415,0.003506,-0.777438,0.433555,0.001041,35.424270,39.737352
150000,37,0.000029,0.576802,0.003488,-0.792981,0.431484,0.001186,35.415618,39.699999
150000,-0.075806,0.002892,-0.786979,0.436523,0.002257
150100,37,0.000029,0.579554,0.003484,-0.797458,0.431602,0.001103,35.401175,39.669116
150200,37,0.000029,0.578955,0.003476,-0.783997,0.432852,0.001109,35.392591,39.631647
150300,37,0.000029,0.575461,0.003475,-0.792121,0.439023,0.001132,35.384010,39.594156
150400,37,0.000029,0.577055,0.003503,-0.776402,0.435742,0.001014,35.375362,39.556721
150500,37,0.000029,0.578813,0.003466,-0.792405,0.434609,0.001123,35.366740,39.519240
150600,37,0.000029,0.579674,0.003483,-0.776323,0.432656,0.001217,35.358234,39.481610
150700,37,0.000029,0.575871,0.003486,-0.796210,0.438242,0.001083,35.349705,39.443988
150800,37,0.000029,0.578224,0.003428,-0.786753,0.434023,0.001153,35.341289,39.406222
150900,37,0.000029,0.574466,0.003499,-0.791623,0.437930,0.001001,35.332624,39.368714
151000,37,0.000029,0.579699,0.003487,-0.775111,0.432266,0.001151,35.324072,39.331064
151100,37,0.000029,0.577859,0.003443,-0.787158,0.432500,0.001170,35.315555,39.293356
151200,37,0.000029,0.573208,0.003489,-0.799769,0.441055,0.001052,35.307057,39.255609
151300,37,0.000029,0.579430,0.003537,-0.776810,0.433789,0.001048,35.298536,39.217869
151400,38,0.000029,0.577380,0.003508,-0.786444,0.433750,0.001291,35.281890,39.189132
151500,38,0.000029,0.576779,0.003492,-0.788548,0.432578,0.001134,35.273506,39.151197
151600,38,0.000028,0.581333,0.003462,-0.775899,0.433086,0.001021,35.265187,39.113172
151700,38,0.000028,0.578201,0.003491,-0.784209,0.431953,0.001168,35.256827,39.075174
151800,38,0.000028,0.576946,0.003448,-0.785283,0.437734,0.000987,35.248450,39.037177
151900,38,0.000028,0.576532,0.003452,-0.790021,0.435234,0.001245,35.240049,38.999189
152000,38,0.000028,0.581168,0.003481,-0.787708,0.428477,0.001390,35.231685,38.961142
152000,-0.081171,0.002934,-0.841054,0.439941,0.002379
152100,38,0.000028,0.574572,0.003473,-0.791505,0.437305,0.001006,35.221540,38.925044
152200,38,0.000028,0.581468,0.003465,-0.776592,0.428633,0.001294,35.213162,38.886975
152300,38,0.000028,0.580318,0.003469,-0.783943,0.430586,0.001135,35.204901,38.848757
152400,38,0.000028,0.578909,0.003522,-0.787510,0.435391,0.001436,35.196604,38.810562
152500,38,0.000028,0.577448,0.003524,-0.790364,0.433164,0.001247,35.188372,38.772278
152600,38,0.000028,0.578094,0.003486,-0.780648,0.435391,0.001102,35.180163,38.733950
152700,38,0.000028,0.578432,0.003495,-0.786653,0.428711,0.001128,35.171920,38.695641
152800,38,0.000028,0.579166,0.003488,-0.782586,0.434258,0.001135,35.163709,38.657280
152900,38,0.000028,0.579004,0.003498,-0.784386,0.431523,0.001228,35.155542,38.618852
153000,38,0.000028,0.577600,0.003468,-0.782778,0.438437,0.001318,35.147414,38.580363
153100,38,0.000028,0.579090,0.003429,-0.788712,0.432383,0.000990,35.139258,38.541888
153200,38,0.000028,0.580101,0.003506,-0.784258,0.434609,0.001057,35.130265,38.504312
153300,38,0.000027,0.577244,0.003492,-0.786239,0.437305,0.001149,35.122104,38.465805
153400,38,0.000027,0.579585,0.003506,-0.785956,0.426367,0.000976,35.114018,38.427199
153500,38,0.000027,0.580457,0.003482,-0.793119,0.432148,0.001160,35.104816,38.389794
153600,38,0.000027,0.577442,0.003482,-0.787724,0.434492,0.001085,35.096064,38.351879
153700,38,0.000027,0.576654,0.003452,-0.785751,0.435078,0.000933,35.087960,38.313238
153800,38,0.000027,0.578772,0.003501,-0.785535,0.430195,0.001103,35.079817,38.274620
153900,38,0.000027,0.580623,0.003483,-0.800422,0.431680,0.001206,35.071709,38.235947
154000,38,0.000027,0.577227,0.003449,-0.790550,0.435391,0.000981,35.063662,38.197189
154000,-0.075040,0.002918,-0.779585,0.447266,0.002618
154100,38,0.000027,0.578490,0.003461,-0.775599,0.431836,0.001092,35.053857,38.160327
154200,38,0.000027,0.577002,0.003521,-0.781317,0.435352,0.001152,35.045770,38.121577
154300,38,0.000027,0.578734,0.003462,-0.774876,0.431211,0.001033,35.037835,38.082642
154400,38,0.000027,0.579548,0.003467,-0.785946,0.434453,0.001174,35.029850,38.043744
154500,38,0.000027,0.577900,0.003487,-0.787369,0.435664,0.001082,35.021920,38.004769
154600,38,0.000027,0.574711,0.003478,-0.799710,0.433711,0.001326,35.013949,37.965821
154700,38,0.000027,0.582281,0.003405,-0.791553,0.428398,0.001171,35.006052,37.926775
154800,38,0.000027,0.576812,0.003464,-0.792346,0.434961,0.001116,34.998007,37.887872
154900,38,0.000027,0.576594,0.003502,-0.787136,0.436563,0.001060,34.990078,37.848824
155000,38,0.000026,0.579733,0.003515,-0.774702,0.432031,0.001125,34.982222,37.809681
155100,38,0.000026,0.574634,0.003484,-0.789841,0.441641,0.001102,34.971454,37.773666
155200,38,0.000026,0.577391,0.003490,-0.788274,0.433672,0.001110,34.963524,37.734564
155300,39,0.000026,0.578119,0.003469,-0.784242,0.435117,0.001298,34.948244,37.703373
155400,39,0.000026,0.576423,0.003494,-0.786188,0.432930,0.001185,34.940443,37.664090
155500,39,0.000026,0.577440,0.003466,-0.779804,0.435234,0.001273,34.932717,37.624710
155600,39,0.000026,0.577151,0.003448,-0.790510,0.435937,0.001114,34.924954,37.585351
155700,39,0.000026,0.577887,0.003447,-0.800665,0.430039,0.001070,34.917219,37.545946
155800,39,0.000026,0.575022,0.003463,-0.783744,0.438203,0.001020,34.907860,37.508267
155900,39,0.000026,0.579524,0.003480,-0.785374,0.434414,0.001076,34.899308,37.469702
156000,39,0.000026,0.571811,0.003458,-0.789268,0.436797,0.001292,34.891571,37.430243
156000,-0.074635,0.002966,-0.776007,0.448730,0.002603
156100,39,0.000026,0.581928,0.003470,-0.773177,0.431211,0.001128,34.882186,37.392534
156200,39,0.000026,0.578948,0.003486,-0.787868,0.434844,0.000959,34.874501,37.352984
156300,39,0.000026,0.581191,0.003542,-0.778581,0.428945,0.001465,34.866722,37.313516
156400,39,0.000026,0.578156,0.003472,-0.776800,0.437227,0.001149,34.859034,37.273934
156500,39,0.000026,0.577203,0.003472,-0.789595,0.440117,0.001044,34.851275,37.234410
156600,39,0.000026,0.576099,0.003518,-0.793807,0.435664,0.001072,34.843587,37.194792
156700,39,0.000025,0.577781,0.003468,-0.771382,0.438086,0.001033,34.835899,37.155158
156800,39,0.000025,0.578769,0.003473,-0.792409,0.430391,0.001230,34.828153,37.115567
156900,39,0.000025,0.577224,0.003464,-0.784113,0.436250,0.001090,34.820584,37.075771
157000,39,0.000025,0.578810,0.003419,-0.798596,0.430586,0.001167,34.813050,37.035919
157100,39,0.000025,0.578759,0.003463,-0.790047,0.433711,0.001019,34.805438,36.996135
157200,39,0.000025,0.579309,0.003462,-0.781273,0.432891,0.001069,34.797828,36.956330
157300,39,0.000025,0.576698,0.003497,-0.789560,0.433281,0.001036,34.790289,36.916431
157400,39,0.000025,0.580474,0.003528,-0.788849,0.432734,0.001117,34.782695,36.876575
157500,39,0.000025,0.576919,0.003445,-0.783343,0.431367,0.001065,34.775121,36.836680
157600,39,0.000025,0.578570,0.003480,-0.791235,0.431680,0.001078,34.767619,36.796692
157700,39,0.000025,0.575393,0.003519,-0.787071,0.434648,0.001088,34.760030,36.756777
157800,39,0.000025,0.579809,0.003510,-0.783791,0.434023,0.001107,34.752446,36.716840
157900,39,0.000025,0.578759,0.003461,-0.785837,0.431367,0.001091,34.744967,36.676775
158000,39,0.000025,0.575352,0.003434,-0.785076,0.435039,0.001056,34.737457,36.636725
158000,-0.079342,0.002949,-0.822916,0.441406,0.002679
158100,39,0.000025,0.578217,0.003493,-0.791466,0.430820,0.001078,34.728114,36.598590
158200,39,0.000025,0.575038,0.003449,-0.788566,0.436367,0.001030,34.720636,36.558470
158300,39,0.000025,0.582059,0.003478,-0.782450,0.431172,0.001081,34.713192,36.518297
158400,39,0.000025,0.580364,0.003464,-0.774612,0.432188,0.001106,34.705776,36.478077
158500,39,0.000024,0.575930,0.003483,-0.796331,0.434102,0.001069,34.698301,36.437903
158600,39,0.000024,0.580469,0.003488,-0.783875,0.430117,0.000986,34.690870,36.397665
158700,39,0.000024,0.576328,0.003464,-0.797087,0.434570,0.000993,34.683288,36.357568
158800,39,0.000024,0.578947,0.003493,-0.785068,0.431914,0.001213,34.675901,36.317249
158900,39,0.000024,0.578046,0.003488,-0.783999,0.430664,0.000992,34.668489,36.276939
159000,39,0.000024,0.575001,0.003452,-0.780444,0.442695,0.001040,34.661105,36.236582
