step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
32400,8,0.000251,0.737593,-0.065075,1.605337,0.006550,-0.716249,1.482101,0.123236,0.297930,0.042598,0.096027,4.816319,11.041525,7.277782,194.152563
32500,8,0.000251,0.736413,-0.064868,1.602561,0.006566,-0.714340,1.479366,0.123196,0.298438,0.044448,0.096689,4.831905,7.378311,7.278328,193.909014
32600,8,0.000251,0.735241,-0.065516,1.601515,0.006609,-0.721255,1.479648,0.121867,0.304453,0.043782,0.096752,4.835962,12.305074,7.278358,193.679220
32700,8,0.000251,0.737262,-0.064509,1.603543,0.006584,-0.710937,1.481203,0.122340,0.295078,0.044722,0.093749,4.817133,5.708696,7.278457,193.447602
32800,8,0.000250,0.733913,-0.065072,1.597969,0.006602,-0.716733,1.475976,0.121993,0.298047,0.041565,0.095152,4.814885,7.127982,7.278472,193.218206
32900,8,0.000250,0.736653,-0.064815,1.602935,0.006652,-0.714667,1.480384,0.122551,0.298242,0.039490,0.094947,4.817456,16.204699,7.279515,192.961560
33000,8,0.000250,0.735048,-0.064943,1.599982,0.006592,-0.715347,1.477520,0.122462,0.299687,0.044697,0.092971,4.820554,8.605172,7.278925,192.748252
33100,8,0.000249,0.735934,-0.063524,1.598916,0.006694,-0.702179,1.475938,0.122978,0.302539,0.045242,0.096446,4.847693,8.325619,7.279239,192.510969
33200,8,0.000249,0.736936,-0.063610,1.601091,0.006638,-0.702483,1.480112,0.120979,0.298320,0.045327,0.094982,4.840490,12.831677,7.279063,192.286655
33300,8,0.000249,0.734825,-0.064178,1.598006,0.006618,-0.707962,1.477241,0.120765,0.298828,0.047063,0.094187,4.832429,21.159360,7.280345,192.023855
33400,8,0.000248,0.734792,-0.065591,1.600767,0.006572,-0.721630,1.480283,0.120484,0.301133,0.044407,0.096149,4.832134,10.169300,7.280166,191.799664
33500,8,0.000248,0.733379,-0.064665,1.596089,0.006597,-0.712624,1.476269,0.119819,0.305781,0.044338,0.096416,4.830923,8.328727,7.280716,191.556258
33600,8,0.000248,0.740101,-0.064560,1.609323,0.006665,-0.712250,1.485321,0.124002,0.301328,0.044722,0.097939,4.839297,8.405488,7.281635,191.303201
33700,8,0.000248,0.735266,-0.065461,1.601456,0.006565,-0.720268,1.479008,0.122448,0.301367,0.043311,0.096399,4.842830,10.155286,7.281127,191.087626
33800,8,0.000247,0.735512,-0.064663,1.600350,0.006640,-0.713030,1.475867,0.124483,0.304336,0.044819,0.097001,4.846195,6.398441,7.281198,190.856870
33900,8,0.000247,0.735379,-0.065030,1.600817,0.006564,-0.715935,1.479112,0.121705,0.300352,0.042559,0.098473,4.848731,7.766688,7.281842,190.611108
34000,8,0.000247,0.733296,-0.065139,1.596870,0.006602,-0.717417,1.476818,0.120052,0.301367,0.042563,0.099385,4.855434,8.031854,7.282533,190.364155
34000,0.004732,0.006404,0.007801,-0.066884,0.006399,-0.732831,0.068122,0.280762,0.122120,4.863720,0.041541,0.106616
34100,8,0.000246,0.736420,-0.065279,1.603398,0.006645,-0.719236,1.480335,0.123063,0.301953,0.045142,0.096773,4.845668,6.310826,7.282566,190.134449
34200,8,0.000246,0.737055,-0.063695,1.601500,0.006587,-0.702826,1.479615,0.121884,0.301211,0.045305,0.097562,4.842154,10.613701,7.283189,189.889355
34300,8,0.000246,0.731457,-0.066259,1.595432,0.006526,-0.727859,1.475235,0.120198,0.300352,0.041072,0.098385,4.834441,6.725733,7.282809,189.670397
34400,8,0.000245,0.736081,-0.064407,1.600978,0.006613,-0.710199,1.481209,0.119768,0.302031,0.045151,0.097301,4.836826,7.536588,7.282758,189.442891
34500,8,0.000245,0.735501,-0.064691,1.600383,0.006605,-0.712955,1.478282,0.122101,0.298906,0.040923,0.094873,4.826956,10.777998,7.282283,189.226377
34600,8,0.000245,0.737723,-0.064457,1.604360,0.006571,-0.710276,1.484093,0.120267,0.295391,0.041851,0.093531,4.799010,9.573833,7.283514,188.965561
34700,8,0.000244,0.736295,-0.064889,1.602369,0.006582,-0.714713,1.479848,0.122521,0.299883,0.042146,0.095554,4.826952,9.061264,7.283700,188.731922
34800,8,0.000244,0.736976,-0.064315,1.602581,0.006661,-0.709757,1.480669,0.121912,0.297812,0.043242,0.094962,4.837452,10.303803,7.284195,188.490275
34900,8,0.000244,0.734864,-0.064136,1.598000,0.006591,-0.707271,1.478221,0.119779,0.302656,0.044424,0.095671,4.828637,13.161692,7.284347,188.257551
35000,8,0.000243,0.732918,-0.064554,1.594946,0.006555,-0.711094,1.474815,0.120131,0.300430,0.042871,0.097139,4.844314,27.406737,7.284324,188.029335
35100,8,0.000243,0.735586,-0.064353,1.599879,0.006537,-0.708902,1.477674,0.122205,0.297656,0.044023,0.097052,4.848679,8.483666,7.282861,187.838264
35200,9,0.000243,0.736534,-0.064775,1.602617,0.006592,-0.713665,1.480153,0.122464,0.296914,0.042739,0.095248,4.823712,8.829339,7.279623,187.692866
35300,9,0.000242,0.736567,-0.063780,1.600694,0.006546,-0.703260,1.480233,0.120460,0.295938,0.042993,0.096819,4.833539,11.823852,7.278182,187.501030
