step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
59000,15,0.000153,-8.831875,-0.321895,1.456923,0.063958,-0.771961,1.437288,0.019635,0.345977,0.158477,0.112431,2.572590,1941.864516,4.500879,215.439383
59100,15,0.000153,-8.735000,-0.316855,1.454015,0.064048,-0.761626,1.434231,0.019785,0.349727,0.164824,0.111686,2.583411,135.877987,4.501097,215.058677
59200,15,0.000152,-8.712500,-0.315586,1.460326,0.064297,-0.759793,1.440812,0.019514,0.344687,0.167813,0.108765,2.546484,591.173050,4.501317,214.677894
59300,15,0.000152,-8.836875,-0.323770,1.456460,0.064121,-0.775906,1.437248,0.019211,0.355352,0.164033,0.108464,2.561400,356.371745,4.501506,214.298651
59400,15,0.000151,-8.316250,-0.317227,1.464199,0.064258,-0.763182,1.444365,0.019834,0.343633,0.164492,0.110262,2.568911,131.947248,4.501700,213.919184
59500,15,0.000151,-8.654375,-0.321641,1.454977,0.064102,-0.771491,1.435985,0.018992,0.352070,0.164248,0.112016,2.571449,796.920785,4.501891,213.539907
59600,15,0.000150,-8.836250,-0.317617,1.460394,0.064141,-0.763316,1.440596,0.019798,0.351914,0.163447,0.111968,2.577221,142.215831,4.502080,213.160730
59700,15,0.000150,-8.544688,-0.319219,1.460527,0.064219,-0.767156,1.441667,0.018860,0.343984,0.165762,0.110830,2.574094,210.410704,4.502311,212.779617
59800,15,0.000150,-8.996250,-0.312686,1.457256,0.064224,-0.753578,1.438687,0.018569,0.348945,0.166934,0.113610,2.589723,2954.205036,4.502513,212.399914
59900,15,0.000149,-8.875000,-0.312598,1.458474,0.064243,-0.753903,1.439848,0.018626,0.348281,0.167354,0.112889,2.578185,380.728496,4.502713,212.020309
60000,15,0.000149,-9.019375,-0.319346,1.458963,0.064155,-0.766899,1.440443,0.018519,0.348359,0.165967,0.113497,2.563562,486.267464,4.502881,211.642291
60000,0.002894,0.003897,0.004794,-0.369505,0.003794,-0.746599,0.067561,0.330566,0.023115,2.564622,0.154509,0.113657
60100,15,0.000148,-9.168750,-0.320723,1.452674,0.064150,-0.769710,1.434158,0.018515,0.346953,0.159150,0.116677,2.570634,2134.310575,4.502858,211.273235
60200,15,0.000148,-9.008125,-0.319160,1.455481,0.064185,-0.766738,1.437606,0.017875,0.350586,0.158711,0.114709,2.577538,64.416710,4.503025,210.895247
60300,15,0.000148,-8.586250,-0.316738,1.456148,0.064138,-0.761548,1.438436,0.017712,0.346016,0.162266,0.111526,2.549942,43.881442,4.503225,210.515816
60400,15,0.000147,-7.180937,-0.324434,1.451584,0.064214,-0.777638,1.432932,0.018652,0.352930,0.159980,0.107775,2.562487,67.103721,4.503422,210.136522
60500,15,0.000147,-6.149687,-0.318262,1.454748,0.064099,-0.764837,1.436983,0.017765,0.350781,0.169453,0.107680,2.567752,444.108848,4.503624,209.757017
60600,15,0.000146,-6.888125,-0.321260,1.455565,0.064165,-0.770936,1.437138,0.018427,0.351719,0.162920,0.109140,2.566842,94.622566,4.503788,209.379296
60700,15,0.000146,-8.345313,-0.320977,1.455544,0.064028,-0.770320,1.437448,0.018096,0.349414,0.159473,0.110044,2.578223,88.512654,4.503981,209.000295
60800,15,0.000146,-8.950000,-0.319404,1.451195,0.063999,-0.767083,1.433409,0.017786,0.349141,0.165664,0.111815,2.590767,297.224849,4.504145,208.622671
60900,15,0.000145,-9.303750,-0.320957,1.454928,0.064138,-0.770504,1.437493,0.017435,0.350195,0.166260,0.109222,2.563575,494.971093,4.504342,208.243535
61000,15,0.000145,-9.338125,-0.325000,1.458508,0.064124,-0.778367,1.439654,0.018854,0.352227,0.168457,0.106148,2.557500,831.931863,4.504505,207.865974
61100,15,0.000144,-6.867031,-0.318311,1.455016,0.064197,-0.765077,1.434850,0.020166,0.345898,0.160107,0.112993,2.603916,647.439652,4.504675,207.488150
61200,15,0.000144,-6.152656,-0.319434,1.459312,0.064092,-0.767217,1.439930,0.019382,0.344766,0.159414,0.114589,2.587791,2564.150045,4.504860,207.109675
61300,15,0.000144,-7.926563,-0.322881,1.457246,0.064043,-0.773670,1.437558,0.019687,0.353008,0.155635,0.114606,2.580046,1604.981611,4.505057,206.730626
61400,15,0.000143,-9.191562,-0.320469,1.462482,0.064014,-0.768986,1.442965,0.019516,0.349492,0.153936,0.115940,2.613265,2527.298242,4.505218,206.353329
61500,15,0.000143,-8.866875,-0.319541,1.460288,0.064202,-0.767433,1.440628,0.019660,0.347344,0.162969,0.111041,2.580505,319.540620,4.505408,205.974696
61600,15,0.000142,-8.994063,-0.319180,1.458153,0.064160,-0.766827,1.438668,0.019485,0.349961,0.162998,0.109707,2.573775,95.239447,4.505571,205.597323
61700,15,0.000142,-9.051562,-0.319570,1.453933,0.064182,-0.767651,1.435128,0.018806,0.351758,0.162764,0.112661,2.604187,185.381183,4.505756,205.218988
61800,15,0.000141,-8.222500,-0.318164,1.459325,0.064060,-0.764128,1.440311,0.019013,0.350391,0.165273,0.112092,2.596399,1139.999428,4.505909,204.842140
61900,15,0.000141,-8.102187,-0.320820,1.463879,0.063984,-0.769265,1.444260,0.019619,0.349883,0.160840,0.111648,2.570958,955.933936,4.506093,204.463902
62000,15,0.000141,-9.374375,-0.320693,1.463217,0.064106,-0.769817,1.443232,0.019985,0.344883,0.158438,0.113490,2.573712,83.053339,4.506280,204.085579
62000,0.002844,0.003793,0.004672,-0.373441,0.003763,-0.754409,0.067422,0.335938,0.021024,2.561756,0.152005,0.108669
62100,15,0.000140,-9.569375,-0.317119,1.451234,0.064253,-0.763097,1.432220,0.019014,0.351602,0.163154,0.113605,2.574209,236.483674,4.506385,203.710972
62200,15,0.000140,-9.073438,-0.315762,1.458522,0.064099,-0.760054,1.439260,0.019262,0.349648,0.161592,0.112045,2.590381,529.465704,4.506539,203.334183
62300,15,0.000139,-8.888125,-0.316152,1.450634,0.064153,-0.760576,1.431796,0.018837,0.353359,0.166426,0.109144,2.571364,156.160073,4.506725,202.955948
62400,15,0.000139,-7.598125,-0.316104,1.457213,0.064160,-0.760545,1.438194,0.019019,0.346836,0.170762,0.106324,2.544571,512.080077,4.506910,202.577829
62500,16,0.000139,-9.421250,-0.322852,1.458498,0.064033,-0.773525,1.440335,0.018163,0.347695,0.159111,0.112187,2.580160,131.924102,4.506810,202.212513
62600,16,0.000138,-6.100781,-0.314893,1.463097,0.064226,-0.758714,1.443334,0.019764,0.345586,0.163154,0.110117,2.585699,248.108226,4.507004,201.834025
62700,16,0.000138,-4.820625,-0.318613,1.465378,0.064258,-0.765507,1.445336,0.020042,0.341836,0.169043,0.108304,2.582159,438.680927,4.507174,201.456613
62800,16,0.000137,-2.515938,-0.315098,1.457837,0.064277,-0.758654,1.438465,0.019371,0.347930,0.168467,0.105723,2.579026,182.690683,4.507378,201.077732
62900,16,0.000137,0.536563,-0.321699,1.457854,0.063958,-0.771170,1.438796,0.019058,0.346094,0.163896,0.110489,2.591125,73.031071,4.507577,200.699114
63000,16,0.000137,1.686172,-0.322100,1.452683,0.064146,-0.772304,1.434086,0.018597,0.349609,0.165723,0.108487,2.548762,877.911159,4.507777,200.320448
63100,16,0.000136,-2.704687,-0.320664,1.456202,0.064155,-0.769718,1.438525,0.017676,0.347500,0.165869,0.109422,2.567719,5017.212687,4.507948,199.943171
63200,16,0.000136,-9.562188,-0.321465,1.454692,0.064170,-0.770992,1.436415,0.018277,0.352930,0.167822,0.109699,2.565314,1228.453729,4.508146,199.564677
63300,16,0.000135,-9.312500,-0.319453,1.461279,0.064092,-0.767239,1.442044,0.019235,0.343320,0.165098,0.110559,2.565444,408.567033,4.508312,199.187639
63400,16,0.000135,-9.766250,-0.312949,1.451063,0.064185,-0.754210,1.433311,0.017752,0.350078,0.170342,0.111194,2.579086,1020.768850,4.508492,198.809996
63500,16,0.000135,-9.261250,-0.320312,1.459674,0.064219,-0.769392,1.440733,0.018941,0.349805,0.161953,0.110669,2.567608,1187.966161,4.508696,198.431371
63600,16,0.000134,-9.722500,-0.316104,1.461946,0.064150,-0.760418,1.442944,0.019003,0.344180,0.162480,0.114014,2.592233,609.976746,4.508858,198.054603
63700,16,0.000134,-7.164062,-0.315937,1.458454,0.064199,-0.760214,1.439469,0.018985,0.350664,0.165156,0.113211,2.568469,3881.736225,4.509020,197.677822
63800,16,0.000133,-4.767500,-0.310430,1.463428,0.064292,-0.749406,1.444150,0.019278,0.346641,0.169893,0.110553,2.555048,5654.733879,4.509219,197.299521
63900,16,0.000133,-3.948750,-0.323613,1.463405,0.064124,-0.775798,1.444029,0.019375,0.349766,0.166338,0.113129,2.569341,615.866352,4.509417,196.921260
64000,16,0.000133,-2.204297,-0.321025,1.454678,0.064150,-0.770342,1.435484,0.019194,0.347617,0.167939,0.117040,2.589077,283.539930,4.509614,196.543064
64000,0.002974,0.003752,0.004666,-0.383748,0.003773,-0.775041,0.068292,0.340332,0.023263,2.537240,0.158781,0.109312
64100,16,0.000132,-4.783594,-0.319629,1.458913,0.064185,-0.767744,1.439981,0.018932,0.353086,0.162480,0.115570,2.557238,1683.796360,4.509711,196.169275
64200,16,0.000132,-8.339063,-0.322500,1.461816,0.064150,-0.773257,1.442975,0.018842,0.345781,0.157627,0.111525,2.573295,2025.870054,4.509908,195.791151
64300,16,0.000131,-8.922187,-0.320039,1.453978,0.064258,-0.768582,1.434659,0.019319,0.355352,0.163730,0.111735,2.580962,881.877075,4.510076,195.414302
64400,16,0.000131,-10.048125,-0.323262,1.458647,0.064089,-0.774736,1.439777,0.018870,0.349805,0.165293,0.109332,2.578011,717.542809,4.510278,195.036000
64500,16,0.000131,-9.871875,-0.314922,1.461953,0.064146,-0.758109,1.442321,0.019633,0.347539,0.169346,0.109326,2.588025,976.714534,4.510458,194.658722
64600,16,0.000130,-10.035625,-0.318223,1.463741,0.063989,-0.764583,1.443551,0.020190,0.352500,0.172793,0.105643,2.557584,754.864876,4.510662,194.280431
64700,16,0.000130,-10.108750,-0.319141,1.459833,0.064048,-0.766616,1.440312,0.019521,0.349766,0.165742,0.106280,2.543776,1487.817157,4.510868,193.902076
64800,16,0.000129,-10.142500,-0.325801,1.461772,0.064160,-0.780008,1.442614,0.019158,0.351211,0.165244,0.105106,2.548094,726.448817,4.511077,193.523613
64900,16,0.000129,-9.925000,-0.321543,1.460832,0.064150,-0.771394,1.442091,0.018741,0.355820,0.164277,0.106783,2.556678,612.977769,4.511254,193.146577
65000,16,0.000129,-9.955000,-0.317695,1.459347,0.064204,-0.763899,1.439971,0.019376,0.346367,0.164922,0.108057,2.583870,2535.515175,4.511459,192.768398
65100,16,0.000128,-8.636563,-0.317988,1.457955,0.064038,-0.763977,1.439552,0.018403,0.350000,0.166719,0.110580,2.600945,453.881609,4.511559,192.394693
65200,16,0.000128,-8.016875,-0.320264,1.457344,0.063970,-0.768405,1.438087,0.019257,0.350156,0.163223,0.112269,2.591471,1032.479892,4.511733,192.017860
65300,16,0.000127,-6.683906,-0.316777,1.459176,0.064033,-0.761660,1.440771,0.018405,0.350430,0.163691,0.111478,2.579582,334.450614,4.511938,191.639758
65400,16,0.000127,-7.654687,-0.319746,1.457060,0.064146,-0.767883,1.438700,0.018360,0.351211,0.164590,0.111695,2.590563,1196.506355,4.512063,191.265047
65500,16,0.000127,-6.758125,-0.318770,1.453653,0.064062,-0.765563,1.435614,0.018038,0.352187,0.167705,0.108354,2.565109,111.252120,4.512237,190.888318
65600,16,0.000126,-6.362500,-0.314033,1.451023,0.064189,-0.756716,1.432881,0.018142,0.350508,0.165400,0.109195,2.570744,418.390970,4.512385,190.512706
65700,16,0.000126,-5.851250,-0.320020,1.457133,0.064082,-0.768294,1.439284,0.017849,0.354180,0.165508,0.109517,2.573076,1803.021283,4.512559,190.136027
65800,16,0.000125,-5.738750,-0.323291,1.458927,0.063977,-0.774357,1.441161,0.017766,0.349844,0.164678,0.111047,2.586715,758.838324,4.512738,189.759138
65900,16,0.000125,-7.803750,-0.318379,1.459425,0.064028,-0.765168,1.441893,0.017532,0.348125,0.164697,0.110266,2.589849,450.157242,4.512916,189.382353
66000,16,0.000124,-9.332812,-0.320371,1.450149,0.064170,-0.769166,1.431886,0.018263,0.355938,0.163955,0.111784,2.575745,1981.130546,4.513060,189.007024
66000,0.002666,0.003535,0.004511,-0.374781,0.003614,-0.756790,0.066468,0.354004,0.021182,2.571674,0.157227,0.109392
66100,16,0.000124,-10.165000,-0.323418,1.456566,0.064146,-0.775415,1.437782,0.018784,0.350781,0.162588,0.111484,2.578482,8839.156373,4.513164,188.633384
66200,16,0.000124,-10.216875,-0.315605,1.447554,0.064265,-0.759794,1.429026,0.018528,0.357578,0.160537,0.111956,2.572300,230.130884,4.513304,188.258233
66300,16,0.000123,-10.443125,-0.314473,1.452079,0.064116,-0.757118,1.433636,0.018443,0.351016,0.166602,0.110546,2.574693,194.339640,4.513477,187.881747
66400,17,0.000123,-10.281875,-0.319424,1.458695,0.064087,-0.767149,1.440149,0.018545,0.344531,0.164297,0.111720,2.568171,803.565966,4.513334,187.518452
66500,17,0.000122,-10.498125,-0.320293,1.455687,0.064199,-0.768960,1.437354,0.018333,0.351953,0.165020,0.107501,2.557298,463.124156,4.513519,187.141480
66600,17,0.000122,-10.476250,-0.319336,1.460409,0.064109,-0.767049,1.442080,0.018329,0.345391,0.165420,0.107978,2.567411,98.549671,4.513664,186.766238
66700,17,0.000122,-9.772813,-0.320117,1.451562,0.064204,-0.768777,1.433040,0.018522,0.351523,0.171514,0.103913,2.550587,550.599998,4.513836,186.389872
66800,17,0.000121,-8.306250,-0.321465,1.451444,0.063921,-0.770888,1.433168,0.018276,0.350508,0.167549,0.106134,2.564383,959.816144,4.514010,186.013490
66900,17,0.000121,-10.355625,-0.323750,1.448566,0.063965,-0.775497,1.430990,0.017576,0.350039,0.165352,0.102465,2.554861,625.687156,4.514181,185.637212
67000,17,0.000120,-8.930312,-0.317910,1.451528,0.064194,-0.764217,1.433992,0.017537,0.348359,0.168555,0.107387,2.585579,377.365228,4.514324,185.262145
67100,17,0.000120,-5.832500,-0.318350,1.452416,0.064204,-0.765039,1.433092,0.019324,0.354375,0.166006,0.106759,2.567005,865.228365,4.514494,184.885985
67200,17,0.000120,-4.843438,-0.315527,1.456532,0.064097,-0.759126,1.437973,0.018558,0.351406,0.167041,0.111401,2.607980,157.202195,4.514632,184.511157
67300,17,0.000119,-4.230469,-0.320117,1.449101,0.064150,-0.768610,1.431317,0.017784,0.354258,0.170576,0.107591,2.562559,92.524661,4.514752,184.137089
67400,17,0.000119,-6.353438,-0.316172,1.454978,0.064202,-0.761000,1.437546,0.017432,0.351836,0.166680,0.106197,2.553597,184.821421,4.514918,183.761185
67500,17,0.000118,-9.142500,-0.316680,1.455615,0.064155,-0.761518,1.438586,0.017029,0.346914,0.169736,0.108813,2.566803,281.933896,4.515107,183.384366
67600,17,0.000118,-8.767500,-0.318457,1.453191,0.064160,-0.765039,1.435606,0.017584,0.352422,0.166514,0.109671,2.557054,164.473233,4.515294,183.007640
67700,17,0.000118,-9.350625,-0.319863,1.454322,0.064165,-0.767819,1.437139,0.017184,0.349062,0.166904,0.108817,2.568681,888.443648,4.515461,182.631765
67800,17,0.000117,-9.520625,-0.324795,1.456999,0.064146,-0.777652,1.439073,0.017927,0.350742,0.166260,0.107990,2.569783,1157.891765,4.515620,182.256274
67900,17,0.000117,-9.558125,-0.317422,1.446741,0.064072,-0.763162,1.429518,0.017223,0.351211,0.163857,0.108271,2.559659,188.625389,4.515803,181.879812
68000,17,0.000117,-10.657500,-0.314785,1.448049,0.064204,-0.758016,1.430624,0.017426,0.354180,0.167607,0.110536,2.590032,738.016293,4.515954,181.504643
68000,0.002660,0.003624,0.004679,-0.384117,0.003708,-0.775649,0.065714,0.338867,0.020257,2.580381,0.158681,0.104844
68100,17,0.000116,-10.635000,-0.318809,1.455819,0.064136,-0.765716,1.437540,0.018279,0.350664,0.170498,0.106562,2.581576,212.828855,4.516032,181.132477
68200,17,0.000116,-9.390313,-0.317891,1.448273,0.064194,-0.764014,1.431272,0.017002,0.354687,0.171211,0.105588,2.562430,94.852255,4.516204,180.756504
68300,17,0.000115,-10.685000,-0.320977,1.449006,0.064023,-0.769848,1.432113,0.016893,0.354102,0.161260,0.113388,2.588930,482.293202,4.516389,180.380096
68400,17,0.000115,-10.744375,-0.324355,1.448994,0.064224,-0.777085,1.432322,0.016673,0.350469,0.157891,0.110980,2.583172,490.003510,4.516580,180.003464
68500,17,0.000115,-10.773750,-0.326543,1.447611,0.063967,-0.781132,1.431191,0.016420,0.354492,0.159473,0.108420,2.585704,266.617666,4.516737,179.628203
68600,17,0.000114,-10.771250,-0.322178,1.443942,0.063984,-0.772138,1.427899,0.016043,0.357461,0.157607,0.110862,2.583397,3882.842076,4.516920,179.251953
68700,17,0.000114,-10.531875,-0.315225,1.446396,0.064199,-0.759238,1.430790,0.015606,0.352187,0.159150,0.112037,2.588237,3336.501334,4.517101,178.875781
68800,17,0.000113,-10.935000,-0.319707,1.449667,0.064121,-0.767896,1.434002,0.015664,0.353125,0.164082,0.110035,2.577962,133.300433,4.517257,178.500656
68900,17,0.000113,-10.800000,-0.318398,1.445519,0.064165,-0.765108,1.428722,0.016797,0.351094,0.162432,0.108752,2.575426,144.173537,4.517411,178.125630
69000,17,0.000113,-10.819375,-0.321270,1.444151,0.064111,-0.770650,1.427518,0.016633,0.355117,0.164766,0.109370,2.589486,257.527026,4.517595,177.749444
69100,17,0.000112,-10.118750,-0.327461,1.444448,0.063916,-0.782456,1.428408,0.016039,0.360039,0.164561,0.107622,2.585919,295.569445,4.517778,177.373329
69200,17,0.000112,-10.961875,-0.328359,1.451148,0.063931,-0.784798,1.434418,0.016730,0.352695,0.166523,0.102307,2.564617,173.719454,4.517962,176.997218
69300,17,0.000111,-10.280938,-0.323721,1.450700,0.064180,-0.776221,1.433546,0.017154,0.356094,0.167412,0.105331,2.573137,255.183261,4.518116,176.622278
69400,17,0.000111,-11.003750,-0.315117,1.445875,0.064038,-0.758242,1.429189,0.016687,0.355977,0.167568,0.107975,2.574602,21.783902,4.518297,176.246356
69500,17,0.000111,-11.140625,-0.324121,1.446757,0.064148,-0.776731,1.430098,0.016659,0.352148,0.166084,0.106398,2.570325,445.480282,4.518479,175.870386
69600,17,0.000110,-11.157500,-0.320137,1.451215,0.064001,-0.768184,1.434991,0.016224,0.353672,0.165664,0.106759,2.555154,58.351533,4.518627,175.495789
69700,17,0.000110,-10.590625,-0.322539,1.452540,0.063940,-0.772877,1.436524,0.016017,0.348477,0.165723,0.108192,2.562776,994.988083,4.518775,175.121208
69800,17,0.000109,-11.134375,-0.315361,1.453364,0.064019,-0.759000,1.436726,0.016638,0.351758,0.168662,0.111297,2.584994,155.322881,4.518955,174.745429
69900,17,0.000109,-11.086875,-0.321221,1.443239,0.064226,-0.771269,1.427724,0.015516,0.356094,0.167285,0.108021,2.571532,72.637134,4.519132,174.369756
70000,17,0.000109,-10.814375,-0.319355,1.447126,0.064070,-0.766882,1.431206,0.015920,0.357305,0.162969,0.109935,2.573111,5079.253986,4.519310,173.994126
70000,0.003146,0.004078,0.005422,-0.375267,0.004203,-0.758941,0.067485,0.333496,0.026235,2.545518,0.141353,0.101908
70100,17,0.000108,-9.883750,-0.319541,1.439725,0.064194,-0.767239,1.424402,0.015323,0.360508,0.163213,0.111591,2.583581,85.135309,4.519267,173.626966
70200,17,0.000108,-10.174375,-0.318437,1.441474,0.064185,-0.765523,1.426347,0.015127,0.355859,0.163525,0.107474,2.555570,217.897361,4.519450,173.251153
70300,18,0.000107,-9.786250,-0.324551,1.451945,0.063972,-0.776927,1.436930,0.015014,0.350586,0.162666,0.107636,2.568714,154.879944,4.519390,172.884703
70400,18,0.000107,-10.485000,-0.312578,1.444915,0.064248,-0.753685,1.429403,0.015512,0.355820,0.166113,0.113176,2.598195,309.216603,4.519528,172.510638
70500,18,0.000107,-10.375625,-0.318574,1.447203,0.064121,-0.765502,1.431664,0.015539,0.351523,0.170000,0.111709,2.589524,208.049887,4.519684,172.135927
70600,18,0.000106,-10.365625,-0.321387,1.446192,0.064224,-0.771202,1.431359,0.014833,0.352383,0.166523,0.109929,2.569960,26.249192,4.519856,171.760623
70700,18,0.000106,-9.851875,-0.323691,1.443914,0.064009,-0.775522,1.429097,0.014818,0.353945,0.165342,0.107549,2.552604,111.301904,4.520037,171.385029
70800,18,0.000106,-10.398125,-0.324688,1.440430,0.064001,-0.777586,1.425213,0.015216,0.355078,0.165400,0.108487,2.550575,169.390281,4.520191,171.010466
70900,18,0.000105,-9.011875,-0.316484,1.442367,0.064126,-0.761408,1.427812,0.014555,0.351562,0.166133,0.112680,2.579231,179.818500,4.520373,170.634877
71000,18,0.000105,-6.021719,-0.318906,1.443423,0.064180,-0.766177,1.427273,0.016150,0.358281,0.164238,0.110547,2.569653,60.994909,4.520523,170.260517
71100,18,0.000104,-5.980625,-0.323535,1.448772,0.064102,-0.775027,1.433754,0.015018,0.350820,0.159062,0.109839,2.570988,2272.331461,4.520705,169.885018
71200,18,0.000104,-6.177344,-0.320508,1.441834,0.064133,-0.769359,1.427195,0.014639,0.357500,0.162217,0.108441,2.567327,270.440579,4.520858,169.510602
71300,18,0.000104,-6.700312,-0.317637,1.446567,0.064067,-0.763395,1.431988,0.014579,0.355078,0.164736,0.109396,2.580043,76.523774,4.521039,169.135171
71400,18,0.000103,-8.147187,-0.319434,1.448400,0.064128,-0.767381,1.433332,0.015068,0.353789,0.168740,0.107276,2.561080,80.287134,4.521219,168.759812
71500,18,0.000103,-8.297187,-0.319473,1.444355,0.064136,-0.767306,1.429843,0.014511,0.351914,0.167246,0.105926,2.545597,399.871398,4.521395,168.384612
71600,18,0.000102,-8.603125,-0.317949,1.444315,0.064204,-0.764639,1.430015,0.014300,0.354922,0.169023,0.103347,2.538540,147.054597,4.521543,168.010509
71700,18,0.000102,-9.970937,-0.323008,1.447545,0.064080,-0.774289,1.433521,0.014024,0.349102,0.168457,0.105771,2.563371,999.157464,4.521718,167.635409
71800,18,0.000102,-10.153750,-0.326191,1.439183,0.064036,-0.780580,1.425342,0.013841,0.355430,0.165703,0.105225,2.557205,104.974952,4.521896,167.260220
71900,18,0.000101,-10.830625,-0.319375,1.440969,0.064160,-0.766829,1.427172,0.013797,0.359609,0.162188,0.109984,2.568609,211.910670,4.522074,166.885079
72000,18,0.000101,-11.397500,-0.320742,1.450137,0.064102,-0.769623,1.436076,0.014061,0.350469,0.162871,0.106793,2.556901,227.244871,4.522198,166.511966
72000,0.002595,0.003638,0.004614,-0.373668,0.003586,-0.754507,0.067697,0.336426,0.017658,2.546039,0.151504,0.102309
72100,18,0.000100,-11.576250,-0.320254,1.444318,0.064116,-0.768671,1.430106,0.014212,0.352812,0.163184,0.106003,2.554682,128.667920,4.522302,166.139564
72200,18,0.000100,-11.306875,-0.317520,1.437992,0.064026,-0.763087,1.423869,0.014123,0.358594,0.166289,0.112533,2.595137,1239.501214,4.522444,165.765809
72300,18,0.000100,-10.955625,-0.317178,1.441581,0.064109,-0.762655,1.427299,0.014282,0.355430,0.167012,0.109504,2.580379,323.001978,4.522611,165.391171
72400,18,0.000099,-11.281250,-0.324414,1.445045,0.064004,-0.776940,1.430787,0.014259,0.353125,0.170068,0.110628,2.571913,3448.328112,4.522752,165.017534
72500,18,0.000099,-11.294375,-0.319961,1.440127,0.064028,-0.768304,1.425632,0.014494,0.358398,0.171768,0.109255,2.551550,291.355261,4.522920,164.642910
72600,18,0.000099,-10.623125,-0.319795,1.443495,0.064189,-0.767786,1.429109,0.014386,0.355273,0.171006,0.106753,2.544595,1343.506382,4.523085,164.268400
72700,18,0.000098,-9.260312,-0.322500,1.446378,0.064116,-0.773092,1.432346,0.014033,0.354961,0.166045,0.107452,2.554499,161.983163,4.523256,163.893744
72800,18,0.000098,-8.986875,-0.317803,1.443245,0.064214,-0.764029,1.429118,0.014127,0.350898,0.164990,0.110821,2.566949,1353.395741,4.523398,163.520130
72900,18,0.000097,-8.604375,-0.325918,1.441656,0.063892,-0.779336,1.427719,0.013937,0.352344,0.164492,0.110221,2.563348,2125.542948,4.523565,163.145666
73000,18,0.000097,-7.560625,-0.322910,1.440534,0.063955,-0.773877,1.426513,0.014021,0.357109,0.163838,0.109836,2.560918,153.586491,4.523702,162.772273
73100,18,0.000097,-6.355313,-0.325215,1.446996,0.063940,-0.778395,1.432702,0.014294,0.354297,0.168242,0.107634,2.545790,185.849810,4.523871,162.397792
73200,18,0.000096,-8.865312,-0.318135,1.444907,0.064082,-0.764597,1.430139,0.014768,0.354141,0.165547,0.113194,2.564945,189.237801,4.524008,162.024482
73300,18,0.000096,-10.052188,-0.318418,1.441347,0.064077,-0.765028,1.426697,0.014650,0.355430,0.159980,0.111857,2.561913,347.597982,4.524171,161.650248
73400,18,0.000096,-8.649062,-0.322188,1.436523,0.064175,-0.772579,1.422270,0.014253,0.359727,0.163076,0.109765,2.567236,55.245714,4.524336,161.275966
73500,18,0.000095,-11.325000,-0.322852,1.448047,0.064016,-0.773967,1.433378,0.014670,0.355430,0.163857,0.109967,2.566525,198.481435,4.524496,160.901891
73600,18,0.000095,-11.136250,-0.325518,1.445212,0.064001,-0.779098,1.430807,0.014405,0.354727,0.161953,0.109235,2.564910,222.759734,4.524628,160.528835
73700,18,0.000094,-11.773125,-0.317256,1.445197,0.064023,-0.762429,1.431177,0.014020,0.353984,0.165078,0.107529,2.558232,153.621927,4.524782,160.155047
73800,18,0.000094,-11.825625,-0.316113,1.439189,0.064221,-0.760549,1.424470,0.014718,0.356016,0.168027,0.105611,2.558631,1917.719150,4.524907,159.782278
73900,18,0.000094,-11.832500,-0.318994,1.441387,0.064111,-0.766355,1.427677,0.013711,0.358008,0.168447,0.104986,2.557022,400.590548,4.525062,159.408489
74000,18,0.000093,-11.955625,-0.323857,1.435719,0.064211,-0.776160,1.422057,0.013663,0.359961,0.165225,0.103858,2.552228,292.723223,4.525190,159.035696
74000,0.002560,0.003681,0.004498,-0.366927,0.003601,-0.741056,0.067976,0.330566,0.016696,2.532496,0.154624,0.100903
74100,18,0.000093,-11.784375,-0.321104,1.437620,0.064204,-0.770798,1.423392,0.014227,0.357461,0.164824,0.107642,2.571625,143.684101,4.525281,158.664187
74200,19,0.000092,-12.010000,-0.325273,1.445074,0.063948,-0.778472,1.432043,0.013032,0.349531,0.165332,0.107311,2.562892,98.303532,4.525191,158.299010
74300,19,0.000092,-11.800625,-0.319434,1.442674,0.064153,-0.767384,1.429562,0.013112,0.353164,0.165937,0.106874,2.554764,135.227975,4.525282,157.927528
74400,19,0.000092,-11.343750,-0.319453,1.442673,0.064197,-0.767515,1.429216,0.013457,0.349375,0.166426,0.109118,2.566928,149.153382,4.525420,157.554437
74500,19,0.000091,-11.813750,-0.320332,1.439522,0.064097,-0.768551,1.426204,0.013318,0.355195,0.164893,0.109451,2.568010,551.567498,4.525530,157.182318
74600,19,0.000091,-11.941250,-0.322197,1.437922,0.063987,-0.772280,1.423958,0.013963,0.357969,0.161143,0.108832,2.568339,97.140959,4.525675,156.809017
74700,19,0.000091,-12.032500,-0.326445,1.435307,0.063936,-0.781243,1.422286,0.013020,0.353086,0.160889,0.105120,2.547638,25.708697,4.525825,156.435570
74800,19,0.000090,-11.923125,-0.319141,1.438163,0.064077,-0.766391,1.424718,0.013445,0.355312,0.161348,0.108542,2.563726,141.751614,4.525976,156.062099
74900,19,0.000090,-11.721250,-0.322422,1.441257,0.064072,-0.772702,1.427855,0.013402,0.358477,0.162490,0.106083,2.547675,144.421574,4.526103,155.689495
75000,19,0.000090,-11.036250,-0.319355,1.442193,0.064102,-0.767022,1.429222,0.012971,0.352031,0.159609,0.113278,2.580991,481.800509,4.526252,155.316151
