step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
59000,15,0.000153,-7.925000,-0.314531,1.464389,0.064006,-0.757377,1.442238,0.022151,0.346172,0.106001,0.126040,3.601340,1626.704591,4.639907,208.984053
59100,15,0.000153,-8.774688,-0.311934,1.463864,0.064062,-0.751814,1.441892,0.021973,0.345234,0.107114,0.125943,3.592486,202.312180,4.639969,208.622061
59200,15,0.000152,-9.001875,-0.315879,1.470074,0.064248,-0.760281,1.448078,0.021996,0.344023,0.103374,0.126204,3.598800,1465.997290,4.640037,208.259850
59300,15,0.000152,-7.793750,-0.314365,1.467903,0.064243,-0.757325,1.445135,0.022768,0.350352,0.102876,0.126851,3.609516,365.011581,4.640105,207.897584
59400,15,0.000151,-6.091719,-0.313789,1.474024,0.064336,-0.756345,1.451372,0.022652,0.337891,0.105229,0.123475,3.584319,1113.907304,4.640134,207.537104
59500,15,0.000151,-5.500156,-0.310879,1.467402,0.064165,-0.750301,1.445522,0.021879,0.346758,0.108188,0.122509,3.580722,554.509690,4.640201,207.174920
59600,15,0.000150,-7.767188,-0.310322,1.470538,0.064199,-0.749022,1.448124,0.022414,0.346250,0.103960,0.124647,3.599847,309.103825,4.640230,206.814459
59700,15,0.000150,-9.188750,-0.316436,1.470688,0.064209,-0.761381,1.447767,0.022921,0.342422,0.109429,0.122045,3.594120,3519.499168,4.640295,206.452396
59800,15,0.000150,-8.599063,-0.315957,1.469080,0.064297,-0.760393,1.446754,0.022326,0.344805,0.105078,0.122526,3.590018,755.095386,4.640325,206.091871
59900,15,0.000149,-8.501250,-0.314492,1.473041,0.064316,-0.757658,1.450028,0.023013,0.346484,0.107642,0.120437,3.578321,185.643934,4.640395,205.729623
60000,15,0.000149,-9.250000,-0.313633,1.473076,0.064270,-0.755924,1.450917,0.022159,0.346055,0.105352,0.123619,3.598281,215.413800,4.640460,205.367591
60000,0.002986,0.004153,0.005484,-0.369165,0.004114,-0.746558,0.066473,0.347168,0.028058,3.579285,0.096255,0.118991
60100,15,0.000148,-8.885625,-0.316055,1.468881,0.064121,-0.760268,1.444517,0.024364,0.343047,0.104751,0.124871,3.603761,481.715923,4.640319,205.014654
60200,15,0.000148,-9.337500,-0.315781,1.468944,0.064248,-0.760149,1.445777,0.023167,0.351992,0.101108,0.125842,3.605653,1548.251847,4.640390,204.652348
60300,15,0.000148,-9.190000,-0.314189,1.470317,0.064148,-0.756750,1.448115,0.022202,0.345547,0.104570,0.123713,3.593790,298.900675,4.640455,204.290305
60400,15,0.000147,-5.124375,-0.314023,1.467478,0.064248,-0.756546,1.445825,0.021653,0.352930,0.112471,0.119047,3.569014,722.233525,4.640521,203.928236
60500,15,0.000147,-5.807812,-0.321885,1.468747,0.064189,-0.771917,1.446919,0.021828,0.347383,0.109224,0.119524,3.570622,883.723977,4.640549,203.567867
60600,15,0.000146,-8.135625,-0.313652,1.469456,0.064189,-0.755768,1.447511,0.021945,0.344492,0.103110,0.125800,3.596404,339.876670,4.640614,203.205848
60700,15,0.000146,-8.998125,-0.314873,1.471148,0.064082,-0.758260,1.449789,0.021360,0.349883,0.108755,0.120514,3.580121,543.467680,4.640679,202.843878
60800,15,0.000146,-9.422500,-0.315352,1.466888,0.064170,-0.759215,1.444640,0.022248,0.346758,0.106685,0.117070,3.552934,5020.166694,4.640706,202.483565
60900,15,0.000145,-9.413438,-0.317598,1.474353,0.064243,-0.763648,1.451283,0.023070,0.344727,0.106953,0.122246,3.585292,607.494155,4.640734,202.123186
61000,15,0.000145,-9.462500,-0.315781,1.475917,0.064131,-0.759833,1.451676,0.024242,0.347578,0.109121,0.117372,3.568648,1740.889041,4.640800,201.761202
61100,15,0.000144,-9.383750,-0.316006,1.470220,0.064302,-0.760637,1.446068,0.024151,0.340664,0.104331,0.121347,3.583434,317.956951,4.640863,201.399301
61200,15,0.000144,-9.451875,-0.316484,1.468822,0.064097,-0.761157,1.446701,0.022121,0.347187,0.111675,0.118038,3.574408,1673.170925,4.640931,201.037244
61300,15,0.000144,-9.579375,-0.321953,1.469931,0.064070,-0.772067,1.447314,0.022617,0.347930,0.106631,0.119997,3.587854,731.404853,4.640998,200.675247
61400,15,0.000143,-9.533750,-0.317734,1.473248,0.064077,-0.763670,1.449847,0.023401,0.348711,0.107876,0.118645,3.573731,1329.662504,4.640999,200.316067
61500,15,0.000143,-9.457500,-0.318828,1.472631,0.064258,-0.766223,1.450173,0.022458,0.341797,0.102329,0.122752,3.589940,1462.212823,4.641064,199.954145
61600,15,0.000142,-9.435625,-0.317129,1.468508,0.064263,-0.763027,1.446511,0.021997,0.343750,0.103984,0.123681,3.591197,318.875658,4.641096,199.593662
61700,15,0.000142,-9.590000,-0.311895,1.468909,0.064209,-0.752439,1.445654,0.023255,0.348281,0.114761,0.118236,3.573516,481.467552,4.641161,199.231767
61800,15,0.000141,-9.597500,-0.314512,1.471659,0.064163,-0.757208,1.449211,0.022449,0.348945,0.107114,0.122862,3.594865,2871.736757,4.641191,198.871384
61900,15,0.000141,-9.636875,-0.317070,1.474841,0.064067,-0.762109,1.453340,0.021501,0.341992,0.107949,0.120153,3.587180,1006.002638,4.641254,198.509557
62000,15,0.000141,-9.728125,-0.316094,1.472801,0.064165,-0.760521,1.451674,0.021126,0.342266,0.105830,0.121289,3.586707,516.385340,4.641320,198.147632
62000,0.002977,0.003998,0.004779,-0.369045,0.003935,-0.745960,0.067429,0.346680,0.022916,3.610443,0.096660,0.124576
62100,15,0.000140,-9.755625,-0.319590,1.465833,0.064238,-0.767566,1.444638,0.021195,0.349062,0.099360,0.126106,3.610265,1805.388419,4.641308,197.789059
62200,15,0.000140,-9.468125,-0.311563,1.471067,0.064148,-0.751421,1.449139,0.021928,0.345859,0.104561,0.124293,3.608758,202.963028,4.641333,197.428894
62300,15,0.000139,-9.676875,-0.317520,1.461438,0.064199,-0.763447,1.439691,0.021748,0.352617,0.108721,0.121636,3.589994,426.012090,4.641394,197.067223
62400,15,0.000139,-9.625625,-0.316895,1.467650,0.064253,-0.762213,1.444931,0.022719,0.346719,0.101050,0.122233,3.591271,600.792992,4.641456,196.705496
62500,16,0.000139,-9.065625,-0.316680,1.468567,0.064077,-0.761613,1.448008,0.020559,0.341055,0.111138,0.118649,3.574930,26083.359147,4.641192,196.357619
62600,16,0.000138,-9.700625,-0.315742,1.468167,0.064233,-0.760202,1.447637,0.020530,0.345859,0.108145,0.120148,3.580039,483.469997,4.641259,195.995679
62700,16,0.000138,-7.783750,-0.315479,1.474299,0.064282,-0.759563,1.453015,0.021284,0.341797,0.111289,0.117601,3.567548,582.706174,4.641292,195.635167
62800,16,0.000137,-7.988437,-0.318848,1.466021,0.064258,-0.766225,1.445319,0.020702,0.344375,0.107837,0.119808,3.580643,614.497722,4.641300,195.275753
62900,16,0.000137,-8.742812,-0.321025,1.466029,0.063970,-0.769731,1.444955,0.021074,0.344258,0.106660,0.119804,3.582509,559.485856,4.641354,194.914379
63000,16,0.000137,-9.117500,-0.315703,1.460914,0.064038,-0.759634,1.441455,0.019459,0.346875,0.107393,0.121008,3.580916,1050.863591,4.641408,194.553040
63100,16,0.000136,-8.490000,-0.319336,1.466665,0.064199,-0.767140,1.447029,0.019636,0.342148,0.105708,0.119993,3.577360,6538.646105,4.641463,194.191650
63200,16,0.000136,-6.545937,-0.313555,1.467323,0.064214,-0.755511,1.445937,0.021386,0.348242,0.098345,0.125922,3.602210,375.385094,4.641517,193.830301
63300,16,0.000135,-6.146250,-0.324355,1.468249,0.064116,-0.777308,1.448915,0.019333,0.342930,0.092583,0.125782,3.609041,151.670533,4.641529,193.470721
63400,16,0.000135,-6.398281,-0.313359,1.461172,0.064128,-0.755102,1.441882,0.019289,0.348398,0.104307,0.125635,3.609561,350.816716,4.641581,193.109504
63500,16,0.000135,-6.068906,-0.317520,1.465018,0.064202,-0.763763,1.445660,0.019358,0.344609,0.109292,0.119549,3.580677,160.854024,4.641597,192.749751
63600,16,0.000134,-9.349063,-0.318281,1.464245,0.064194,-0.764817,1.445309,0.018936,0.343242,0.108892,0.125896,3.601455,217.886069,4.641648,192.388553
63700,16,0.000134,-9.955000,-0.314668,1.459283,0.064229,-0.758066,1.440307,0.018976,0.347852,0.109844,0.120700,3.579756,243.963796,4.641665,192.028783
63800,16,0.000133,-9.903750,-0.316074,1.465879,0.064160,-0.760201,1.446837,0.019041,0.344453,0.110176,0.122362,3.580816,678.447920,4.641720,191.667465
63900,16,0.000133,-10.030625,-0.319473,1.465520,0.064194,-0.767315,1.446965,0.018555,0.348477,0.118369,0.116536,3.555914,208.949018,4.641772,191.306258
64000,16,0.000133,-9.588125,-0.314873,1.456399,0.064141,-0.757943,1.437464,0.018936,0.350117,0.109243,0.121199,3.574794,1545.180002,4.641825,190.945001
64000,0.002778,0.003834,0.004556,-0.392307,0.003640,-0.791893,0.067408,0.346680,0.018061,3.589297,0.104436,0.122371
64100,16,0.000132,-10.048750,-0.319092,1.458799,0.064214,-0.766912,1.440552,0.018247,0.353086,0.109097,0.121385,3.588749,706.452429,4.641650,190.593153
64200,16,0.000132,-10.038438,-0.312051,1.465691,0.064214,-0.752790,1.446811,0.018880,0.346914,0.105527,0.127028,3.608649,1951.153226,4.641698,190.232093
64300,16,0.000131,-9.971250,-0.311348,1.459431,0.064199,-0.751219,1.440318,0.019114,0.353086,0.113594,0.117583,3.564819,126.882831,4.641751,189.870889
64400,16,0.000131,-9.840000,-0.319063,1.461007,0.064070,-0.766250,1.441979,0.019028,0.351094,0.110483,0.120734,3.586149,1527.881194,4.641802,189.509733
64500,16,0.000131,-7.940000,-0.311895,1.464012,0.064194,-0.752232,1.444694,0.019318,0.347969,0.119131,0.120782,3.577933,323603.042966,4.641818,189.150042
64600,16,0.000130,-9.477500,-0.319004,1.462564,0.064092,-0.766301,1.444523,0.018040,0.348594,0.119995,0.117981,3.565997,690.786864,4.641870,188.788867
64700,16,0.000130,-9.710000,-0.315937,1.459520,0.064053,-0.759941,1.440617,0.018903,0.349687,0.108105,0.119298,3.570209,505.304592,4.641888,188.429072
64800,16,0.000129,-10.388750,-0.310156,1.461142,0.064148,-0.748692,1.443253,0.017889,0.352539,0.109595,0.120146,3.568420,795.450295,4.641948,188.067584
64900,16,0.000129,-10.253125,-0.315879,1.464267,0.064185,-0.760145,1.445908,0.018359,0.351914,0.103247,0.126579,3.593018,96.455191,4.641975,187.707456
65000,16,0.000129,-10.257500,-0.316895,1.457826,0.064199,-0.761971,1.439969,0.017857,0.344805,0.103169,0.125320,3.603372,638.088313,4.642034,187.346020
65100,16,0.000128,-9.718125,-0.321211,1.458691,0.064028,-0.770577,1.441224,0.017467,0.349297,0.114399,0.115957,3.562064,222.043670,4.641977,186.989304
65200,16,0.000128,-8.985938,-0.311953,1.456800,0.063931,-0.751825,1.439007,0.017793,0.350078,0.108501,0.122781,3.590092,450.490482,4.641996,186.629507
65300,16,0.000127,-8.832187,-0.317832,1.459303,0.064087,-0.763970,1.442648,0.016655,0.350625,0.109307,0.119481,3.575174,457.571485,4.642043,186.268558
65400,16,0.000127,-8.005625,-0.323125,1.458426,0.064146,-0.774679,1.440967,0.017459,0.347344,0.106216,0.118181,3.569420,363.884185,4.642093,185.907504
65500,16,0.000127,-8.195937,-0.313379,1.455746,0.064143,-0.755037,1.438307,0.017439,0.349922,0.107881,0.117117,3.573088,202.414926,4.642146,185.546387
65600,16,0.000126,-8.042500,-0.319414,1.454463,0.064119,-0.767135,1.437276,0.017187,0.351445,0.108892,0.119270,3.588815,1467.897223,4.642159,185.186835
65700,16,0.000126,-6.577500,-0.320312,1.461201,0.063994,-0.768313,1.444529,0.016672,0.349102,0.109512,0.116766,3.577157,2057.007531,4.642207,184.825895
65800,16,0.000125,-5.434531,-0.322520,1.464011,0.063994,-0.772904,1.446629,0.017381,0.346875,0.103784,0.118604,3.585262,3553.152537,4.642221,184.466298
65900,16,0.000125,-4.825938,-0.319512,1.462654,0.064102,-0.767448,1.444937,0.017717,0.347070,0.105737,0.122492,3.598568,1652.626112,4.642272,184.105272
66000,16,0.000124,-6.513594,-0.316279,1.455805,0.064231,-0.761103,1.438114,0.017691,0.350469,0.110356,0.116178,3.570081,1108.812477,4.642261,183.746685
66000,0.002676,0.003963,0.004518,-0.376863,0.003747,-0.761220,0.065596,0.340332,0.019944,3.592224,0.095383,0.117242
66100,16,0.000124,-8.094687,-0.320117,1.459276,0.064097,-0.768635,1.441462,0.017814,0.349727,0.104282,0.119909,3.589621,665.453478,4.642236,183.388643
66200,16,0.000124,-10.093750,-0.315967,1.452602,0.064272,-0.760538,1.434031,0.018571,0.352969,0.105752,0.121289,3.592035,227.590848,4.642285,183.027663
66300,16,0.000123,-9.787500,-0.312510,1.457672,0.064219,-0.753655,1.440329,0.017344,0.349805,0.103628,0.122100,3.598130,12902.523296,4.642332,182.666810
66400,17,0.000123,-9.050313,-0.323574,1.462052,0.064004,-0.775075,1.444319,0.017733,0.348008,0.107544,0.119647,3.598719,566.620859,4.642076,182.317850
66500,17,0.000122,-10.362500,-0.314570,1.460372,0.064292,-0.757874,1.441879,0.018493,0.353633,0.108472,0.117166,3.582413,202.290981,4.642105,181.957701
66600,17,0.000122,-10.212500,-0.309590,1.464184,0.064238,-0.747736,1.445987,0.018197,0.346445,0.119434,0.114880,3.575159,281.060811,4.642138,181.597356
66700,17,0.000122,-9.982500,-0.314932,1.457514,0.064277,-0.758441,1.439311,0.018203,0.353359,0.114404,0.121004,3.589848,743.597792,4.642164,181.237324
66800,17,0.000121,-10.264375,-0.319707,1.461051,0.064067,-0.767711,1.443150,0.017901,0.344727,0.111250,0.120518,3.592543,938.684946,4.642196,180.877038
66900,17,0.000121,-10.837500,-0.319756,1.455259,0.064150,-0.767628,1.435854,0.019404,0.351602,0.111602,0.115993,3.581341,794.669631,4.642193,180.518146
67000,17,0.000120,-10.819375,-0.315625,1.460607,0.064185,-0.759615,1.441427,0.019180,0.349844,0.117593,0.115340,3.574465,1015.846395,4.642223,180.157940
67100,17,0.000120,-10.820625,-0.313398,1.456837,0.064272,-0.755697,1.438356,0.018481,0.352344,0.117563,0.116719,3.571186,257.261142,4.642225,179.798852
67200,17,0.000120,-10.750000,-0.320586,1.460451,0.064155,-0.769259,1.442486,0.017965,0.348594,0.115190,0.116066,3.573693,478.351709,4.642278,179.437776
67300,17,0.000119,-10.841875,-0.321055,1.457084,0.064221,-0.770783,1.439880,0.017205,0.351055,0.106343,0.119337,3.585038,721.552312,4.642305,179.077698
67400,17,0.000119,-10.828125,-0.315693,1.462074,0.064170,-0.759867,1.444605,0.017468,0.347383,0.109302,0.119966,3.583931,100.442523,4.642365,178.716398
67500,17,0.000118,-10.068750,-0.318701,1.462284,0.064155,-0.765664,1.444136,0.018147,0.344336,0.108418,0.121460,3.589989,632.465105,4.642417,178.355354
67600,17,0.000118,-10.145312,-0.320762,1.461975,0.064229,-0.769981,1.444231,0.017743,0.345195,0.098799,0.123826,3.609293,99.363856,4.642476,177.994086
67700,17,0.000118,-10.710625,-0.317236,1.460648,0.064194,-0.763152,1.442674,0.017973,0.346914,0.116670,0.112440,3.563009,1567.883072,4.642497,177.634303
67800,17,0.000117,-10.253125,-0.319590,1.460926,0.064126,-0.767706,1.443643,0.017283,0.349805,0.116094,0.117898,3.580154,545.264169,4.642553,177.273149
67900,17,0.000117,-10.971875,-0.318730,1.455862,0.064082,-0.765547,1.437750,0.018112,0.349375,0.118242,0.116389,3.572399,2100.700906,4.642563,176.913776
68000,17,0.000117,-10.899375,-0.318525,1.454776,0.064194,-0.765319,1.436971,0.017804,0.352773,0.113413,0.116032,3.560399,153.205871,4.642606,176.553143
68000,0.002773,0.003859,0.004816,-0.374289,0.003775,-0.756127,0.066270,0.349609,0.018752,3.583666,0.095585,0.119169
68100,17,0.000116,-11.069375,-0.321699,1.461492,0.064180,-0.771797,1.443890,0.017602,0.349141,0.105835,0.120417,3.581749,73.142569,4.642545,176.196446
68200,17,0.000116,-10.141875,-0.316230,1.455690,0.064204,-0.760961,1.438391,0.017299,0.350781,0.107471,0.121936,3.592314,167.164044,4.642589,175.835800
68300,17,0.000115,-9.741250,-0.317520,1.452520,0.064050,-0.762976,1.435271,0.017250,0.353828,0.112544,0.118774,3.581031,77.535684,4.642634,175.475105
68400,17,0.000115,-8.484687,-0.318271,1.460586,0.064194,-0.765180,1.443383,0.017204,0.346562,0.113101,0.117724,3.570548,1251.692602,4.642649,175.115533
68500,17,0.000115,-7.813438,-0.322490,1.456500,0.064023,-0.773256,1.439837,0.016663,0.354102,0.113335,0.116552,3.570478,221.506779,4.642659,174.756166
68600,17,0.000114,-9.080937,-0.320996,1.451964,0.064067,-0.770339,1.435906,0.016058,0.352891,0.107412,0.119166,3.578727,893.426647,4.642700,174.395632
68700,17,0.000114,-8.353750,-0.312441,1.457067,0.064255,-0.753492,1.441094,0.015972,0.351211,0.117446,0.112902,3.545242,145.111238,4.642743,174.035065
68800,17,0.000113,-7.734687,-0.321797,1.458707,0.064087,-0.771772,1.442415,0.016292,0.353242,0.103721,0.121770,3.584003,1294.269113,4.642750,173.675801
68900,17,0.000113,-7.048438,-0.317949,1.455391,0.064155,-0.763940,1.439212,0.016178,0.350547,0.095786,0.127749,3.617419,169.527306,4.642759,173.316477
69000,17,0.000113,-5.940625,-0.321074,1.453661,0.064106,-0.770437,1.437106,0.016554,0.354414,0.094790,0.129354,3.639779,4084.862271,4.642802,172.955897
69100,17,0.000112,-8.232188,-0.315430,1.454069,0.063950,-0.759080,1.437507,0.016562,0.349492,0.109741,0.121466,3.614115,637.988473,4.642845,172.595309
69200,17,0.000112,-10.526250,-0.320908,1.459876,0.063994,-0.770275,1.443753,0.016123,0.347813,0.117642,0.114455,3.578308,95.474968,4.642884,172.234892
69300,17,0.000111,-10.232500,-0.316602,1.456252,0.064292,-0.761772,1.439091,0.017161,0.351172,0.117129,0.116994,3.586009,848.200928,4.642924,171.874444
69400,17,0.000111,-8.581563,-0.318291,1.454924,0.064214,-0.765164,1.437861,0.017063,0.350820,0.113613,0.117561,3.579525,16031.595711,4.642933,171.515161
69500,17,0.000111,-8.663125,-0.317549,1.451774,0.064131,-0.763120,1.435413,0.016361,0.352656,0.112026,0.119061,3.577702,822.537872,4.642968,171.154872
69600,17,0.000110,-10.680625,-0.320850,1.457681,0.064097,-0.770093,1.440887,0.016793,0.353945,0.113066,0.118109,3.566717,179.953468,4.642977,170.795607
69700,17,0.000110,-10.680000,-0.319463,1.460063,0.064009,-0.766917,1.443396,0.016668,0.347930,0.111099,0.116974,3.570202,349.229231,4.643019,170.435071
69800,17,0.000109,-11.275000,-0.315908,1.463398,0.064138,-0.760269,1.445597,0.017800,0.345117,0.107837,0.122981,3.597795,246.380053,4.643029,170.075764
69900,17,0.000109,-11.425625,-0.317607,1.450443,0.064194,-0.763709,1.433592,0.016851,0.353906,0.112080,0.120729,3.589645,296.977193,4.643069,169.715337
70000,17,0.000109,-11.380625,-0.319053,1.456231,0.064160,-0.766596,1.439047,0.017184,0.353984,0.113672,0.113508,3.565431,12715.800575,4.643109,169.354923
70000,0.002677,0.003752,0.004696,-0.378739,0.003712,-0.764901,0.065512,0.342773,0.018476,3.544829,0.113419,0.107495
70100,17,0.000108,-11.433750,-0.317188,1.450454,0.064180,-0.762821,1.432744,0.017710,0.356719,0.113643,0.116049,3.567549,219.736772,4.642988,169.000362
70200,17,0.000108,-10.680938,-0.319395,1.455101,0.064282,-0.767156,1.436808,0.018293,0.349219,0.114771,0.110077,3.551861,921.865174,4.643057,168.638879
70300,18,0.000107,-9.891250,-0.323633,1.461475,0.064026,-0.775100,1.444165,0.017310,0.346289,0.116191,0.111766,3.555023,159.997541,4.642870,168.286717
70400,18,0.000107,-11.029375,-0.313975,1.457146,0.064331,-0.756998,1.440180,0.016965,0.352852,0.103242,0.123535,3.603548,109.350859,4.642905,167.926469
70500,18,0.000107,-11.059375,-0.320234,1.458167,0.064175,-0.768990,1.440824,0.017343,0.347969,0.103662,0.122120,3.606716,102.000080,4.642971,167.565131
70600,18,0.000106,-11.208750,-0.315508,1.455161,0.064226,-0.759698,1.437404,0.017758,0.350742,0.107759,0.119952,3.603862,313.903394,4.643012,167.204670
70700,18,0.000106,-10.373125,-0.319648,1.453506,0.064077,-0.767265,1.437107,0.016399,0.351016,0.114355,0.117213,3.586164,5345.655782,4.643090,166.842931
70800,18,0.000106,-11.126250,-0.315801,1.452090,0.064175,-0.759810,1.434535,0.017554,0.348164,0.108169,0.121581,3.594739,310.521395,4.643169,166.481118
70900,18,0.000105,-9.930625,-0.316465,1.453522,0.064243,-0.761422,1.436287,0.017235,0.346602,0.110132,0.122577,3.594709,2719.340584,4.643243,166.119531
71000,18,0.000105,-11.556250,-0.321426,1.454455,0.064199,-0.771056,1.437053,0.017402,0.351797,0.109937,0.117669,3.579307,562.664035,4.643290,165.758917
71100,18,0.000104,-11.516875,-0.317168,1.457303,0.064075,-0.762618,1.439384,0.017919,0.344297,0.109634,0.118606,3.583193,107.220739,4.643366,165.397248
71200,18,0.000104,-11.363750,-0.320020,1.450999,0.064146,-0.768372,1.433619,0.017379,0.352617,0.103979,0.120595,3.592880,16.437039,4.643440,165.035677
71300,18,0.000104,-11.283125,-0.315996,1.459038,0.064121,-0.760052,1.440959,0.018079,0.343984,0.111792,0.118204,3.590107,575.125574,4.643484,164.675219
71400,18,0.000103,-11.590625,-0.316309,1.457183,0.064155,-0.761093,1.439799,0.017384,0.348594,0.108716,0.118366,3.591474,468.112333,4.643526,164.314798
71500,18,0.000103,-11.212500,-0.315283,1.453819,0.064243,-0.759073,1.436590,0.017229,0.350547,0.113311,0.117790,3.583789,464.940449,4.643602,163.953190
71600,18,0.000102,-9.840000,-0.315176,1.455681,0.064238,-0.758664,1.438999,0.016682,0.351641,0.117148,0.115641,3.565856,2091.469582,4.643679,163.591558
71700,18,0.000102,-8.679063,-0.319277,1.457689,0.064165,-0.766986,1.440916,0.016773,0.349727,0.109658,0.116932,3.571799,314.372115,4.643751,163.230113
71800,18,0.000102,-7.549688,-0.319805,1.455169,0.064087,-0.768033,1.438330,0.016839,0.344180,0.106548,0.118617,3.577023,170.066612,4.643827,162.868526
71900,18,0.000101,-5.773438,-0.323691,1.452653,0.064236,-0.775588,1.436437,0.016216,0.352148,0.103594,0.118924,3.581173,1399.771838,4.643874,162.507994
72000,18,0.000101,-2.542642,-0.321484,1.457366,0.064155,-0.771412,1.440942,0.016424,0.353906,0.103096,0.122391,3.599828,458.866328,4.643946,162.146596
72000,0.002910,0.004474,0.005434,-0.377135,0.004211,-0.762692,0.065434,0.330566,0.022173,3.604291,0.082025,0.115847
72100,18,0.000100,-1.215764,-0.315127,1.454246,0.064053,-0.758399,1.437231,0.017015,0.351133,0.104189,0.120449,3.598550,39.213038,4.643920,161.788618
72200,18,0.000100,-5.065938,-0.320879,1.449760,0.064065,-0.770085,1.433352,0.016408,0.353047,0.109746,0.116886,3.577996,124.296285,4.643994,161.427140
72300,18,0.000100,-4.368125,-0.318984,1.455367,0.064165,-0.766024,1.438958,0.016409,0.349297,0.102412,0.120694,3.591435,384.225986,4.644035,161.066818
72400,18,0.000099,-4.864531,-0.324004,1.454355,0.063979,-0.775976,1.437472,0.016883,0.354336,0.111455,0.115731,3.576577,2307.574245,4.644111,160.705330
72500,18,0.000099,-7.352656,-0.317422,1.449778,0.064038,-0.762823,1.434088,0.015691,0.352148,0.112378,0.118047,3.579104,137.527766,4.644186,160.343836
72600,18,0.000099,-7.505312,-0.316387,1.452196,0.064253,-0.761567,1.436455,0.015741,0.352422,0.114238,0.120397,3.583014,187.249254,4.644258,159.982501
72700,18,0.000098,-7.591250,-0.314805,1.458667,0.064048,-0.758002,1.442150,0.016516,0.351641,0.120220,0.116048,3.562249,100.812884,4.644303,159.622100
72800,18,0.000098,-6.945312,-0.315303,1.451513,0.064146,-0.759104,1.435088,0.016424,0.351172,0.118657,0.116631,3.557322,74.363155,4.644375,159.260744
72900,18,0.000097,-8.114375,-0.319736,1.454907,0.063945,-0.767532,1.437528,0.017379,0.349141,0.116904,0.115825,3.553778,1959.337664,4.644418,158.900410
73000,18,0.000097,-7.880937,-0.320527,1.448784,0.064004,-0.769005,1.432850,0.015934,0.353984,0.112402,0.117723,3.562608,1989.694291,4.644470,158.539802
73100,18,0.000097,-8.630000,-0.324316,1.457663,0.064053,-0.776646,1.440749,0.016914,0.351953,0.112773,0.117450,3.565245,1103.238761,4.644512,158.179532
73200,18,0.000096,-10.706875,-0.318613,1.455682,0.064165,-0.765678,1.437962,0.017720,0.351523,0.112998,0.116950,3.564862,1319.188658,4.644586,157.818165
73300,18,0.000096,-11.036250,-0.322871,1.452494,0.064060,-0.774167,1.435767,0.016727,0.353438,0.104736,0.123635,3.598637,1778.898174,4.644660,157.456814
73400,18,0.000096,-11.503125,-0.318223,1.451403,0.064189,-0.765013,1.434858,0.016545,0.352539,0.112803,0.117737,3.572015,826.914394,4.644729,157.095622
73500,18,0.000095,-12.041250,-0.318242,1.463709,0.064019,-0.764715,1.446572,0.017137,0.348828,0.108262,0.121704,3.588149,2048.424498,4.644771,156.735376
73600,18,0.000095,-12.107500,-0.321191,1.461572,0.063923,-0.770220,1.444975,0.016597,0.347695,0.101641,0.123643,3.605257,306.478846,4.644846,156.374044
73700,18,0.000094,-11.986250,-0.318789,1.459977,0.064087,-0.765835,1.443311,0.016666,0.346914,0.101929,0.125413,3.614612,902.530641,4.644917,156.012840
73800,18,0.000094,-11.029687,-0.320566,1.451616,0.064390,-0.769796,1.434722,0.016894,0.353555,0.107075,0.120951,3.597726,165.978202,4.644952,155.652858
73900,18,0.000094,-10.005000,-0.320078,1.453952,0.064116,-0.768247,1.438013,0.015939,0.353984,0.110635,0.118002,3.584156,255.052605,4.644995,155.292591
74000,18,0.000093,-10.654375,-0.314746,1.448845,0.064204,-0.757794,1.432608,0.016236,0.355469,0.110947,0.118805,3.576090,498.464960,4.645063,154.931521
74000,0.002626,0.003724,0.004658,-0.384034,0.003756,-0.775582,0.067330,0.343750,0.017873,3.563364,0.106246,0.113637
74100,18,0.000093,-10.223125,-0.314922,1.451352,0.064287,-0.758269,1.434444,0.016908,0.350000,0.115742,0.115570,3.559258,2908.976415,4.645069,154.572511
74200,19,0.000092,-9.648438,-0.323516,1.456813,0.064038,-0.775138,1.441425,0.015388,0.347852,0.112036,0.117082,3.563604,515.947937,4.644904,154.219194
74300,19,0.000092,-11.583750,-0.313291,1.456867,0.064204,-0.755155,1.439569,0.017297,0.349336,0.113501,0.119229,3.570839,405.202037,4.644927,153.859599
74400,19,0.000092,-12.009375,-0.314824,1.460109,0.064219,-0.758042,1.442971,0.017138,0.347422,0.114829,0.120491,3.569853,1341.628309,4.644979,153.499068
74500,19,0.000091,-12.058125,-0.319531,1.452305,0.064199,-0.767561,1.436361,0.015944,0.350938,0.114180,0.118742,3.564058,650.123565,4.644999,153.139600
74600,19,0.000091,-12.258125,-0.319473,1.454824,0.064004,-0.767141,1.438745,0.016080,0.348047,0.109077,0.120876,3.577147,573.104017,4.645051,152.779092
74700,19,0.000091,-12.314375,-0.323047,1.450918,0.064080,-0.774084,1.434790,0.016128,0.343672,0.112617,0.117971,3.566201,234.253093,4.645102,152.418622
74800,19,0.000090,-12.095625,-0.322598,1.453968,0.064092,-0.773478,1.437871,0.016097,0.349609,0.113828,0.117027,3.567043,793.221818,4.645154,152.058111
74900,19,0.000090,-12.278750,-0.316816,1.454221,0.064131,-0.761923,1.437848,0.016373,0.350977,0.113530,0.117197,3.572907,741.106448,4.645174,151.698670
