step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min,mean_nu
30400,7,0.000257,0.750121,-0.072421,1.645084,0.004035,-0.764559,1.642837,0.002247,0.337148,0.046262,0.169790,4.001785,0.715064,11.382584,127.065466,81.398429
30500,7,0.000257,0.747659,-0.071814,1.638946,0.004081,-0.758952,1.636625,0.002321,0.339883,0.042583,0.178976,4.009753,0.696485,11.383335,126.910667,81.151019
30600,7,0.000257,0.752745,-0.071657,1.648805,0.004146,-0.758036,1.646635,0.002169,0.330078,0.042751,0.179798,4.006678,0.672784,11.384309,126.753409,81.130411
30700,7,0.000256,0.749143,-0.071413,1.641112,0.004092,-0.755044,1.638839,0.002273,0.337891,0.044270,0.180929,4.001990,0.666482,11.383093,126.620540,81.083294
30800,7,0.000256,0.749392,-0.072585,1.643955,0.004001,-0.765861,1.641385,0.002570,0.336992,0.044155,0.178811,4.021166,0.690176,11.382855,126.476764,81.080544
30900,7,0.000256,0.748352,-0.072350,1.641404,0.004055,-0.764043,1.639184,0.002220,0.336055,0.044724,0.173959,4.004745,0.680033,11.382617,126.332988,81.198214
31000,7,0.000256,0.753155,-0.071023,1.648355,0.004067,-0.750904,1.646295,0.002060,0.334102,0.042529,0.175117,4.025891,0.674321,11.381950,126.193965,81.284396
31100,7,0.000255,0.750996,-0.071710,1.645413,0.004110,-0.758199,1.643191,0.002222,0.335156,0.045149,0.175109,4.027550,0.672707,11.380629,126.062159,81.273179
31200,7,0.000255,0.749538,-0.071885,1.642846,0.004065,-0.759505,1.640686,0.002160,0.334219,0.045576,0.172658,4.028893,0.673073,11.381589,125.905092,81.548465
31300,8,0.000255,0.747271,-0.071654,1.637851,0.004070,-0.757249,1.635638,0.002213,0.338555,0.047813,0.174989,4.026802,0.687692,11.377465,125.804235,81.362855
31400,8,0.000254,0.752031,-0.072186,1.648435,0.004098,-0.762843,1.646339,0.002096,0.332461,0.045715,0.176977,4.017934,0.689800,11.377997,125.651879,81.244529
31500,8,0.000254,0.753995,-0.071111,1.650213,0.004092,-0.752034,1.647910,0.002302,0.331328,0.043098,0.182232,4.027610,0.693548,11.378055,125.504753,81.238568
31600,8,0.000254,0.747687,-0.072334,1.640042,0.004111,-0.764449,1.637994,0.002048,0.340469,0.042188,0.182183,4.012311,0.676544,11.377516,125.364212,81.158985
31700,8,0.000254,0.745860,-0.071382,1.634484,0.004088,-0.754703,1.632386,0.002097,0.340078,0.041477,0.177396,4.029407,0.705329,11.378036,125.212000,81.247605
31800,8,0.000253,0.752012,-0.071298,1.646620,0.004067,-0.753649,1.644521,0.002099,0.332578,0.042683,0.176693,4.020970,0.661773,11.377480,125.071633,81.354746
31900,8,0.000253,0.745531,-0.071507,1.634076,0.004053,-0.755597,1.631814,0.002262,0.341328,0.042891,0.176999,4.020400,0.668480,11.379171,124.906578,81.390224
32000,8,0.000253,0.751137,-0.071942,1.646158,0.004077,-0.760188,1.643908,0.002250,0.335000,0.042063,0.178944,4.005590,0.674909,11.379841,124.752764,81.325812
32000,0.002891,0.003259,0.003899,-0.075933,0.003397,-0.793298,0.070373,0.344238,0.003815,4.008467,0.044276,0.169954,81.991455
32100,8,0.000252,0.749271,-0.072399,1.643340,0.004096,-0.764951,1.641133,0.002207,0.335742,0.045100,0.176461,4.002286,0.675460,11.378037,124.626064,81.413807
32200,8,0.000252,0.750078,-0.070011,1.640177,0.004078,-0.740886,1.638030,0.002148,0.340625,0.043533,0.183107,4.005388,0.677227,11.379942,124.458748,81.228892
32300,8,0.000252,0.751203,-0.070782,1.643970,0.004074,-0.748559,1.641587,0.002384,0.335977,0.046855,0.185533,4.006048,0.672949,11.379601,124.316014,81.111055
32400,8,0.000251,0.745928,-0.071595,1.635047,0.004090,-0.756850,1.632781,0.002266,0.340742,0.045254,0.182422,4.008069,0.667135,11.380143,124.163646,81.183610
32500,8,0.000251,0.751240,-0.071018,1.644516,0.004043,-0.750611,1.642526,0.001990,0.332383,0.045955,0.179091,4.014328,0.662948,11.381794,123.999198,81.208082
32600,8,0.000251,0.752108,-0.070656,1.645529,0.004083,-0.747390,1.643353,0.002176,0.333477,0.047673,0.178091,4.012976,0.627038,11.381622,123.854639,81.308914
32700,8,0.000251,0.754160,-0.070672,1.649664,0.004102,-0.747741,1.647532,0.002132,0.332148,0.050859,0.180117,4.010366,0.670691,11.380770,123.717468,81.342255
32800,8,0.000250,0.749966,-0.069910,1.639752,0.004103,-0.740131,1.637538,0.002214,0.335781,0.047974,0.179664,4.017109,0.668046,11.381191,123.566449,81.513408
32900,8,0.000250,0.750205,-0.071380,1.643169,0.004073,-0.754525,1.641071,0.002098,0.334688,0.043347,0.188856,4.025208,0.678578,11.383297,123.397171,81.123782
33000,8,0.000250,0.748751,-0.071530,1.640564,0.004079,-0.756099,1.638406,0.002158,0.336094,0.043994,0.185781,4.013764,0.664948,11.383042,123.253524,81.131264
33100,8,0.000249,0.747891,-0.071840,1.639462,0.004075,-0.759145,1.637683,0.001779,0.334883,0.045403,0.181347,4.012118,0.647907,11.382921,123.108413,81.369885
33200,8,0.000249,0.748854,-0.070885,1.639477,0.004064,-0.749482,1.637247,0.002230,0.338633,0.044709,0.182546,4.022934,0.656262,11.383990,122.950453,81.224172
33300,8,0.000249,0.749110,-0.071572,1.641363,0.004018,-0.755901,1.639128,0.002235,0.341406,0.043359,0.179151,3.999183,0.643921,11.383605,122.808199,81.206472
33400,8,0.000248,0.748672,-0.070216,1.637774,0.004097,-0.743124,1.635511,0.002263,0.338867,0.042271,0.183542,4.002965,0.679730,11.384624,122.650806,81.031977
33500,8,0.000248,0.748314,-0.070297,1.637222,0.004066,-0.743630,1.635089,0.002132,0.337422,0.043816,0.181877,4.007920,0.638977,11.385501,122.494977,81.128606
33600,8,0.000248,0.748322,-0.071171,1.638986,0.004074,-0.752454,1.636872,0.002114,0.337695,0.044780,0.174490,4.002596,0.642170,11.387513,122.326970,81.393012
33700,8,0.000248,0.748540,-0.071869,1.640819,0.003968,-0.758376,1.638686,0.002133,0.333008,0.043091,0.175423,4.010830,0.678688,11.387693,122.178684,81.336960
33800,8,0.000247,0.748911,-0.070904,1.639630,0.004114,-0.750179,1.637363,0.002266,0.338164,0.047856,0.174252,4.011385,0.678386,11.387477,122.034638,81.491970
33900,8,0.000247,0.748034,-0.071931,1.639930,0.004067,-0.759981,1.637859,0.002071,0.333594,0.045134,0.176946,4.021652,0.677898,11.386704,121.896551,81.407615
34000,8,0.000247,0.752916,-0.071164,1.648159,0.004051,-0.752149,1.645977,0.002182,0.331680,0.049292,0.177774,4.022951,0.645477,11.388144,121.734790,81.447814
34000,0.002882,0.003337,0.004092,-0.073669,0.003373,-0.770415,0.070415,0.340332,0.004318,4.019961,0.046957,0.185895,81.475836
34100,8,0.000246,0.751625,-0.071509,1.646269,0.004056,-0.755655,1.644220,0.002049,0.332656,0.052148,0.177101,4.012282,0.639717,11.388585,121.583731,81.348464
34200,8,0.000246,0.749900,-0.071477,1.642754,0.004080,-0.755577,1.640640,0.002114,0.339453,0.052354,0.179048,4.024806,0.647473,11.389158,121.431273,81.406346
34300,8,0.000246,0.747175,-0.071124,1.636596,0.004015,-0.751385,1.633626,0.002971,0.339727,0.049795,0.178633,4.034311,0.696344,11.389712,121.279042,81.517749
34400,8,0.000245,0.748592,-0.071544,1.640273,0.004032,-0.755767,1.638152,0.002122,0.337266,0.048420,0.183198,4.023212,0.645354,11.389643,121.133447,81.256815
34500,8,0.000245,0.749721,-0.071403,1.642246,0.004088,-0.754902,1.640144,0.002102,0.336133,0.046438,0.177923,4.014788,0.652701,11.389989,120.983438,81.377107
34600,8,0.000245,0.746993,-0.071286,1.636558,0.004094,-0.753806,1.634526,0.002032,0.336367,0.045518,0.177694,4.015889,0.662238,11.389929,120.837741,81.276372
34700,8,0.000244,0.747946,-0.071760,1.639412,0.004018,-0.757779,1.637199,0.002213,0.338359,0.044121,0.172387,4.005341,0.656616,11.390077,120.689853,81.549940
34800,8,0.000244,0.751522,-0.071249,1.645542,0.004066,-0.753144,1.643509,0.002033,0.335781,0.045503,0.172125,4.015547,0.645843,11.389983,120.544520,81.548949
34900,8,0.000244,0.751059,-0.071596,1.645309,0.004047,-0.756430,1.643236,0.002073,0.334531,0.045493,0.174379,4.014874,0.635284,11.389550,120.402769,81.495333
35000,8,0.000243,0.747306,-0.072134,1.638881,0.003998,-0.761323,1.636935,0.001946,0.341211,0.045601,0.177570,4.012032,0.618957,11.389778,120.254023,81.375816
35100,8,0.000243,0.745326,-0.071719,1.634090,0.004031,-0.757498,1.632205,0.001885,0.341367,0.044331,0.175079,4.012542,0.647875,11.389528,120.110329,81.341160
35200,9,0.000243,0.746805,-0.072095,1.637800,0.004069,-0.761636,1.635855,0.001945,0.339219,0.047434,0.174949,3.999336,0.661445,11.385323,120.008303,81.337356
35300,9,0.000242,0.750840,-0.071433,1.644546,0.004037,-0.754696,1.642576,0.001971,0.334531,0.045742,0.177415,4.014005,0.656273,11.385264,119.862536,81.284875
35400,9,0.000242,0.747761,-0.071794,1.639111,0.003987,-0.757813,1.636936,0.002175,0.337266,0.046470,0.176729,4.016991,0.668893,11.385836,119.710134,81.354797
35500,9,0.000242,0.748458,-0.071585,1.640085,0.004070,-0.756544,1.638137,0.001948,0.337578,0.049363,0.175241,4.004722,0.629586,11.384834,119.574282,81.400984
35600,9,0.000241,0.743924,-0.072138,1.632123,0.004063,-0.762011,1.630169,0.001954,0.343438,0.047769,0.174743,3.987094,0.647787,11.384558,119.430780,81.368309
35700,9,0.000241,0.744168,-0.072061,1.632457,0.004064,-0.761241,1.630491,0.001966,0.344609,0.047883,0.175152,4.000297,0.653536,11.385024,119.279498,81.368287
35800,9,0.000241,0.744973,-0.070566,1.631078,0.003998,-0.745646,1.628981,0.002097,0.339258,0.052793,0.177308,4.004771,0.636284,11.386467,119.118014,81.279706
35900,9,0.000241,0.748802,-0.071669,1.640942,0.004059,-0.757279,1.638718,0.002224,0.340313,0.049753,0.180988,4.014588,0.660382,11.385780,118.978823,81.210538
36000,9,0.000240,0.748570,-0.071608,1.640356,0.004095,-0.757027,1.637927,0.002429,0.340977,0.045837,0.172921,3.999702,0.647229,11.386108,118.829017,81.429593
36000,0.002797,0.003154,0.004069,-0.072131,0.003373,-0.755038,0.069518,0.345215,0.006137,3.991129,0.041108,0.176581,81.613447
36100,9,0.000240,0.749321,-0.070184,1.639011,0.004074,-0.742583,1.636948,0.002063,0.338164,0.044170,0.176529,4.009077,0.614906,11.387212,118.671136,81.375017
36200,9,0.000240,0.749942,-0.071414,1.642713,0.004115,-0.755293,1.640414,0.002299,0.338203,0.048032,0.181612,3.999578,0.649002,11.386361,118.533623,81.161887
36300,9,0.000239,0.747030,-0.071396,1.636853,0.004019,-0.754153,1.634925,0.001928,0.338906,0.044587,0.176781,3.993778,0.668989,11.387717,118.373161,81.344876
36400,9,0.000239,0.747393,-0.072953,1.640693,0.003997,-0.769505,1.638752,0.001941,0.336211,0.044243,0.175921,3.993304,0.629040,11.386595,118.238452,81.305511
36500,9,0.000239,0.750788,-0.071147,1.643871,0.004093,-0.752407,1.642049,0.001822,0.331211,0.046294,0.181564,4.009445,0.604987,11.386549,118.092558,81.199802
36600,9,0.000238,0.750946,-0.071398,1.644688,0.004074,-0.754717,1.642594,0.002094,0.333242,0.045913,0.176306,3.995731,0.641228,11.385883,117.953087,81.317758
36700,9,0.000238,0.748516,-0.070526,1.638084,0.004070,-0.745952,1.635796,0.002288,0.334375,0.043008,0.180641,4.003172,0.659214,11.387347,117.791558,81.201722
36800,9,0.000238,0.748748,-0.071385,1.640266,0.004018,-0.754033,1.637999,0.002266,0.334492,0.043987,0.173501,4.007819,0.647459,11.387393,117.644724,81.539210
36900,9,0.000237,0.743901,-0.071599,1.630999,0.004045,-0.756436,1.628968,0.002032,0.340820,0.043721,0.175562,3.997112,0.634639,11.388401,117.487963,81.514490
37000,9,0.000237,0.744716,-0.071733,1.632898,0.004034,-0.757668,1.631034,0.001865,0.339922,0.045544,0.174307,4.013942,0.635153,11.387511,117.350779,81.551621
37100,9,0.000237,0.748135,-0.070375,1.637020,0.004022,-0.743972,1.635037,0.001983,0.338438,0.043604,0.179260,3.997956,0.641569,11.387531,117.204218,81.293092
37200,9,0.000236,0.748195,-0.071170,1.638730,0.004004,-0.751737,1.636616,0.002114,0.336875,0.042732,0.183001,3.989903,0.624951,11.387882,117.054247,81.103976
37300,9,0.000236,0.745746,-0.071792,1.635077,0.003986,-0.757781,1.633138,0.001938,0.339961,0.046509,0.181023,3.996828,0.639909,11.388202,116.904615,81.102611
37400,9,0.000236,0.742568,-0.072227,1.629589,0.004044,-0.762706,1.627662,0.001927,0.341797,0.041716,0.180465,3.992600,0.610465,11.389165,116.748389,80.998203
37500,9,0.000235,0.746825,-0.070449,1.634548,0.004049,-0.744980,1.632608,0.001940,0.343984,0.045232,0.180294,3.984189,0.624077,11.389593,116.597672,80.996255
37600,9,0.000235,0.743733,-0.072243,1.631952,0.004037,-0.762803,1.630075,0.001877,0.342852,0.044287,0.180798,3.979689,0.656186,11.388978,116.457628,80.971073
37700,9,0.000235,0.744010,-0.071131,1.630281,0.004065,-0.751951,1.628287,0.001994,0.342852,0.044893,0.182251,3.992867,0.658873,11.390129,116.299532,81.028554
37800,9,0.000234,0.744998,-0.071541,1.633076,0.004116,-0.756567,1.631225,0.001852,0.339727,0.043445,0.179223,3.991050,0.620941,11.390009,116.154434,81.143737
37900,9,0.000234,0.750361,-0.070304,1.641330,0.004105,-0.744089,1.639381,0.001949,0.337461,0.043499,0.182704,3.989810,0.620063,11.390231,116.005844,81.122987
38000,9,0.000234,0.752171,-0.071257,1.646855,0.003992,-0.752489,1.644804,0.002051,0.334180,0.042458,0.171372,3.981589,0.643313,11.389961,115.862259,81.497107
38000,0.002863,0.003333,0.003941,-0.076382,0.003364,-0.797464,0.068153,0.341797,0.004734,3.984800,0.034822,0.170429,81.940294
38100,9,0.000233,0.746531,-0.071346,1.635754,0.004052,-0.753973,1.633650,0.002104,0.339727,0.040576,0.171531,3.997470,0.626585,11.389437,115.721264,81.519721
38200,9,0.000233,0.745629,-0.071775,1.634807,0.004012,-0.757874,1.633032,0.001775,0.340664,0.041206,0.173294,3.977606,0.650309,11.390414,115.565010,81.310412
38300,9,0.000233,0.746435,-0.071724,1.636317,0.004062,-0.757854,1.634465,0.001851,0.335898,0.042979,0.175363,3.994648,0.626426,11.390926,115.413505,81.379214
38400,9,0.000232,0.747979,-0.071504,1.638967,0.004026,-0.755308,1.636948,0.002019,0.337930,0.046370,0.185233,4.000471,0.609700,11.391734,115.259015,81.037509
38500,9,0.000232,0.742908,-0.071336,1.628488,0.004099,-0.754342,1.626638,0.001850,0.339844,0.043188,0.185391,4.008176,0.630220,11.391497,115.115105,80.982539
38600,9,0.000231,0.747154,-0.071959,1.638226,0.004037,-0.759954,1.636197,0.002030,0.340313,0.046257,0.182237,3.999297,0.647586,11.392507,114.958604,80.963216
38700,9,0.000231,0.748286,-0.071419,1.639411,0.004041,-0.754599,1.637469,0.001942,0.334961,0.051726,0.182133,3.994103,0.619241,11.391704,114.820396,80.971301
38800,9,0.000231,0.744931,-0.072309,1.634478,0.004028,-0.763365,1.632548,0.001930,0.340234,0.049363,0.177101,3.986999,0.627404,11.390748,114.683723,81.123172
38900,9,0.000230,0.742753,-0.071598,1.628703,0.004047,-0.756453,1.626823,0.001880,0.342500,0.045378,0.180307,3.983305,0.619724,11.389753,114.547403,81.025605
39000,9,0.000230,0.750380,-0.070549,1.641858,0.004060,-0.746084,1.640011,0.001847,0.336523,0.046943,0.182698,3.985341,0.621635,11.390052,114.398073,80.961288
39100,10,0.000230,0.743515,-0.071180,1.629390,0.004058,-0.752379,1.627256,0.002134,0.346055,0.045105,0.185565,3.985036,0.658050,11.385943,114.292983,80.976773
39200,10,0.000229,0.747588,-0.071963,1.639103,0.004020,-0.759831,1.637222,0.001881,0.337148,0.044302,0.184682,3.982023,0.639171,11.386717,114.138840,81.018627
39300,10,0.000229,0.744752,-0.071638,1.632781,0.004014,-0.756524,1.630860,0.001921,0.339961,0.043220,0.178893,3.981335,0.631999,11.386476,113.994881,81.077516
39400,10,0.000229,0.745547,-0.071288,1.633670,0.004040,-0.753277,1.631796,0.001875,0.344531,0.042827,0.177695,3.983827,0.618792,11.385082,113.862449,81.102841
39500,10,0.000228,0.742419,-0.070938,1.626714,0.004073,-0.750113,1.624582,0.002132,0.343242,0.043479,0.187925,3.984914,0.653433,11.385918,113.707708,80.749699
39600,10,0.000228,0.745352,-0.071064,1.632832,0.004104,-0.751677,1.630999,0.001833,0.340469,0.043916,0.183010,3.981628,0.619846,11.384927,113.571221,80.968656
39700,10,0.000228,0.742322,-0.071276,1.627196,0.003978,-0.752546,1.625062,0.002134,0.342734,0.043137,0.179832,3.988012,0.626330,11.385245,113.421652,81.076418
39800,10,0.000227,0.747278,-0.071282,1.637120,0.004051,-0.753323,1.635198,0.001922,0.335547,0.046843,0.180101,3.987451,0.642299,11.385619,113.271548,81.072394
39900,10,0.000227,0.747312,-0.070850,1.636325,0.004076,-0.749260,1.634364,0.001961,0.339336,0.047563,0.182118,3.991236,0.600745,11.384334,113.137927,81.065390
40000,10,0.000227,0.745412,-0.071446,1.633717,0.004056,-0.755026,1.631721,0.001996,0.342109,0.045649,0.182216,3.986481,0.609092,11.384964,112.985275,81.093364
40000,0.002954,0.003272,0.003907,-0.075105,0.003417,-0.785217,0.067591,0.345703,0.004053,3.981971,0.038883,0.185102,81.282097
40100,10,0.000226,0.748635,-0.071628,1.640527,0.004062,-0.756904,1.638755,0.001772,0.339531,0.047664,0.190548,3.985237,0.605904,11.384586,112.842635,80.807497
40200,10,0.000226,0.743103,-0.072760,1.631726,0.004085,-0.768448,1.629822,0.001903,0.339375,0.045188,0.187667,3.984304,0.638401,11.385080,112.691342,80.747828
40300,10,0.000226,0.744603,-0.072484,1.634174,0.003950,-0.764337,1.632378,0.001797,0.340664,0.047422,0.183076,3.983231,0.605709,11.385321,112.542576,80.886824
40400,10,0.000225,0.750460,-0.069603,1.640126,0.004068,-0.736715,1.638102,0.002024,0.335664,0.046914,0.186999,3.983266,0.588860,11.385204,112.397344,80.861123
40500,10,0.000225,0.743754,-0.073118,1.633744,0.004033,-0.771504,1.631979,0.001765,0.341992,0.045664,0.184962,3.975934,0.618228,11.384851,112.254433,80.909502
40600,10,0.000225,0.746562,-0.070755,1.634634,0.004086,-0.748408,1.632779,0.001855,0.340977,0.045588,0.182029,3.974964,0.609074,11.385194,112.104666,81.017671
40700,10,0.000224,0.747407,-0.071751,1.638316,0.004054,-0.758049,1.636143,0.002173,0.335313,0.046589,0.185330,3.980811,0.616548,11.386334,111.947064,80.955847
40800,10,0.000224,0.743036,-0.070841,1.627754,0.004052,-0.748926,1.625951,0.001803,0.343555,0.049114,0.188334,3.985336,0.603181,11.387324,111.790971,80.883145
40900,10,0.000223,0.743185,-0.071964,1.630297,0.004000,-0.759641,1.628551,0.001746,0.340156,0.046416,0.184262,3.987357,0.608428,11.387464,111.643234,81.038794
41000,10,0.000223,0.742860,-0.071316,1.628354,0.004040,-0.753561,1.626416,0.001938,0.344453,0.048059,0.185112,3.978360,0.621269,11.387285,111.498626,80.893682
41100,10,0.000223,0.745069,-0.072258,1.634655,0.003976,-0.762343,1.633041,0.001613,0.344258,0.048989,0.182896,3.965370,0.603036,11.387624,111.348949,80.940103
41200,10,0.000222,0.744736,-0.072195,1.633861,0.003996,-0.761907,1.632195,0.001666,0.343398,0.045771,0.181870,3.970059,0.595157,11.388635,111.192724,81.009983
41300,10,0.000222,0.742513,-0.070833,1.626692,0.004058,-0.748911,1.624681,0.002010,0.342422,0.043552,0.186217,3.971965,0.591353,11.388838,111.044400,80.998439
41400,10,0.000222,0.744002,-0.071247,1.630498,0.004068,-0.753150,1.628447,0.002050,0.340586,0.044165,0.189295,3.969285,0.605467,11.389700,110.889662,80.949956
41500,10,0.000221,0.744204,-0.071398,1.631204,0.004027,-0.754252,1.629182,0.002021,0.342109,0.047854,0.182504,3.977031,0.617049,11.389860,110.741778,81.118451
41600,10,0.000221,0.745646,-0.070298,1.631888,0.004056,-0.743535,1.629979,0.001909,0.341992,0.047673,0.183852,3.990946,0.621028,11.390793,110.586386,81.121103
41700,10,0.000221,0.740765,-0.072342,1.626213,0.004028,-0.763697,1.624325,0.001888,0.343125,0.046262,0.174339,3.978111,0.627676,11.390624,110.441707,81.285445
41800,10,0.000220,0.748152,-0.071551,1.639405,0.003998,-0.755490,1.637610,0.001794,0.340039,0.043508,0.184068,3.980365,0.599391,11.390787,110.293812,81.070103
41900,10,0.000220,0.746979,-0.072050,1.638058,0.003984,-0.760340,1.635973,0.002086,0.338086,0.044778,0.186863,3.983345,0.613371,11.391578,110.139851,81.064256
42000,10,0.000220,0.744719,-0.072150,1.633737,0.004016,-0.761662,1.631674,0.002063,0.342187,0.044861,0.174459,3.990930,0.618908,11.391676,109.992596,81.384289
42000,0.002773,0.003233,0.004010,-0.073548,0.003363,-0.769102,0.067064,0.349609,0.006719,3.970519,0.044617,0.164952,81.886539
42100,10,0.000219,0.743617,-0.072664,1.632563,0.003987,-0.766518,1.630655,0.001909,0.341953,0.045979,0.175494,3.977435,0.650912,11.391357,109.849365,81.290699
42200,10,0.000219,0.744054,-0.071397,1.630900,0.004014,-0.754108,1.628995,0.001906,0.337461,0.043599,0.182647,3.990734,0.609798,11.392003,109.696839,81.135908
42300,10,0.000218,0.743194,-0.072253,1.630894,0.004017,-0.762698,1.629211,0.001683,0.344062,0.044832,0.174883,3.960075,0.591726,11.392247,109.548187,81.435329
42400,10,0.000218,0.744284,-0.071255,1.631077,0.004045,-0.752999,1.629311,0.001766,0.342734,0.043667,0.182958,3.972998,0.614823,11.392217,109.402174,81.260298
42500,10,0.000218,0.741020,-0.072512,1.627064,0.003976,-0.764877,1.625261,0.001804,0.344531,0.045415,0.185492,3.956251,0.611648,11.392358,109.254521,81.102246
42600,10,0.000217,0.741301,-0.071795,1.626192,0.004037,-0.758324,1.624437,0.001755,0.344219,0.045742,0.171859,3.971387,0.586194,11.392304,109.108743,81.672233
42700,10,0.000217,0.746549,-0.071429,1.635955,0.003994,-0.754223,1.634014,0.001940,0.340547,0.044666,0.172188,3.977584,0.617297,11.391103,108.973935,81.639615
42800,10,0.000217,0.741737,-0.072975,1.629424,0.003991,-0.769663,1.627551,0.001873,0.342187,0.043589,0.183484,3.972681,0.603000,11.391507,108.823763,81.165319
42900,10,0.000216,0.745547,-0.071508,1.634110,0.003986,-0.754939,1.632079,0.002030,0.339492,0.043345,0.190680,3.990237,0.611555,11.391201,108.680375,81.048150
43000,11,0.000216,0.743449,-0.072369,1.631635,0.004016,-0.763852,1.629655,0.001980,0.342344,0.045747,0.186226,3.976306,0.609867,11.387878,108.565729,81.179733
43100,11,0.000216,0.745889,-0.072014,1.635807,0.003992,-0.760070,1.634094,0.001712,0.340586,0.045271,0.185935,3.978387,0.626575,11.387190,108.425931,81.167978
43200,11,0.000215,0.743250,-0.072708,1.631917,0.003986,-0.766942,1.630077,0.001840,0.337969,0.045769,0.179254,3.969596,0.599959,11.387783,108.273933,81.376750
43300,11,0.000215,0.744671,-0.071027,1.631395,0.004050,-0.750769,1.629607,0.001788,0.342461,0.044946,0.188173,3.976055,0.594865,11.386177,108.142826,81.174856
43400,11,0.000214,0.742637,-0.071215,1.627703,0.004047,-0.752619,1.625967,0.001737,0.341445,0.047114,0.180159,3.979219,0.618976,11.387336,107.985457,81.573321
43500,11,0.000214,0.742774,-0.070894,1.627338,0.004062,-0.749563,1.625500,0.001838,0.339062,0.046118,0.188139,3.968339,0.619282,11.387488,107.837653,81.197003
43600,11,0.000214,0.741853,-0.071252,1.626210,0.003984,-0.752365,1.624486,0.001724,0.347070,0.045508,0.186348,3.985718,0.605397,11.387393,107.692197,81.243090
43700,11,0.000213,0.745587,-0.071653,1.634481,0.003969,-0.756217,1.632729,0.001753,0.339961,0.045786,0.181705,3.974405,0.608288,11.386780,107.551625,81.339945
43800,11,0.000213,0.740366,-0.072994,1.626720,0.004025,-0.770187,1.624843,0.001877,0.349258,0.048350,0.177000,3.955767,0.592793,11.387533,107.398148,81.409939
43900,11,0.000213,0.737928,-0.070931,1.617718,0.004045,-0.749758,1.615816,0.001902,0.346250,0.048064,0.175079,3.987073,0.590497,11.387960,107.247771,81.774584
44000,11,0.000212,0.747758,-0.071807,1.639130,0.004010,-0.758171,1.637388,0.001742,0.335586,0.045168,0.178712,3.993182,0.582414,11.387839,107.102559,81.664187
44000,0.002845,0.003241,0.004067,-0.074865,0.003393,-0.782581,0.069844,0.346680,0.005249,3.974892,0.041862,0.178273,81.838036
44100,11,0.000212,0.741609,-0.071371,1.625959,0.004040,-0.754107,1.624217,0.001741,0.348125,0.049026,0.173541,3.990668,0.594830,11.387148,106.962688,81.861570
44200,11,0.000211,0.742794,-0.072718,1.631024,0.003972,-0.766902,1.629366,0.001658,0.343672,0.046431,0.181205,3.973268,0.589800,11.387065,106.817109,81.420615
44300,11,0.000211,0.748074,-0.071899,1.639946,0.003993,-0.758918,1.638313,0.001633,0.331367,0.047417,0.183100,3.972041,0.570832,11.387230,106.669199,81.431563
44400,11,0.000211,0.746696,-0.071016,1.635422,0.004026,-0.750418,1.633524,0.001898,0.337422,0.044993,0.188966,3.974179,0.607313,11.386235,106.532141,81.182672
44500,11,0.000210,0.742473,-0.070896,1.626739,0.004059,-0.749548,1.624846,0.001893,0.343789,0.047173,0.190485,3.976132,0.616780,11.385297,106.394534,81.190766
44600,11,0.000210,0.743467,-0.072100,1.631133,0.004016,-0.761153,1.629305,0.001828,0.343594,0.044409,0.186257,3.968873,0.608674,11.385370,106.247460,81.230299
44700,11,0.000210,0.740734,-0.071892,1.625251,0.004027,-0.759188,1.623441,0.001810,0.341562,0.043352,0.187699,3.966627,0.595509,11.386225,106.093107,81.202392
44800,11,0.000209,0.740618,-0.072850,1.626936,0.004021,-0.768709,1.625134,0.001802,0.342227,0.044141,0.180313,3.960832,0.587008,11.386368,105.945398,81.374872
44900,11,0.000209,0.744370,-0.070470,1.629681,0.004038,-0.745078,1.627831,0.001851,0.336055,0.046868,0.180584,3.968871,0.587759,11.386348,105.799217,81.538469
45000,11,0.000208,0.745984,-0.071663,1.635294,0.003990,-0.756533,1.633487,0.001807,0.338242,0.045786,0.182041,3.952085,0.573870,11.387397,105.643106,81.471731
45100,11,0.000208,0.742799,-0.071376,1.628350,0.003996,-0.753713,1.626526,0.001824,0.346094,0.045247,0.182516,3.950923,0.583605,11.387667,105.494244,81.492403
45200,11,0.000208,0.740781,-0.071911,1.625385,0.003969,-0.758801,1.623646,0.001739,0.339844,0.046296,0.179606,3.962240,0.571830,11.388065,105.344202,81.538467
45300,11,0.000207,0.741980,-0.070389,1.624738,0.004057,-0.744460,1.622812,0.001926,0.346250,0.052261,0.186400,3.947227,0.591595,11.388580,105.193093,81.264664
45400,11,0.000207,0.739545,-0.072122,1.623335,0.004045,-0.761671,1.621073,0.002261,0.346875,0.053755,0.182646,3.954091,0.614914,11.388613,105.046446,81.318820
45500,11,0.000207,0.741767,-0.072218,1.627970,0.004023,-0.762405,1.626185,0.001785,0.341172,0.053452,0.177841,3.954073,0.601341,11.388414,104.901936,81.514151
45600,11,0.000206,0.739927,-0.071629,1.623113,0.004016,-0.756456,1.621385,0.001728,0.342617,0.052913,0.180286,3.952257,0.602161,11.389157,104.748756,81.443277
45700,11,0.000206,0.743047,-0.071999,1.630092,0.004005,-0.760035,1.628330,0.001761,0.343359,0.049402,0.181550,3.947465,0.615164,11.390070,104.594032,81.382814
