step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min,mean_nu
30300,4,0.000160,-5.760463,-1.960605,0.254171,0.024810,-1.973010,0.166553,0.018558,0.942422,0.002141,0.032567,1.000000,147.803595,23.552036,21.710791,3.969167
30400,4,0.000159,-5.745243,-1.959688,0.258828,0.024815,-1.972095,0.167891,0.021878,0.941875,0.002229,0.031701,1.000000,32.969523,23.552813,21.639312,3.807302
30500,5,0.000158,-5.142203,-1.977438,0.253643,0.024185,-1.989530,0.165884,0.018738,0.944570,0.002323,0.031861,1.000000,32.889225,23.546341,21.574478,3.982119
30600,5,0.000158,-5.567990,-1.955507,0.256986,0.024967,-1.967991,0.166339,0.021554,0.942695,0.002495,0.031915,1.000000,24.411102,23.546809,21.503268,3.736814
30700,5,0.000157,-5.755963,-1.968076,0.259006,0.025053,-1.980603,0.168428,0.021437,0.942695,0.002229,0.031903,1.000000,25.983733,23.548671,21.430792,3.713032
30800,5,0.000156,-5.657294,-1.965977,0.250008,0.024550,-1.978252,0.161753,0.019085,0.945430,0.002149,0.030865,1.000000,24.574973,23.549983,21.358827,3.744094
30900,5,0.000155,-5.882777,-1.970557,0.241729,0.024700,-1.982907,0.160502,0.012166,0.943906,0.002248,0.031335,1.000000,46.773643,23.550876,21.287248,3.735924
31000,5,0.000154,-5.955861,-1.950613,0.242408,0.025586,-1.963406,0.157021,0.016236,0.946328,0.002195,0.032150,1.000000,35.167236,23.551708,21.215730,3.534139
31100,5,0.000154,-5.695091,-1.965908,0.252975,0.024911,-1.978363,0.161804,0.022028,0.943477,0.002189,0.032126,1.000000,33.338304,23.552342,21.144394,3.887683
31200,5,0.000153,-5.791710,-1.979273,0.242201,0.024022,-1.991284,0.160908,0.012221,0.945195,0.002309,0.031615,1.000000,31.111846,23.553055,21.072992,3.942226
31300,5,0.000152,-5.973052,-1.976172,0.248102,0.024378,-1.988361,0.161376,0.017694,0.945742,0.002173,0.031881,1.000000,63.132346,23.553072,21.002215,4.154043
31400,5,0.000151,-6.001307,-1.985548,0.239646,0.024113,-1.997605,0.155224,0.015345,0.946953,0.002142,0.031239,1.000000,31.369438,23.553083,20.931442,4.140240
31500,5,0.000150,-5.778607,-1.964308,0.246007,0.024596,-1.976606,0.164413,0.012470,0.941992,0.001800,0.031208,1.000000,27.546677,23.552982,20.860770,3.937666
31600,5,0.000150,-5.189623,-1.976173,0.251848,0.024277,-1.988311,0.165627,0.017128,0.942891,0.002048,0.031486,1.000000,25.240665,23.553632,20.789433,3.956618
31700,5,0.000149,-5.457205,-1.974156,0.246436,0.024622,-1.986467,0.160128,0.017188,0.945234,0.002274,0.031759,1.000000,48.186300,23.553908,20.718430,3.958286
31800,5,0.000148,-5.966871,-1.966251,0.267475,0.024410,-1.978456,0.178520,0.019863,0.941016,0.001975,0.031853,1.000000,44.827307,23.554051,20.647545,3.988466
31900,5,0.000147,-6.012873,-1.964481,0.269685,0.024481,-1.976721,0.182219,0.018393,0.938945,0.002633,0.031002,1.000000,58.667704,23.554618,20.576291,3.868858
32000,5,0.000146,-6.128030,-1.972296,0.253701,0.024672,-1.984632,0.166524,0.018141,0.944336,0.002168,0.031578,1.000000,28.679614,23.556194,20.504161,3.808707
32000,-1.762339,-1.777547,0.030417,0.004518,0.973145,0.532227,1.000000,0.001358,0.044072,3.182803
32100,5,0.000146,-6.061986,-1.966810,0.251012,0.024643,-1.979131,0.161124,0.020869,0.945469,0.002175,0.031422,1.000000,36.405263,23.547669,20.440806,3.729712
32200,5,0.000145,-6.133356,-1.969814,0.260926,0.024993,-1.982310,0.166112,0.025669,0.944727,0.002272,0.031826,1.000000,39.216801,23.547789,20.369924,3.896027
32300,5,0.000144,-5.976731,-1.958550,0.258339,0.024836,-1.970968,0.172503,0.016736,0.942617,0.002240,0.032008,1.000000,42.070390,23.548021,20.298945,3.658234
32400,5,0.000143,-5.902543,-1.971822,0.260027,0.024604,-1.984124,0.173556,0.017433,0.941094,0.002495,0.031889,1.000000,35.887152,23.548727,20.227562,4.035002
32500,5,0.000142,-6.011024,-1.958683,0.259023,0.025068,-1.971217,0.175329,0.014632,0.940312,0.002488,0.031728,1.000000,79.546624,23.548978,20.156572,3.919464
32600,5,0.000142,-6.181376,-1.961809,0.259317,0.024748,-1.974183,0.176474,0.013842,0.940039,0.002344,0.031298,1.000000,46.662587,23.549565,20.085297,3.759666
32700,5,0.000141,-6.132402,-1.960510,0.257836,0.024618,-1.972819,0.174999,0.013755,0.939883,0.002273,0.032299,1.000000,65.157160,23.550172,20.014008,4.081807
32800,5,0.000140,-6.040315,-1.970089,0.249588,0.024658,-1.982418,0.163959,0.016486,0.943359,0.002012,0.031144,1.000000,28.491918,23.551403,19.942195,3.855510
32900,5,0.000139,-5.863207,-1.986856,0.256400,0.024284,-1.998998,0.171025,0.016234,0.941562,0.002001,0.031050,1.000000,93.531962,23.552043,19.870888,3.919240
33000,5,0.000138,-6.168676,-1.967796,0.264871,0.024639,-1.980115,0.176470,0.019271,0.939766,0.002049,0.031461,1.000000,35.048614,23.552934,19.799373,4.000300
33100,5,0.000138,-6.170505,-1.964936,0.251997,0.024783,-1.977328,0.165785,0.017119,0.943633,0.002388,0.031987,1.000000,43.866216,23.553506,19.728132,3.960202
33200,5,0.000137,-6.162153,-1.964409,0.248235,0.024556,-1.976687,0.160398,0.018806,0.945078,0.002163,0.031642,1.000000,50.938957,23.555248,19.655917,3.820735
33300,5,0.000136,-6.241949,-1.949465,0.246983,0.024868,-1.961899,0.162639,0.015283,0.943789,0.002181,0.032001,1.000000,37.411885,23.555740,19.584752,3.757414
33400,5,0.000135,-6.278392,-1.973166,0.248974,0.024746,-1.985539,0.159264,0.020689,0.944023,0.002397,0.031230,1.000000,35.931602,23.555699,19.514032,3.828067
33500,5,0.000135,-6.103944,-1.974008,0.255053,0.024654,-1.986335,0.166450,0.019426,0.942070,0.002221,0.031301,1.000000,44.948964,23.555732,19.443250,3.907997
33600,5,0.000134,-5.472659,-1.972288,0.262856,0.024760,-1.984668,0.179085,0.014661,0.939492,0.001931,0.031674,1.000000,72.571948,23.556997,19.371456,3.776381
33700,5,0.000133,-5.734973,-1.961144,0.257372,0.025025,-1.973657,0.174211,0.014172,0.940117,0.002314,0.031216,1.000000,54.245482,23.558973,19.299087,3.840145
33800,5,0.000132,-6.082993,-1.961894,0.261374,0.024992,-1.974389,0.172756,0.019604,0.940195,0.002108,0.031846,1.000000,37.103419,23.559693,19.227755,3.873324
33900,5,0.000131,-5.865240,-1.974320,0.260843,0.024599,-1.986619,0.175624,0.016127,0.938945,0.001903,0.031187,1.000000,78.981310,23.560175,19.156620,3.924613
34000,5,0.000131,-5.645454,-1.976903,0.258056,0.024606,-1.989206,0.172710,0.016226,0.941797,0.001942,0.031430,1.000000,31.648027,23.560441,19.085664,3.888893
34000,-1.760321,-1.775601,0.030559,0.004137,0.968750,0.542969,1.000000,0.002081,0.045726,3.158571
34100,5,0.000130,-5.874974,-1.956435,0.256995,0.024746,-1.968808,0.173571,0.014401,0.941914,0.002100,0.031536,1.000000,66.615709,23.558048,19.016856,3.913294
34200,5,0.000129,-6.189667,-1.977918,0.243943,0.024631,-1.990234,0.161870,0.012999,0.944102,0.002536,0.031138,1.000000,31.152734,23.558677,18.945602,3.885959
34300,5,0.000128,-5.896012,-1.965763,0.257304,0.024667,-1.978096,0.169027,0.019131,0.941523,0.002154,0.031392,1.000000,21.675541,23.559379,18.874295,3.791104
34400,5,0.000127,-5.785874,-1.965378,0.259566,0.024896,-1.977825,0.173211,0.017234,0.941094,0.002498,0.031315,1.000000,47.052312,23.560144,18.802941,3.675160
34500,5,0.000127,-6.194440,-1.966645,0.256529,0.024727,-1.979008,0.173530,0.013979,0.940547,0.002710,0.031707,1.000000,61.053652,23.562315,18.730474,3.896239
34600,5,0.000126,-6.406697,-1.965913,0.256738,0.024542,-1.978184,0.167804,0.019860,0.943867,0.002185,0.032029,1.000000,39.496793,23.562914,18.659265,4.006216
34700,5,0.000125,-6.028355,-1.964701,0.257709,0.024792,-1.977097,0.170169,0.018469,0.941055,0.002336,0.031392,1.000000,31.902459,23.563542,18.588037,3.714172
34800,5,0.000124,-4.956817,-1.967924,0.260513,0.024747,-1.980297,0.173262,0.018169,0.940977,0.002180,0.031940,1.000000,36.677935,23.563967,18.516973,4.088883
34900,5,0.000124,-5.733937,-1.969661,0.250164,0.024403,-1.981863,0.165623,0.015400,0.942227,0.001907,0.032099,1.000000,42.491289,23.565477,18.445061,4.046048
35000,5,0.000123,-5.793829,-1.976633,0.252224,0.024840,-1.989053,0.167012,0.016123,0.941562,0.002209,0.032340,1.000000,39.177585,23.567218,18.372979,3.945427
35100,5,0.000122,-6.219199,-1.962361,0.249504,0.024668,-1.974695,0.166207,0.014265,0.942227,0.002585,0.031485,1.000000,90.037487,23.563685,18.305004,3.862577
35200,5,0.000121,-6.523147,-1.968118,0.248603,0.024624,-1.980430,0.158251,0.021239,0.945195,0.002140,0.031844,1.000000,41.726740,23.564262,18.233827,3.832827
35300,5,0.000120,-6.259633,-1.973404,0.248174,0.024499,-1.985653,0.167875,0.011247,0.943828,0.002132,0.031792,1.000000,27.190392,23.564911,18.162597,3.971234
35400,5,0.000120,-5.209324,-1.970617,0.272683,0.024591,-1.982913,0.186606,0.016973,0.938633,0.002161,0.031750,1.000000,33.451354,23.566607,18.090570,3.731089
35500,5,0.000119,-5.990743,-1.962991,0.249867,0.024668,-1.975325,0.166409,0.014460,0.943594,0.002261,0.032123,1.000000,49.282992,23.568023,18.018765,4.016000
35600,5,0.000118,-6.161200,-1.979761,0.257690,0.024356,-1.991938,0.170121,0.018366,0.940977,0.001940,0.031688,1.000000,43.030648,23.568967,17.947329,4.019060
35700,5,0.000117,-6.592231,-1.985000,0.262741,0.024339,-1.997170,0.174569,0.019095,0.938398,0.002006,0.031692,1.000000,59.736570,23.569414,17.876276,3.995498
35800,5,0.000116,-6.581093,-1.971728,0.253802,0.024815,-1.984135,0.169270,0.015447,0.942227,0.001959,0.031926,1.000000,34.296475,23.570903,17.804437,3.984928
35900,5,0.000116,-6.589787,-1.976652,0.251913,0.024410,-1.988857,0.166946,0.015927,0.941953,0.001923,0.031967,1.000000,36.650604,23.572102,17.732827,4.230674
36000,5,0.000115,-6.599572,-1.947168,0.245378,0.025277,-1.959806,0.162801,0.013479,0.942930,0.002133,0.032474,1.000000,32.040920,23.572679,17.661689,3.981044
36000,-1.765544,-1.780745,0.030404,0.004342,0.973145,0.538086,1.000000,0.002379,0.044822,3.277932
36100,5,0.000114,-6.650306,-1.965749,0.255565,0.024680,-1.978089,0.167222,0.019275,0.941016,0.002272,0.031609,1.000000,40.131490,23.565174,17.596589,3.974908
36200,5,0.000113,-6.667091,-1.976077,0.256512,0.024176,-1.988165,0.166648,0.020728,0.943594,0.001858,0.031435,1.000000,58.738053,23.565799,17.525398,3.994149
36300,5,0.000113,-6.691951,-1.977316,0.249819,0.024469,-1.989550,0.166025,0.014775,0.943555,0.002326,0.031299,1.000000,28.175991,23.566974,17.453804,4.079929
36400,5,0.000112,-6.553223,-1.977125,0.243131,0.024465,-1.989357,0.161487,0.012620,0.944492,0.002636,0.031857,1.000000,68.803535,23.567718,17.382534,4.107941
36500,5,0.000111,-6.460388,-1.968048,0.252018,0.024827,-1.980462,0.165791,0.017202,0.942031,0.002735,0.032528,1.000000,97.674285,23.568324,17.311371,4.145599
36600,6,0.000110,-6.559538,-1.962720,0.249778,0.025143,-1.975292,0.162375,0.018350,0.943906,0.002070,0.032419,1.000000,35.623312,23.561837,17.245402,3.966097
36700,6,0.000110,-6.645513,-1.972978,0.248071,0.024817,-1.985387,0.161813,0.017231,0.944492,0.002374,0.031587,1.000000,39.631122,23.562933,17.173867,3.902219
36800,6,0.000109,-6.376780,-1.962699,0.241167,0.025187,-1.975292,0.156746,0.015316,0.946797,0.002150,0.032380,1.000000,24.826552,23.563637,17.102623,4.159096
36900,6,0.000108,-6.040199,-1.963059,0.249102,0.024676,-1.975397,0.161544,0.018477,0.943438,0.001965,0.032675,1.000000,204.622208,23.564306,17.031409,4.229014
37000,6,0.000107,-5.874308,-1.967085,0.247516,0.024618,-1.979393,0.166705,0.011786,0.941172,0.001961,0.032556,1.000000,46.933748,23.564903,16.960251,4.134811
37100,6,0.000106,-5.611627,-1.974893,0.254092,0.024492,-1.987139,0.165286,0.019775,0.942617,0.002152,0.031274,1.000000,221.842322,23.566282,16.888536,3.891508
37200,6,0.000106,-5.945173,-1.974922,0.260937,0.024349,-1.987097,0.163271,0.028508,0.942422,0.002037,0.031615,1.000000,68.315144,23.567573,16.816892,4.013293
37300,6,0.000105,-6.302555,-1.977964,0.239081,0.024471,-1.990200,0.156445,0.013547,0.943750,0.002207,0.031346,1.000000,40.785988,23.568567,16.745468,4.006368
37400,6,0.000104,-6.511765,-1.968112,0.251093,0.024651,-1.980437,0.165465,0.016480,0.942539,0.002359,0.032145,1.000000,116.604217,23.569126,16.674356,4.198081
37500,6,0.000103,-6.785522,-1.973152,0.250688,0.024833,-1.985568,0.167092,0.014531,0.943984,0.002258,0.031587,1.000000,88.990752,23.570403,16.602743,3.984704
37600,6,0.000103,-6.690587,-1.984583,0.250047,0.024356,-1.996761,0.166161,0.014770,0.943984,0.002026,0.030862,1.000000,42.270652,23.571113,16.531535,4.169680
37700,6,0.000102,-6.472421,-1.975780,0.257501,0.024699,-1.988129,0.170147,0.018309,0.940898,0.001912,0.031894,1.000000,67.767264,23.571646,16.460454,4.094846
37800,6,0.000101,-6.576383,-1.966201,0.257866,0.024614,-1.978509,0.171046,0.017677,0.940508,0.001898,0.031864,1.000000,84.694421,23.572030,16.389481,3.766665
37900,6,0.000100,-6.834394,-1.978286,0.249572,0.024632,-1.990602,0.164495,0.016019,0.941602,0.002211,0.031957,1.000000,34.663989,23.573185,16.317976,4.064355
38000,6,0.000100,-6.822106,-1.951528,0.252723,0.025122,-1.964089,0.167780,0.015820,0.942109,0.002471,0.032528,1.000000,87.344928,23.573728,16.246900,3.943784
38000,-1.765588,-1.780762,0.030348,0.003914,0.967773,0.526855,1.000000,0.002148,0.041866,3.056947
38100,6,0.000099,-6.811041,-1.957233,0.249943,0.025116,-1.969791,0.159082,0.021805,0.945352,0.002028,0.031956,1.000000,33.964717,23.565672,16.181730,3.750768
38200,6,0.000098,-6.762947,-1.965626,0.251133,0.024714,-1.977983,0.165884,0.016287,0.942930,0.002424,0.031326,1.000000,54.207218,23.565759,16.110946,3.823165
38300,6,0.000097,-6.881009,-1.961461,0.253747,0.024638,-1.973780,0.169230,0.015433,0.941758,0.002029,0.032098,1.000000,41.469567,23.566575,16.039666,4.038777
38400,6,0.000097,-6.893993,-1.968383,0.260581,0.024679,-1.980723,0.168811,0.022671,0.940273,0.002160,0.031644,1.000000,115.083768,23.567280,15.968467,3.927290
38500,6,0.000096,-6.917360,-1.975715,0.251282,0.024521,-1.987976,0.167304,0.014811,0.943984,0.002193,0.031513,1.000000,55.258681,23.567521,15.897585,3.933872
38600,6,0.000095,-6.897377,-1.982746,0.246524,0.024238,-1.994865,0.163473,0.014003,0.944102,0.002042,0.030688,1.000000,37.487217,23.567583,15.826824,3.930254
38700,6,0.000094,-6.659497,-1.971238,0.256165,0.024535,-1.983505,0.167322,0.019768,0.942813,0.002436,0.031791,1.000000,34.884062,23.567668,15.756049,4.010396
38800,6,0.000094,-6.813408,-1.960131,0.254876,0.024956,-1.972609,0.171784,0.013923,0.942539,0.001635,0.032024,1.000000,118.759152,23.568583,15.684722,3.891080
38900,6,0.000093,-6.943365,-1.961157,0.258263,0.024995,-1.973654,0.164533,0.024668,0.943125,0.002026,0.032042,1.000000,186.619895,23.569369,15.613485,4.094089
39000,6,0.000092,-6.747375,-1.961960,0.249464,0.024854,-1.974387,0.165623,0.014826,0.944102,0.001976,0.031986,1.000000,35.651548,23.570645,15.541931,4.123209
39100,6,0.000092,-6.888449,-1.979238,0.255969,0.024526,-1.991501,0.165871,0.021058,0.941797,0.002145,0.032118,1.000000,62.053966,23.571212,15.470849,4.183982
39200,6,0.000091,-6.629926,-1.979770,0.252389,0.024611,-1.992076,0.164499,0.018845,0.943477,0.002059,0.031474,1.000000,63.436995,23.572364,15.399389,3.956032
39300,6,0.000090,-6.363747,-1.970582,0.258817,0.025053,-1.983108,0.171335,0.018428,0.941094,0.002439,0.031986,1.000000,67.860487,23.572560,15.328557,3.845949
39400,6,0.000089,-6.477194,-1.977705,0.257758,0.024205,-1.989808,0.168706,0.020082,0.941172,0.002275,0.030817,1.000000,36.139186,23.572782,15.257710,3.814475
39500,6,0.000089,-6.862580,-1.981017,0.254006,0.024574,-1.993304,0.167377,0.017556,0.943828,0.001938,0.031112,1.000000,99.192839,23.572769,15.187015,3.781451
39600,6,0.000088,-7.024602,-1.979652,0.251438,0.024422,-1.991863,0.168301,0.014123,0.941484,0.002309,0.031350,1.000000,71.112400,23.573709,15.115709,3.906731
39700,6,0.000087,-7.028439,-1.981423,0.256868,0.024214,-1.993530,0.171942,0.015819,0.940977,0.002284,0.031437,1.000000,58.464013,23.574193,15.044700,3.988214
39800,6,0.000086,-7.025339,-1.967248,0.256663,0.024687,-1.979592,0.173658,0.014025,0.940820,0.002321,0.032145,1.000000,44.070558,23.574448,14.973839,3.854825
39900,6,0.000086,-7.034241,-1.976320,0.252657,0.024795,-1.988717,0.160134,0.023452,0.944219,0.002312,0.032033,1.000000,50.803971,23.574835,14.902897,3.969226
40000,6,0.000085,-7.055386,-1.968435,0.261601,0.024681,-1.980776,0.173656,0.018901,0.940820,0.002069,0.031910,1.000000,158.816500,23.575574,14.831735,3.917345
40000,-1.763940,-1.779173,0.030464,0.003195,0.970215,0.538574,1.000000,0.002100,0.045631,3.173666
40100,6,0.000084,-7.041131,-1.971055,0.255836,0.024845,-1.983477,0.164200,0.022543,0.942461,0.001937,0.031391,1.000000,30.915679,23.568994,14.765161,3.797842
40200,6,0.000084,-7.080293,-1.985027,0.248365,0.024102,-1.997078,0.163455,0.015821,0.943867,0.002159,0.031487,1.000000,29.747955,23.569186,14.694327,3.877592
40300,6,0.000083,-7.101578,-1.980827,0.245839,0.024525,-1.993090,0.156785,0.019966,0.946250,0.002820,0.031553,1.000000,50.886698,23.569385,14.623490,4.120173
40400,6,0.000082,-7.019863,-1.961483,0.258339,0.024641,-1.973804,0.171629,0.017636,0.939961,0.002256,0.031940,1.000000,130.209981,23.570207,14.552269,3.932402
40500,6,0.000081,-6.839579,-1.951409,0.252077,0.025098,-1.963958,0.169963,0.013015,0.942383,0.002090,0.032246,1.000000,71.218883,23.570612,14.481310,3.832858
40600,6,0.000081,-7.042501,-1.989488,0.250857,0.024205,-2.001590,0.165819,0.016001,0.943633,0.002314,0.031298,1.000000,69.540193,23.570915,14.410415,3.863643
40700,6,0.000080,-6.868625,-1.978160,0.256803,0.024204,-1.990263,0.174228,0.013473,0.939648,0.001978,0.031620,1.000000,73.044330,23.571903,14.339106,4.140608
40800,6,0.000079,-7.090423,-1.974628,0.251201,0.024682,-1.986969,0.168381,0.013798,0.941484,0.002385,0.031809,1.000000,57.913153,23.573463,14.267456,4.173140
40900,6,0.000079,-7.124916,-1.977857,0.248502,0.024447,-1.990081,0.163126,0.016288,0.945234,0.002127,0.031578,1.000000,38.938251,23.574265,14.196271,4.072589
41000,6,0.000078,-7.066239,-1.963754,0.254819,0.025021,-1.976264,0.167830,0.017887,0.941094,0.001943,0.031778,1.000000,54.848621,23.574491,14.125438,3.796416
41100,6,0.000077,-7.051511,-1.969214,0.250202,0.024864,-1.981646,0.167945,0.013225,0.941328,0.002221,0.032052,1.000000,36.824563,23.574661,14.054638,4.104054
41200,6,0.000077,-7.121070,-1.967894,0.246602,0.024552,-1.980170,0.163313,0.014178,0.943945,0.001945,0.032066,1.000000,37.879837,23.574686,13.983926,4.192263
41300,6,0.000076,-7.133891,-1.982866,0.236930,0.024514,-1.995123,0.157668,0.010205,0.944961,0.002233,0.031861,1.000000,180.765867,23.575330,13.912849,4.140547
41400,6,0.000075,-7.167420,-1.976810,0.243873,0.024521,-1.989070,0.164668,0.010235,0.942930,0.002501,0.031288,1.000000,121.643601,23.575377,13.842126,4.020882
41500,6,0.000075,-7.185901,-1.980696,0.244298,0.024402,-1.992897,0.159809,0.015450,0.945352,0.002309,0.032060,1.000000,96.761951,23.575582,13.771311,4.053544
41600,6,0.000074,-7.198938,-1.979137,0.237696,0.024638,-1.991456,0.153886,0.014791,0.945547,0.002280,0.031683,1.000000,50.616915,23.575617,13.700596,4.050207
41700,6,0.000073,-7.201297,-1.967795,0.246271,0.024669,-1.980129,0.163775,0.013504,0.943086,0.002093,0.031361,1.000000,31.097927,23.576294,13.629510,3.955607
41800,6,0.000072,-7.207602,-1.976735,0.254176,0.024516,-1.988993,0.158167,0.026942,0.944609,0.002121,0.031236,1.000000,87.158252,23.576466,13.558718,4.020150
41900,6,0.000072,-7.221334,-1.980757,0.241789,0.024636,-1.993075,0.161401,0.011383,0.943008,0.002009,0.031667,1.000000,58.068104,23.576622,13.487937,4.180052
42000,6,0.000071,-7.226169,-1.974013,0.236761,0.024762,-1.986394,0.154623,0.013060,0.946680,0.002165,0.031867,1.000000,48.149415,23.576851,13.417115,4.272268
42000,-1.751966,-1.767386,0.030839,0.003408,0.974609,0.530273,1.000000,0.001920,0.049251,3.243907
42100,6,0.000070,-7.219803,-1.969550,0.253272,0.025193,-1.982146,0.171756,0.012472,0.940000,0.002210,0.032000,1.000000,44.308282,23.574655,13.347668,3.893744
42200,6,0.000070,-7.234336,-1.975902,0.246280,0.024523,-1.988163,0.159040,0.018184,0.945000,0.001938,0.031929,1.000000,43.354733,23.574965,13.276796,4.070140
42300,6,0.000069,-7.254100,-1.977045,0.244407,0.024556,-1.989323,0.162035,0.013331,0.943398,0.002271,0.031257,1.000000,34.918985,23.574799,13.206192,3.689779
42400,6,0.000068,-7.270119,-1.984867,0.245071,0.024560,-1.997147,0.159285,0.016701,0.944609,0.002110,0.031243,1.000000,108.564481,23.575171,13.135288,3.941951
42500,6,0.000068,-7.269986,-1.979987,0.241730,0.024662,-1.992318,0.161569,0.011105,0.944336,0.001962,0.031682,1.000000,45.409193,23.576499,13.063857,4.148059
42600,6,0.000067,-7.132095,-1.970834,0.255392,0.024491,-1.983079,0.170241,0.016091,0.941562,0.002071,0.031922,1.000000,78.386948,23.576782,12.993009,3.995176
42700,7,0.000066,-6.857934,-1.964555,0.256003,0.024994,-1.977052,0.173426,0.013496,0.938398,0.001830,0.032310,1.000000,144.326607,23.571731,12.925087,3.970148
42800,7,0.000066,-7.150184,-1.967783,0.253912,0.024639,-1.980103,0.170442,0.014369,0.938906,0.001750,0.032333,1.000000,74.327643,23.571636,12.854432,4.238832
42900,7,0.000065,-7.210504,-1.975238,0.247217,0.024569,-1.987522,0.160733,0.017424,0.943594,0.001988,0.032167,1.000000,35.847447,23.571795,12.783640,4.168422
43000,7,0.000064,-7.255589,-1.969529,0.246798,0.024848,-1.981954,0.163643,0.014077,0.942969,0.001983,0.032188,1.000000,69.390493,23.571934,12.712859,4.045298
43100,7,0.000064,-7.285217,-1.972611,0.257724,0.024726,-1.984974,0.172403,0.016365,0.940078,0.002172,0.031794,1.000000,32.834829,23.571813,12.642218,4.117901
43200,7,0.000063,-7.210962,-1.983248,0.245847,0.024676,-1.995586,0.158497,0.018327,0.945781,0.001952,0.032036,1.000000,62.868856,23.571665,12.571591,4.118296
43300,7,0.000063,-7.245292,-1.985446,0.245998,0.024699,-1.997796,0.163606,0.013469,0.943984,0.002459,0.031767,1.000000,179.579178,23.571978,12.500719,4.058579
43400,7,0.000062,-7.062662,-1.972438,0.240986,0.024533,-1.984704,0.157156,0.014793,0.945195,0.002251,0.032044,1.000000,63.414803,23.572649,12.429659,3.925748
43500,7,0.000061,-7.009519,-1.979162,0.258449,0.024218,-1.991270,0.172979,0.016446,0.939219,0.002283,0.031197,1.000000,84.018496,23.572730,12.358914,3.783829
43600,7,0.000061,-7.165330,-1.979667,0.247168,0.024667,-1.992000,0.164398,0.013713,0.942813,0.002261,0.031260,1.000000,129.510194,23.572970,12.288085,3.846709
43700,7,0.000060,-7.243490,-1.984922,0.245573,0.024190,-1.997017,0.163780,0.012752,0.943867,0.002426,0.031279,1.000000,59.669875,23.572957,12.217389,3.972578
43800,7,0.000059,-7.226405,-1.968079,0.241865,0.024684,-1.980421,0.156681,0.016114,0.947383,0.002081,0.032021,1.000000,107.845451,23.573724,12.146292,3.986068
43900,7,0.000059,-7.028514,-1.985024,0.253043,0.024538,-1.997293,0.170116,0.013922,0.942617,0.002269,0.031392,1.000000,46.887535,23.573920,12.075491,4.022097
44000,7,0.000058,-6.898551,-1.972363,0.256082,0.024772,-1.984749,0.166844,0.020127,0.943086,0.002015,0.031937,1.000000,48.762311,23.574273,12.004612,3.966490
44000,-1.762480,-1.777667,0.030373,0.003973,0.968750,0.529297,1.000000,0.001731,0.043126,3.232972
44100,7,0.000057,-6.703486,-1.976849,0.249147,0.024583,-1.989140,0.167096,0.013099,0.941875,0.002314,0.031777,1.000000,37.276107,23.571793,11.935169,4.088928
44200,7,0.000057,-6.723368,-1.979530,0.251237,0.024598,-1.991829,0.164294,0.017929,0.944102,0.002319,0.031512,1.000000,81.647343,23.572780,11.863966,3.975181
44300,7,0.000056,-7.044747,-1.975141,0.235323,0.024631,-1.987457,0.154675,0.011609,0.946367,0.002110,0.031888,1.000000,51.856968,23.573927,11.792689,4.092482
44400,7,0.000056,-7.253352,-1.963318,0.245640,0.025269,-1.975952,0.161100,0.015449,0.943906,0.002113,0.032167,1.000000,65.979706,23.574378,11.721766,3.909218
44500,7,0.000055,-7.398738,-1.980195,0.242812,0.024278,-1.992334,0.159556,0.014201,0.944063,0.001823,0.031805,1.000000,52.565358,23.574573,11.650971,3.930618
44600,7,0.000054,-7.392947,-1.976109,0.253912,0.024481,-1.988350,0.167337,0.017532,0.939844,0.001969,0.031564,1.000000,47.984757,23.575866,11.579638,3.898937
44700,7,0.000054,-7.404071,-1.968423,0.245413,0.024878,-1.980862,0.161832,0.014576,0.943086,0.002049,0.031971,1.000000,71.992817,23.576448,11.508660,4.178900
44800,7,0.000053,-7.390857,-1.976835,0.247913,0.024599,-1.989135,0.164061,0.014810,0.942969,0.002021,0.032038,1.000000,98.118723,23.576857,11.437770,4.062660
44900,7,0.000053,-7.332243,-1.972924,0.252241,0.024489,-1.985168,0.167942,0.015249,0.941992,0.002128,0.031789,1.000000,74.432113,23.577451,11.366793,3.949322
45000,7,0.000052,-7.353331,-1.974223,0.245805,0.024789,-1.986617,0.163698,0.013087,0.943828,0.002244,0.032084,1.000000,93.369735,23.578034,11.295825,4.177063
45100,7,0.000051,-7.399125,-1.978008,0.247996,0.024607,-1.990311,0.166585,0.012443,0.941992,0.002284,0.031251,1.000000,38.943917,23.574354,11.226890,3.974858
45200,7,0.000051,-7.361333,-1.967886,0.246786,0.024739,-1.980256,0.161511,0.016197,0.944375,0.002367,0.031459,1.000000,29.547170,23.574525,11.156110,3.961385
45300,7,0.000050,-7.372196,-1.975743,0.244988,0.024621,-1.988054,0.162560,0.013336,0.944375,0.001948,0.031613,1.000000,42.819176,23.574765,11.085300,3.874629
45400,7,0.000050,-7.387368,-1.975497,0.245178,0.024372,-1.987683,0.160762,0.015387,0.944023,0.002089,0.030989,1.000000,115.386236,23.575026,11.014481,3.881585
45500,7,0.000049,-7.442445,-1.968339,0.241870,0.024703,-1.980691,0.157589,0.015144,0.945547,0.001908,0.031422,1.000000,49.176361,23.575619,10.943509,3.952171
