step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min,mean_nu,mean_mse,pred_mean_std
16900,37,5.2e-05,-11.245297,-0.734726,0.338489,0.071364,-0.784319,0.0,0.338489,1.0,0.01748,0.079335,1.0,92.137562,11.229727,8.162858,2.41349,0.04637,0.012061
16950,37,5.1e-05,-11.169801,-0.739497,0.31943,0.070104,-0.78554,0.0,0.31943,1.0,0.016871,0.079237,1.0,136.278597,11.230226,8.08829,2.423884,0.036639,0.011545
17000,37,5e-05,-11.04083,-0.718242,0.33988,0.072219,-0.768482,0.0,0.339879,1.0,0.016754,0.079967,1.0,95.598248,11.23073,8.013727,2.424267,0.047103,0.010684
17050,38,4.9e-05,-10.947009,-0.740591,0.439778,0.07021,-0.788281,0.0,0.439778,1.0,0.017638,0.080403,1.0,103.9736,11.226143,7.942769,2.398278,0.041951,0.011331
17100,38,4.8e-05,-11.191244,-0.729885,0.293761,0.071078,-0.778452,0.0,0.293761,1.0,0.017396,0.079754,1.0,106.797226,11.226679,7.868163,2.406477,0.043428,0.011792
17150,38,4.7e-05,-11.078944,-0.735141,0.256826,0.070447,-0.782359,1e-06,0.256826,1.0,0.016223,0.078937,1.0,325.999677,11.227213,7.793564,2.435317,0.039981,0.010492
17200,38,4.6e-05,-11.258895,-0.730569,0.421401,0.070917,-0.777721,1e-06,0.4214,1.0,0.017079,0.079947,1.0,157.804104,11.227735,7.718981,2.435433,0.03898,0.011259
17250,38,4.6e-05,-11.27681,-0.726437,0.372906,0.071522,-0.775322,1e-06,0.372905,1.0,0.017483,0.079552,1.0,211.88445,11.228185,7.644453,2.395321,0.043745,0.011769
17300,38,4.5e-05,-11.230358,-0.722371,0.435376,0.071609,-0.770895,1e-06,0.435376,1.0,0.018059,0.080137,1.0,106.484285,11.2287,7.569888,2.417341,0.042399,0.012141
17350,38,4.4e-05,-11.314453,-0.745872,0.316366,0.069912,-0.793529,1e-06,0.316366,1.0,0.016544,0.07897,1.0,231.106129,11.229223,7.495324,2.448215,0.042334,0.011583
17400,38,4.3e-05,-11.283985,-0.732036,0.4694,0.071525,-0.782356,1e-06,0.469399,1.0,0.017274,0.080231,1.0,89.53046,11.229739,7.420772,2.449377,0.048528,0.012467
17450,38,4.2e-05,-11.101423,-0.741993,0.400174,0.070664,-0.789296,1e-06,0.400174,1.0,0.017047,0.077572,1.0,226.662764,11.23025,7.34623,2.4045,0.039902,0.01264
17500,39,4.2e-05,-11.291416,-0.734025,0.198074,0.071553,-0.784493,1e-06,0.198074,1.0,0.01686,0.078906,1.0,770.204467,11.228565,7.273117,2.426472,0.048969,0.012252
17550,39,4.1e-05,-11.263433,-0.736099,0.253223,0.070237,-0.781821,1e-06,0.253222,1.0,0.016593,0.079299,1.0,111.514498,11.228978,7.198637,2.399372,0.035346,0.011685
17600,39,4e-05,-11.051366,-0.753004,0.664368,0.069204,-0.798057,1e-06,0.664368,1.0,0.016959,0.078049,1.0,162.563087,11.229482,7.124104,2.391227,0.03484,0.012295
17650,39,3.9e-05,-11.237206,-0.735451,0.315584,0.070771,-0.783481,1e-06,0.315583,1.0,0.018362,0.079928,1.0,346.266961,11.229983,7.04958,2.428941,0.042147,0.013463
17700,39,3.8e-05,-11.12643,-0.728413,0.373471,0.071496,-0.777161,1e-06,0.37347,1.0,0.017571,0.080289,1.0,212.662649,11.230482,6.975064,2.426588,0.043332,0.013021
17750,39,3.8e-05,-11.235814,-0.731149,0.443298,0.071135,-0.779276,1e-06,0.443297,1.0,0.017473,0.079589,1.0,238.211572,11.230981,6.900555,2.390634,0.041865,0.01241
17800,39,3.7e-05,-11.358158,-0.734213,0.290261,0.07143,-0.783813,1e-06,0.29026,1.0,0.017468,0.078005,1.0,79.579664,11.231483,6.82605,2.396394,0.046282,0.012684
17850,39,3.6e-05,-11.312377,-0.741362,0.292912,0.070777,-0.790879,1e-06,0.292911,1.0,0.017749,0.078945,1.0,147.180135,11.231979,6.751556,2.392837,0.047096,0.01261
17900,39,3.5e-05,-11.24053,-0.73492,0.433551,0.070285,-0.781541,1e-06,0.43355,1.0,0.017961,0.079608,1.0,141.616177,11.23247,6.677071,2.403931,0.038262,0.012664
17950,40,3.5e-05,-11.326676,-0.722089,0.385977,0.072131,-0.772097,1e-06,0.385976,1.0,0.01735,0.080766,1.0,94.895078,11.230876,6.603819,2.434642,0.046475,0.012628
18000,40,3.4e-05,-11.247824,-0.752651,0.518622,0.069017,-0.797869,1e-06,0.518621,1.0,0.017736,0.078635,1.0,129.806452,11.231365,6.529334,2.429249,0.035699,0.012113
18050,40,3.3e-05,-11.009149,-0.727579,0.403854,0.071989,-0.778343,1e-06,0.403853,1.0,0.017554,0.079136,1.0,86.367681,11.229107,6.456435,2.415753,0.049232,0.012898
18100,40,3.3e-05,-10.740339,-0.731106,0.377964,0.071405,-0.780143,1e-06,0.377963,1.0,0.016614,0.078494,1.0,44.540387,11.229593,6.381947,2.363761,0.044446,0.011882
18150,40,3.2e-05,-11.267774,-0.732128,0.226448,0.071065,-0.780125,1e-06,0.226447,1.0,0.017373,0.079329,1.0,250.741817,11.230078,6.307466,2.37467,0.041546,0.011847
18200,40,3.1e-05,-11.340264,-0.747211,0.34482,0.069681,-0.793729,1e-06,0.344819,1.0,0.017717,0.078669,1.0,57.556486,11.230512,6.23302,2.401227,0.038922,0.012682
18250,40,3.1e-05,-11.342994,-0.733154,0.392275,0.070914,-0.781508,1e-06,0.392274,1.0,0.017621,0.080219,1.0,58.620869,11.230996,6.158551,2.413067,0.042991,0.013291
18300,40,3e-05,-11.052531,-0.732531,0.147367,0.071115,-0.78044,1e-06,0.147366,1.0,0.017668,0.079885,1.0,163.182063,11.231479,6.084091,2.430136,0.04117,0.012756
18350,40,2.9e-05,-10.644051,-0.724826,0.491057,0.072252,-0.776949,1e-06,0.491056,1.0,0.017189,0.07909,1.0,98.068676,11.231886,6.009677,2.435172,0.053323,0.012052
18400,41,2.8e-05,-10.645152,-0.732768,0.548801,0.070877,-0.780459,1e-06,0.5488,1.0,0.017281,0.080277,1.0,64.466748,11.230185,5.936382,2.424016,0.040842,0.012286
18450,41,2.8e-05,-11.153363,-0.748816,0.340301,0.06974,-0.795539,1e-06,0.3403,1.0,0.016547,0.078797,1.0,105.459149,11.23066,5.861929,2.408853,0.03951,0.011373
18500,41,2.7e-05,-11.176044,-0.746555,0.282684,0.06995,-0.793999,1e-06,0.282683,1.0,0.017307,0.078808,1.0,152.655262,11.231146,5.787477,2.432203,0.041564,0.012271
18550,41,2.7e-05,-11.27893,-0.726327,0.229616,0.072008,-0.776149,1e-06,0.229615,1.0,0.017407,0.080232,1.0,57.054652,11.231599,5.713048,2.429542,0.046061,0.012758
18600,41,2.6e-05,-11.19709,-0.731717,0.677814,0.071757,-0.782623,1e-06,0.677813,1.0,0.017727,0.07973,1.0,136.274661,11.232075,5.638614,2.414303,0.050091,0.012806
18650,41,2.5e-05,-11.013611,-0.73822,0.296737,0.07044,-0.786046,1e-06,0.296736,1.0,0.017092,0.079394,1.0,175.471406,11.232548,5.564187,2.420116,0.042018,0.012604
18700,41,2.5e-05,-11.302418,-0.738849,0.164035,0.070163,-0.785438,1e-06,0.164034,1.0,0.017633,0.079979,1.0,156.635882,11.233021,5.489767,2.424233,0.038358,0.013389
18750,41,2.4e-05,-11.077433,-0.739358,0.286317,0.070926,-0.786704,1e-06,0.286316,1.0,0.017473,0.079633,1.0,68.154778,11.233492,5.415354,2.427587,0.03961,0.01307
18800,41,2.3e-05,-10.984057,-0.725758,0.572658,0.071769,-0.774838,1e-06,0.572657,1.0,0.017268,0.079867,1.0,118.257637,11.233962,5.340947,2.442015,0.043984,0.012739
18850,42,2.3e-05,-11.238683,-0.748667,0.18794,0.069965,-0.795026,1e-06,0.187939,1.0,0.017357,0.079256,1.0,90.53253,11.232328,5.267534,2.414535,0.037922,0.012747
18900,42,2.2e-05,-11.200157,-0.731295,0.41211,0.070939,-0.779269,1e-06,0.412109,1.0,0.01749,0.080287,1.0,84.514654,11.232781,5.193134,2.451224,0.041682,0.012699
18950,42,2.2e-05,-11.322257,-0.733604,0.452632,0.071097,-0.782006,1e-06,0.452631,1.0,0.017069,0.079527,1.0,75.248756,11.233231,5.118741,2.425865,0.042842,0.01259
19000,42,2.1e-05,-11.290682,-0.736469,0.429722,0.071476,-0.78717,1e-06,0.429721,1.0,0.017446,0.079167,1.0,83.193866,11.233689,5.044351,2.427838,0.049877,0.012666
19050,42,2e-05,-11.353986,-0.733875,0.280921,0.070975,-0.781407,1e-06,0.28092,1.0,0.017285,0.079705,1.0,112.666739,11.231547,4.971117,2.41911,0.040146,0.012397
19100,42,2e-05,-11.324793,-0.726688,0.314393,0.07159,-0.775975,1e-06,0.314392,1.0,0.017102,0.080291,1.0,33.547267,11.232007,4.89672,2.408849,0.044972,0.012351
19150,42,1.9e-05,-11.284191,-0.733123,0.412573,0.071054,-0.78163,1e-06,0.412572,1.0,0.017251,0.079603,1.0,91.430774,11.232403,4.822358,2.411368,0.043264,0.012478
19200,42,1.9e-05,-11.260263,-0.742899,0.500414,0.070519,-0.791198,1e-06,0.500413,1.0,0.017349,0.078977,1.0,202.928334,11.232792,4.748003,2.418763,0.043464,0.012147
19250,42,1.8e-05,-11.414934,-0.742638,0.254083,0.070359,-0.790071,1e-06,0.254082,1.0,0.016638,0.079226,1.0,196.230352,11.2332,4.673646,2.414351,0.040845,0.012738
19300,43,1.8e-05,-11.41247,-0.741617,0.229506,0.070009,-0.788594,1e-06,0.229505,1.0,0.016707,0.079412,1.0,82.452804,11.231877,4.600003,2.450495,0.039907,0.012537
19350,43,1.7e-05,-11.373425,-0.744296,0.400451,0.070191,-0.791779,1e-06,0.40045,1.0,0.017285,0.079539,1.0,79.578144,11.232317,4.525632,2.456824,0.041293,0.012468
19400,43,1.7e-05,-11.345365,-0.74049,0.407297,0.069939,-0.786029,1e-06,0.407296,1.0,0.017544,0.080072,1.0,192.885808,11.232761,4.451266,2.449008,0.035234,0.012538
19450,43,1.6e-05,-11.356668,-0.732765,0.400802,0.071362,-0.781518,1e-06,0.400801,1.0,0.017568,0.079623,1.0,192.527788,11.233212,4.376902,2.435213,0.043572,0.012928
19500,43,1.6e-05,-11.251127,-0.738087,0.434488,0.072066,-0.790241,1e-06,0.434487,1.0,0.017305,0.07904,1.0,81.516356,11.233656,4.302547,2.427283,0.053736,0.012776
19550,43,1.5e-05,-11.080857,-0.73459,0.42631,0.071241,-0.783538,1e-06,0.426309,1.0,0.017551,0.080056,1.0,73.615846,11.234099,4.228198,2.426882,0.044425,0.013037
19600,43,1.5e-05,-11.156849,-0.738141,0.298586,0.070691,-0.786207,1e-06,0.298586,1.0,0.017297,0.07982,1.0,86.881577,11.234542,4.153856,2.432182,0.042403,0.012742
19650,43,1.4e-05,-11.280812,-0.729352,0.339689,0.071387,-0.777883,1e-06,0.339688,1.0,0.017578,0.080301,1.0,74.892285,11.234984,4.079519,2.451461,0.042793,0.012487
19700,43,1.4e-05,-11.26498,-0.741739,0.229346,0.070051,-0.788171,1e-06,0.229345,1.0,0.016755,0.079884,1.0,50.866708,11.235376,4.005206,2.452793,0.03802,0.012346
19750,44,1.3e-05,-11.151334,-0.747359,0.327065,0.069976,-0.794384,1e-06,0.327064,1.0,0.016899,0.079278,1.0,60.417723,11.23368,3.93163,2.464764,0.040124,0.011956
19800,44,1.3e-05,-11.282112,-0.744106,0.399008,0.06984,-0.791051,1e-06,0.399007,1.0,0.01728,0.079729,1.0,57.196821,11.234095,3.857305,2.461081,0.040084,0.0122
19850,44,1.2e-05,-11.260777,-0.735279,0.310909,0.071331,-0.784306,1e-06,0.310908,1.0,0.017183,0.079792,1.0,124.747697,11.23452,3.782983,2.476993,0.04454,0.012019
19900,44,1.2e-05,-11.23698,-0.732275,0.304767,0.071353,-0.781629,1e-06,0.304766,1.0,0.016675,0.079091,1.0,137.16886,11.234943,3.708667,2.423267,0.045591,0.012133
19950,44,1.2e-05,-11.09148,-0.730286,0.456389,0.071341,-0.779142,1e-06,0.456388,1.0,0.017061,0.079392,1.0,205.732179,11.235364,3.634358,2.409422,0.043952,0.012559
20000,44,1.1e-05,-11.228491,-0.72864,0.394211,0.071411,-0.776175,1e-06,0.39421,1.0,0.016633,0.079984,1.0,77.328019,11.235686,3.560085,2.421493,0.039432,0.012327
20050,44,1.1e-05,-11.227776,-0.735863,0.325782,0.071035,-0.784968,1e-06,0.325781,1.0,0.016641,0.078987,1.0,71.940471,11.232054,3.487044,2.444349,0.045292,0.011925
20100,44,1e-05,-11.348961,-0.741679,0.243809,0.07088,-0.790638,1e-06,0.243809,1.0,0.017224,0.078885,1.0,78.611133,11.232482,3.412722,2.435088,0.045062,0.012203
20150,44,1e-05,-11.335048,-0.744216,0.434374,0.070191,-0.791286,1e-06,0.434374,1.0,0.017615,0.079414,1.0,42.137547,11.232813,3.338434,2.418371,0.039915,0.013094
20200,45,1e-05,-11.290488,-0.730094,0.319463,0.071218,-0.777733,1e-06,0.319462,1.0,0.017192,0.079521,1.0,67.906034,11.231516,3.264623,2.426468,0.040099,0.012958
20250,45,9e-06,-11.257957,-0.739224,0.230516,0.070804,-0.787198,1e-06,0.230516,1.0,0.01769,0.079384,1.0,140.784474,11.231941,3.190306,2.409701,0.041908,0.012988
20300,45,9e-06,-10.981835,-0.73386,0.328992,0.071827,-0.785094,1e-06,0.328991,1.0,0.017825,0.080172,1.0,100.641697,11.232375,3.115993,2.435443,0.051066,0.014016
20350,45,8e-06,-10.978954,-0.730806,0.51785,0.07126,-0.779169,1e-06,0.517849,1.0,0.017349,0.080425,1.0,78.85886,11.232801,3.041687,2.456817,0.042443,0.013256
20400,45,8e-06,-11.121495,-0.735741,0.282749,0.070666,-0.783429,1e-06,0.282748,1.0,0.017505,0.080408,1.0,1108.550796,11.233228,2.967387,2.445784,0.041183,0.012892
20450,45,8e-06,-11.177474,-0.750977,0.377516,0.069662,-0.79788,1e-06,0.377516,1.0,0.017437,0.079925,1.0,71.556407,11.233656,2.893092,2.472102,0.040242,0.012928
20500,45,7e-06,-11.243251,-0.735051,0.293762,0.071152,-0.78407,1e-06,0.293762,1.0,0.017366,0.078691,1.0,35.245888,11.234076,2.818805,2.4378,0.044812,0.012885
20550,45,7e-06,-11.074717,-0.73837,0.323571,0.07034,-0.785186,1e-06,0.32357,1.0,0.017322,0.079572,1.0,97.263373,11.234495,2.744523,2.418685,0.038819,0.012786
20600,45,7e-06,-10.987252,-0.745957,0.554283,0.070473,-0.794284,1e-06,0.554282,1.0,0.017546,0.078996,1.0,141.529281,11.234839,2.670265,2.410794,0.043635,0.012977
20650,46,6e-06,-10.944122,-0.734898,0.242401,0.071108,-0.782458,1e-06,0.2424,1.0,0.017524,0.079008,1.0,85.852941,11.233295,2.596448,2.416841,0.040018,0.012935
20700,46,6e-06,-11.044065,-0.737727,0.418591,0.070525,-0.78467,1e-06,0.418591,1.0,0.017332,0.079736,1.0,25.541157,11.233714,2.52217,2.428897,0.038938,0.012755
20750,46,6e-06,-11.097647,-0.735369,0.393046,0.071156,-0.784545,1e-06,0.393046,1.0,0.017124,0.080244,1.0,71.050497,11.234123,2.447899,2.44159,0.045328,0.012904
20800,46,6e-06,-11.137004,-0.74754,0.402373,0.069905,-0.794467,1e-06,0.402372,1.0,0.016821,0.079304,1.0,103.975377,11.234452,2.373651,2.453567,0.039918,0.012712
20850,46,5e-06,-11.229099,-0.7369,0.395455,0.070815,-0.785236,1e-06,0.395454,1.0,0.017434,0.080204,1.0,38.030732,11.234861,2.299391,2.466406,0.043094,0.013002
20900,46,5e-06,-11.245522,-0.743577,0.414034,0.070642,-0.792192,1e-06,0.414033,1.0,0.016777,0.079253,1.0,1319.935788,11.235259,2.225138,2.448847,0.044313,0.0127
20950,46,5e-06,-11.280314,-0.745223,0.183527,0.070368,-0.793018,1e-06,0.183526,1.0,0.017241,0.079492,1.0,208.420052,11.235657,2.15089,2.442931,0.042038,0.012966
21000,46,4e-06,-11.252134,-0.726884,0.367581,0.072356,-0.779125,1e-06,0.36758,1.0,0.017488,0.079746,1.0,156.554246,11.236055,2.076648,2.440736,0.053545,0.012788
21050,46,4e-06,-11.289738,-0.735994,0.270528,0.070652,-0.782351,1e-06,0.270527,1.0,0.017566,0.080349,1.0,94.053456,11.234047,2.00284,2.433564,0.036769,0.01311
21100,47,4e-06,-11.252297,-0.742336,0.424685,0.070538,-0.790229,1e-06,0.424684,1.0,0.017759,0.079441,1.0,74.058713,11.232748,1.928884,2.427358,0.042079,0.012573
21150,47,4e-06,-11.310335,-0.733645,0.18637,0.071128,-0.78124,1e-06,0.186369,1.0,0.017334,0.079581,1.0,59.303443,11.233165,1.854627,2.42778,0.040106,0.012925
21200,47,4e-06,-11.270752,-0.745578,0.374728,0.070296,-0.794014,1e-06,0.374727,1.0,0.017412,0.07939,1.0,66.369356,11.233575,1.780377,2.422855,0.044293,0.012759
21250,47,3e-06,-11.205115,-0.736876,0.396892,0.071391,-0.785243,1e-06,0.396891,1.0,0.017322,0.079673,1.0,61.85364,11.233978,1.706134,2.422691,0.042239,0.012953
21300,47,3e-06,-11.122909,-0.733792,0.400657,0.071181,-0.783159,1e-06,0.400656,1.0,0.017395,0.079737,1.0,34.781732,11.234385,1.631895,2.423178,0.045921,0.013003
21350,47,3e-06,-11.048542,-0.739155,0.62509,0.070586,-0.787785,1e-06,0.625089,1.0,0.017666,0.080136,1.0,61.642404,11.234785,1.557662,2.423084,0.044456,0.013035
21400,47,3e-06,-11.168641,-0.74167,0.343723,0.070653,-0.790351,1e-06,0.343722,1.0,0.017668,0.080091,1.0,114.042739,11.235189,1.483434,2.422746,0.044516,0.012915
21450,47,3e-06,-11.180305,-0.74697,0.21046,0.070102,-0.793745,1e-06,0.210459,1.0,0.01719,0.078906,1.0,132.062422,11.235583,1.409213,2.419752,0.039081,0.012837
21500,47,2e-06,-11.146907,-0.732716,0.276687,0.070926,-0.779833,1e-06,0.276687,1.0,0.017388,0.079533,1.0,92.060638,11.235951,1.335001,2.418822,0.038847,0.012719
21550,48,2e-06,-11.159205,-0.738179,0.428047,0.071148,-0.787686,1e-06,0.428047,1.0,0.017375,0.079306,1.0,25.467606,11.234735,1.26097,2.423588,0.046441,0.012706
21600,48,2e-06,-11.20076,-0.7322,0.349684,0.070641,-0.780111,1e-06,0.349683,1.0,0.017566,0.080001,1.0,53.370783,11.235083,1.186759,2.434462,0.041968,0.012755
21650,48,2e-06,-11.203933,-0.749996,0.2716,0.069954,-0.796127,1e-06,0.2716,1.0,0.017188,0.079418,1.0,142.395533,11.23546,1.112549,2.448382,0.037178,0.012576
21700,48,2e-06,-11.140779,-0.739508,0.426881,0.070971,-0.788708,1e-06,0.42688,1.0,0.017322,0.079651,1.0,56.023312,11.235867,1.038341,2.441464,0.045715,0.012787
21750,48,2e-06,-11.207658,-0.739498,0.250569,0.070445,-0.786139,1e-06,0.250568,1.0,0.017314,0.079594,1.0,136.374217,11.236265,0.96414,2.433809,0.038061,0.012456
21800,48,2e-06,-11.261956,-0.739987,0.264357,0.070338,-0.787516,1e-06,0.264356,1.0,0.017249,0.079391,1.0,101.76538,11.23666,0.889944,2.433841,0.041198,0.012529
21850,48,2e-06,-11.208718,-0.735927,0.385991,0.071255,-0.785004,1e-06,0.38599,1.0,0.017517,0.080076,1.0,216.553398,11.237054,0.815754,2.433193,0.044831,0.012827
21900,48,1e-06,-11.141084,-0.732077,0.37421,0.071883,-0.782811,1e-06,0.374209,1.0,0.017554,0.079752,1.0,125.215189,11.237439,0.741569,2.428798,0.049308,0.012654
21950,48,1e-06,-11.139877,-0.73856,0.424451,0.070453,-0.785772,1e-06,0.42445,1.0,0.0176,0.079884,1.0,150.8618,11.237803,0.66739,2.427323,0.039951,0.012714
22000,49,1e-06,-11.228983,-0.746885,0.329875,0.069983,-0.7932,1e-06,0.329875,1.0,0.017271,0.079891,1.0,75.531016,11.236574,0.593301,2.429195,0.037746,0.012808
22050,49,1e-06,-11.15547,-0.739434,0.503515,0.071094,-0.788086,1e-06,0.503514,1.0,0.017188,0.079444,1.0,32.959688,11.232926,0.519307,2.430633,0.043681,0.012733
22100,49,1e-06,-11.236529,-0.735525,0.157942,0.070832,-0.783561,1e-06,0.157941,1.0,0.01717,0.079835,1.0,57.393508,11.233314,0.445105,2.429967,0.042064,0.0127
22150,49,1e-06,-11.236208,-0.738296,0.371799,0.070776,-0.786346,1e-06,0.371798,1.0,0.017305,0.079962,1.0,161.893872,11.233696,0.370908,2.428087,0.042209,0.012648
22200,49,1e-06,-11.192403,-0.736051,0.346616,0.07122,-0.785804,1e-06,0.346615,1.0,0.017288,0.07985,1.0,95.010323,11.234074,0.296716,2.428215,0.047145,0.012672
22250,49,1e-06,-11.095206,-0.742049,0.519442,0.070383,-0.78924,1e-06,0.519441,1.0,0.017329,0.079924,1.0,76.075815,11.234447,0.22253,2.426927,0.040001,0.012845
22300,49,1e-06,-11.231856,-0.739428,0.289288,0.070442,-0.786767,1e-06,0.289287,1.0,0.017488,0.080202,1.0,84.494034,11.234818,0.148348,2.427979,0.040394,0.012816
22350,49,1e-06,-11.183965,-0.732652,0.32327,0.071643,-0.782443,1e-06,0.323269,1.0,0.017434,0.080676,1.0,215.783445,11.235186,0.074172,2.43404,0.046564,0.012964
22400,49,1e-06,-11.236376,-0.738461,0.301567,0.070731,-0.786783,1e-06,0.301566,1.0,0.017302,0.080084,1.0,233.831929,11.23549,0.0,2.432086,0.043189,0.012803
22450,50,7.6e-05,-10.870204,-0.726274,0.379201,0.071573,-0.775219,0.0,0.379201,1.0,0.018652,0.079059,1.0,557.956406,518.872016,1.437413,2.403415,0.043863,0.014028
22500,50,7.6e-05,-10.981907,-0.7393,0.276946,0.070348,-0.786638,0.0,0.276946,1.0,0.016978,0.079728,1.0,260.330261,471.416971,1.580342,2.435488,0.040549,0.012852
22550,50,7.6e-05,-10.871664,-0.734284,0.327424,0.071313,-0.783546,0.0,0.327424,1.0,0.01735,0.080146,1.0,437.185942,432.145878,1.722027,2.43707,0.045352,0.011914
22600,50,7.6e-05,-10.692265,-0.735132,0.376483,0.070925,-0.783357,0.0,0.376483,1.0,0.016294,0.07978,1.0,174.980699,399.001258,1.862985,2.400488,0.042542,0.012297
22650,50,7.5e-05,-10.740793,-0.738868,0.462705,0.070429,-0.78577,0.0,0.462704,1.0,0.016992,0.07963,1.0,225.155678,370.724812,2.002833,2.429326,0.03896,0.012549
22700,50,7.5e-05,-10.765199,-0.736796,0.278022,0.070378,-0.783698,0.0,0.278022,1.0,0.017758,0.078717,1.0,376.550085,346.282119,2.141799,2.43433,0.039042,0.013926
22750,50,7.5e-05,-11.072533,-0.74063,0.442048,0.070147,-0.787079,0.0,0.442047,1.0,0.016331,0.079465,1.0,176.538465,324.923688,2.280023,2.451672,0.03792,0.013121
22800,50,7.5e-05,-10.938753,-0.731264,0.484043,0.071502,-0.780943,0.0,0.484043,1.0,0.017286,0.080001,1.0,204.02527,306.168835,2.416967,2.442783,0.04643,0.012604
22850,50,7.5e-05,-10.58006,-0.737986,0.284728,0.070612,-0.786462,0.0,0.284728,1.0,0.016584,0.078872,1.0,474.193795,289.507734,2.553185,2.44747,0.043901,0.012147
22900,51,7.5e-05,-11.151379,-0.72769,0.352674,0.072084,-0.778322,0.0,0.352674,1.0,0.018342,0.080151,1.0,220.062595,273.647758,2.698116,2.412869,0.048632,0.013866
22950,51,7.5e-05,-10.997541,-0.728051,0.366605,0.071894,-0.779227,0.0,0.366605,1.0,0.017893,0.078819,1.0,428.295836,260.38204,2.832377,2.40774,0.050764,0.012825
23000,51,7.5e-05,-10.909754,-0.730873,0.344778,0.071316,-0.7802,0.0,0.344778,1.0,0.017767,0.079582,1.0,216.996678,248.367012,2.966041,2.410349,0.045565,0.012523
23050,51,7.5e-05,-10.92937,-0.744851,0.350772,0.069986,-0.790778,0.0,0.350772,1.0,0.017551,0.079631,1.0,164.054911,236.273351,3.114331,2.46516,0.036447,0.01209
23100,51,7.5e-05,-10.869244,-0.74209,0.422215,0.069934,-0.787813,0.0,0.422215,1.0,0.018545,0.079173,1.0,203.226641,226.453851,3.245694,2.46117,0.035853,0.012158
23150,51,7.4e-05,-10.703843,-0.732988,0.571129,0.070875,-0.782797,0.0,0.571128,1.0,0.017592,0.079971,1.0,237.54502,217.424842,3.376646,2.451105,0.047905,0.011088
23200,51,7.4e-05,-11.075147,-0.735171,0.291352,0.070579,-0.782678,0.0,0.291352,1.0,0.017544,0.080134,1.0,182.586692,209.146548,3.506313,2.411275,0.040721,0.012933
23250,51,7.4e-05,-11.218486,-0.741674,0.34148,0.070306,-0.788242,0.0,0.34148,1.0,0.01658,0.079244,1.0,133.80662,201.496009,3.635308,2.380316,0.038049,0.012346
23300,51,7.4e-05,-10.904719,-0.729824,0.347778,0.071232,-0.777837,0.0,0.347778,1.0,0.016152,0.080074,1.0,181.065401,194.418366,3.763362,2.435105,0.041322,0.011571
23350,52,7.4e-05,-10.659744,-0.728196,0.287414,0.072161,-0.778857,0.0,0.287414,1.0,0.016417,0.078903,1.0,115.499686,187.278415,3.90239,2.386559,0.048601,0.01135
23400,52,7.4e-05,-11.083871,-0.735026,0.480672,0.07126,-0.784606,0.0,0.480672,1.0,0.017831,0.079474,1.0,107.84917,181.199964,4.028698,2.396644,0.046498,0.012585
23450,52,7.4e-05,-11.212053,-0.730497,0.226188,0.070963,-0.778338,0.0,0.226188,1.0,0.016685,0.079817,1.0,152.763084,175.529803,4.15409,2.387202,0.041199,0.013235
23500,52,7.4e-05,-10.908366,-0.73669,0.301099,0.071123,-0.78537,0.0,0.301099,1.0,0.017339,0.078648,1.0,92.23781,170.233397,4.27844,2.406328,0.043729,0.013802
23550,52,7.4e-05,-11.079667,-0.739569,0.286737,0.069824,-0.78506,0.0,0.286737,1.0,0.017745,0.078163,1.0,125.105713,165.252649,4.40235,2.377441,0.035261,0.01287
23600,52,7.3e-05,-11.038629,-0.732507,0.287995,0.071531,-0.782987,0.0,0.287995,1.0,0.01811,0.079646,1.0,89.1147,160.590021,4.52498,2.395099,0.04905,0.013431
23650,52,7.3e-05,-11.102478,-0.735847,0.378372,0.070542,-0.782798,0.0,0.378372,1.0,0.017032,0.079442,1.0,121.153867,156.192221,4.647052,2.410184,0.038934,0.012389
23700,52,7.3e-05,-10.541575,-0.728254,0.356299,0.07151,-0.777394,0.0,0.356299,1.0,0.017314,0.07986,1.0,260.409302,152.04855,4.768214,2.392771,0.044615,0.013628
23750,52,7.3e-05,-10.592469,-0.741504,0.618222,0.070687,-0.790473,0.0,0.618221,1.0,0.017698,0.078806,1.0,144.588207,148.13799,4.88846,2.42714,0.04542,0.012778
23800,53,7.3e-05,-11.133959,-0.733175,0.343229,0.070328,-0.779302,0.0,0.343229,1.0,0.016265,0.080145,1.0,88.038989,144.176975,5.016982,2.442513,0.036543,0.011257
23850,53,7.3e-05,-10.973737,-0.734437,0.268934,0.070504,-0.781213,0.0,0.268934,1.0,0.017468,0.078529,1.0,230.037498,140.683603,5.135638,2.382532,0.038414,0.01342
23900,53,7.3e-05,-10.844809,-0.746818,0.247333,0.069932,-0.795053,0.0,0.247332,1.0,0.017197,0.08026,1.0,117.709062,137.369754,5.253461,2.464662,0.044232,0.013011
23950,53,7.3e-05,-11.200404,-0.722981,0.461221,0.072447,-0.773348,1e-06,0.46122,1.0,0.016639,0.079534,1.0,100.978512,134.220176,5.370529,2.385252,0.047142,0.011993
24000,53,7.3e-05,-11.220956,-0.730719,0.326726,0.070885,-0.778377,1e-06,0.326725,1.0,0.016934,0.079626,1.0,160.552812,131.224508,5.48678,2.333906,0.040718,0.011183
