step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min,mean_nu,mean_mse,pred_mean_std
14100,2,0.000233,-8.849147,-1.209643,0.214900,0.051094,-1.242187,0.140596,0.074304,0.953804,0.008871,0.067934,1.000000,53.016202,13.560751,32.446580,3.745644,0.023320,0.007814
14200,2,0.000232,-8.948270,-1.221572,0.174388,0.050594,-1.253601,0.134754,0.039634,0.955765,0.008512,0.067208,1.000000,56.815072,13.560960,32.323179,3.751756,0.022440,0.006215
14300,2,0.000231,-8.597137,-1.216406,0.194643,0.050811,-1.248571,0.126946,0.067697,0.957529,0.009382,0.068225,1.000000,89.569601,13.561041,32.200085,3.888690,0.022530,0.007343
14400,3,0.000230,-5.535072,-1.218997,0.253761,0.051058,-1.251544,0.127994,0.125767,0.957294,0.008167,0.067741,1.000000,70.119102,13.556183,32.088678,3.759266,0.023391,0.006842
14500,3,0.000229,-4.140254,-1.219782,0.182452,0.050860,-1.252454,0.130039,0.052413,0.956078,0.007695,0.068050,1.000000,16.158146,13.555671,31.966941,3.675483,0.024140,0.006642
14600,3,0.000228,-7.494437,-1.214569,0.235923,0.050824,-1.246621,0.129193,0.106731,0.956431,0.008630,0.068666,1.000000,248.663366,13.555813,31.843657,3.872663,0.022132,0.006157
14700,3,0.000227,-9.228069,-1.207775,0.202044,0.051374,-1.240830,0.124128,0.077916,0.958863,0.008800,0.067591,1.000000,380.155445,13.556165,31.719884,3.691962,0.024559,0.007309
14800,3,0.000226,-8.006909,-1.224203,0.204239,0.050427,-1.255983,0.139319,0.064920,0.956000,0.008288,0.067545,1.000000,40.000674,13.556549,31.596046,3.726020,0.021888,0.006760
14900,3,0.000225,-8.725150,-1.223408,0.218446,0.050448,-1.255549,0.127356,0.091091,0.958078,0.007895,0.067979,1.000000,44.526581,13.556700,31.472752,3.741394,0.023057,0.006443
15000,3,0.000223,-8.999466,-1.214650,0.233770,0.051126,-1.247461,0.128278,0.105492,0.959255,0.008152,0.067844,1.000000,29.248409,13.557382,31.348236,3.744257,0.024159,0.006860
15100,3,0.000222,-8.374311,-1.211441,0.221045,0.051394,-1.244628,0.131495,0.089551,0.957608,0.008361,0.068472,1.000000,14.720416,13.554306,31.232386,3.898572,0.024966,0.006442
15200,3,0.000221,-8.118150,-1.202804,0.209787,0.051697,-1.235904,0.121854,0.087933,0.960157,0.007988,0.068206,1.000000,38.676979,13.555360,31.107007,3.881850,0.024172,0.006654
15300,3,0.000220,-8.768531,-1.219108,0.191244,0.051232,-1.252100,0.120907,0.070338,0.961608,0.009543,0.069037,1.000000,29.536427,13.556456,30.981549,4.091484,0.024586,0.008187
15400,3,0.000219,-9.249498,-1.222035,0.219728,0.050722,-1.254302,0.125149,0.094580,0.958784,0.008337,0.068754,1.000000,106.250719,13.557562,30.856089,4.086651,0.023020,0.006203
15500,3,0.000218,-8.975172,-1.215293,0.208579,0.051238,-1.248070,0.134041,0.074537,0.954941,0.008394,0.068595,1.000000,81.292576,13.558662,30.730663,3.909681,0.023858,0.006396
15600,3,0.000217,-9.400505,-1.208175,0.181854,0.051293,-1.241654,0.132993,0.048861,0.955529,0.008230,0.066582,1.000000,33.054637,13.559686,30.605429,3.696417,0.026109,0.006693
15700,3,0.000216,-9.226243,-1.211338,0.178319,0.051648,-1.244611,0.131513,0.046806,0.956980,0.007671,0.067643,1.000000,87.471669,13.560739,30.480149,3.791656,0.024828,0.006444
15800,3,0.000215,-9.197896,-1.217915,0.221720,0.051092,-1.251963,0.135927,0.085793,0.955255,0.009188,0.067605,1.000000,54.612672,13.561816,30.354834,3.821085,0.028338,0.007898
15900,3,0.000214,-8.983816,-1.210774,0.212053,0.051324,-1.243472,0.135322,0.076731,0.955804,0.009579,0.068726,1.000000,36.006644,13.562970,30.229366,3.806622,0.023454,0.007451
16000,3,0.000213,-9.037348,-1.221708,0.212962,0.050915,-1.254270,0.135886,0.077076,0.955647,0.009134,0.068483,1.000000,47.829806,13.564048,30.104090,3.937181,0.023684,0.007546
16100,3,0.000212,-9.422623,-1.220309,0.166547,0.051144,-1.252927,0.129194,0.037353,0.957255,0.008332,0.068103,1.000000,34.970845,13.560483,29.989099,3.770497,0.023488,0.007287
16200,3,0.000210,-9.400375,-1.222609,0.172869,0.050881,-1.254708,0.127900,0.044969,0.957255,0.008559,0.068073,1.000000,52.327695,13.561551,29.863840,3.853235,0.022192,0.007130
16300,3,0.000209,-7.859686,-1.217854,0.214674,0.051168,-1.250463,0.133877,0.080796,0.956039,0.008769,0.068357,1.000000,54.209434,13.562520,29.738819,3.995390,0.023419,0.007999
16400,3,0.000208,-7.016439,-1.221435,0.168439,0.050601,-1.253434,0.124630,0.043809,0.958941,0.008300,0.068093,1.000000,31.016693,13.563618,29.613535,3.897857,0.022327,0.007036
16500,3,0.000207,-7.677807,-1.208380,0.206715,0.051606,-1.241561,0.127498,0.079216,0.957255,0.008951,0.068631,1.000000,23.825774,13.564687,29.488332,3.804272,0.024592,0.007663
16600,3,0.000206,-7.641646,-1.218775,0.208336,0.051011,-1.251202,0.123439,0.084897,0.959922,0.007989,0.068038,1.000000,16.238918,13.565392,29.363937,3.957452,0.023073,0.006759
16700,3,0.000205,-8.787782,-1.223238,0.207451,0.050613,-1.255424,0.131158,0.076293,0.957647,0.008085,0.067714,1.000000,91.178551,13.566487,29.238716,3.806928,0.022930,0.006771
16800,3,0.000204,-5.946571,-1.213781,0.174940,0.050894,-1.245886,0.125378,0.049562,0.958510,0.008293,0.069006,1.000000,16.364003,13.567692,29.113279,3.971670,0.022192,0.006808
16900,3,0.000202,-6.709727,-1.218942,0.254107,0.051294,-1.251913,0.118826,0.135281,0.959843,0.009144,0.068197,1.000000,145.323124,13.568872,28.987917,3.941162,0.024416,0.008107
17000,3,0.000201,-6.619001,-1.213031,0.184804,0.051172,-1.245648,0.126686,0.058117,0.957529,0.008374,0.067972,1.000000,26.006079,13.569970,28.862750,3.840289,0.023438,0.006828
17100,3,0.000200,-7.269884,-1.212149,0.197708,0.051554,-1.245270,0.138098,0.059610,0.955922,0.008115,0.067726,1.000000,37.421729,13.570872,28.738020,3.880655,0.024480,0.006884
17200,3,0.000199,-9.069794,-1.213030,0.205558,0.050843,-1.245356,0.138364,0.067194,0.955686,0.008311,0.068208,1.000000,44.383108,13.571895,28.613051,3.811268,0.023016,0.007162
17300,3,0.000198,-9.349937,-1.202057,0.202281,0.051736,-1.235094,0.123281,0.078999,0.959098,0.008453,0.069233,1.000000,31.390272,13.572949,28.488036,3.890022,0.023897,0.007605
17400,3,0.000197,-8.687160,-1.202947,0.228398,0.051956,-1.236531,0.129581,0.098817,0.957961,0.008148,0.068583,1.000000,43.343786,13.574074,28.362893,3.825531,0.025355,0.006913
17500,3,0.000196,-7.920216,-1.218556,0.200613,0.051434,-1.251919,0.129691,0.070922,0.957843,0.008398,0.068687,1.000000,21.026468,13.575189,28.237790,3.904596,0.025486,0.007720
17600,3,0.000194,-8.686273,-1.225193,0.263664,0.050359,-1.257183,0.122866,0.140798,0.958667,0.008324,0.068610,1.000000,154.373459,13.576049,28.113236,4.030211,0.022702,0.007314
17700,3,0.000193,-9.441398,-1.215355,0.203150,0.052087,-1.249604,0.124971,0.078179,0.959922,0.008534,0.068911,1.000000,70.747084,13.577052,27.988404,3.957151,0.027354,0.007480
17800,3,0.000192,-9.612310,-1.215382,0.182767,0.050656,-1.247389,0.121437,0.061330,0.960471,0.008940,0.068482,1.000000,79.437887,13.577975,27.863752,3.921413,0.022263,0.007355
17900,3,0.000191,-9.378082,-1.226778,0.171439,0.050437,-1.258700,0.122976,0.048463,0.959647,0.009124,0.067831,1.000000,23.843197,13.578959,27.738995,4.074368,0.022345,0.007707
18000,3,0.000190,-7.822614,-1.224048,0.189087,0.050760,-1.256102,0.123295,0.065792,0.958471,0.008399,0.068376,1.000000,29.449203,13.579951,27.614238,3.953464,0.022248,0.006884
18100,3,0.000189,-7.906473,-1.215695,0.194000,0.051202,-1.248754,0.124948,0.069052,0.957569,0.009295,0.068554,1.000000,25.307108,13.573886,27.503791,3.892249,0.024859,0.007530
18200,3,0.000187,-9.271654,-1.226068,0.186141,0.050677,-1.258299,0.119763,0.066377,0.959686,0.008835,0.067599,1.000000,178.455231,13.574980,27.378800,3.915070,0.022974,0.008093
18300,3,0.000186,-9.355972,-1.219080,0.203609,0.051078,-1.251670,0.125055,0.078554,0.957726,0.009301,0.068550,1.000000,24.169122,13.576063,27.253851,3.961391,0.023505,0.007828
